Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4859.7 at 16:47 23/10/2009  Report at 19:06 Friday 23/10/2009. Processed 13:38 Sunday 25/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.35,,,,,,,,,,,,
Oct,09,12.50,-,0.05,-,115,21.10,-,18.17,,,
Oct,09,13.00,-,0.04,-,263,21.00,-,12.72,,,
Oct,09,13.50,0.00,0.03,-,326,20.90,-0.01,0.36,,,
Oct,09,14.00,0.04,0.04,27,223,20.80,-0.17,12.72,,,
Oct,09,14.50,0.23,0.21,51,51,19.60,-0.65,29.07,,,
Oct,09,15.00,0.65,-,-,2,2.00,-1.00,-,,,
Oct,09,15.50,1.15,-,-,-,2.00,-1.00,-,,,
Oct,09,16.00,1.65,2.09,-,-,2.00,-1.00,-,,,
Nov,09,12.50,0.01,0.06,-,10,22.10,-0.02,0.44
Nov,09,13.00,0.03,0.04,70,177,21.90,-0.06,1.82
Nov,09,13.50,0.07,0.12,5,166,20.80,-0.14,5.45
Nov,09,14.00,0.17,0.17,9,19,19.50,-0.30,12.72
Nov,09,14.50,0.38,0.39,11,23,18.10,-0.54,16.35
Nov,09,15.00,0.71,-,-,32,17.50,-0.80,4.72
Nov,09,15.50,1.16,-,-,-,17.50,-1.00,0.36
Dec,09,12.00,0.01,0.11,-,37,22.40,-0.01,0.32
Dec,09,12.50,0.03,0.17,-,60,22.30,-0.04,1.14
Dec,09,13.00,0.06,0.08,10,90,21.50,-0.09,2.73
Dec,09,13.50,0.14,0.12,33,273,21.20,-0.19,6.36
Dec,09,14.00,0.27,0.24,89,367,20.30,-0.33,12.26
Dec,09,14.50,0.46,0.52,-,12,18.60,-0.51,14.08
Dec,09,15.00,0.78,1.25,-,12,18.60,-0.71,5.90
Dec,09,15.50,1.19,-,-,19,18.60,-0.89,1.82
Dec,09,16.00,1.65,-,-,-,18.60,-1.00,-
Dec,09,16.50,2.15,-,-,-,18.60,-1.00,-
Mar,10,12.50,0.19,-,-,1,22.70,-0.12,3.06
Mar,10,13.00,0.29,0.28,2,50,22.40,-0.19,4.87
Mar,10,13.50,0.45,0.71,-,18,22.30,-0.26,7.43
Mar,10,14.00,0.64,1.00,-,41,21.90,-0.36,10.57
Mar,10,14.50,0.90,1.39,14,19,22.10,-0.46,12.30
Mar,10,15.00,1.21,2.11,-,16,22.10,-0.57,9.17
Mar,10,15.50,1.52,-,-,-,21.30,-0.69,6.11
Mar,10,16.00,1.90,-,-,-,21.30,-0.80,4.13
Mar,10,16.50,2.31,-,-,-,21.30,-0.91,2.73
Jun,10,12.00,0.27,0.44,-,11,25.30,-0.13,2.75
Jun,10,12.50,0.38,0.50,-,60,25.20,-0.18,3.95
Jun,10,13.00,0.50,0.73,-,7,24.30,-0.23,5.14
Jun,10,13.50,0.61,0.68,-,22,22.70,-0.28,6.38
Jun,10,14.00,0.82,0.73,23,54,22.70,-0.36,8.57
Jun,10,14.50,1.20,1.56,-,5,25.30,-0.44,10.90
Jun,10,15.00,1.50,-,-,-,25.30,-0.51,8.77
Jun,10,15.50,1.81,-,-,-,25.30,-0.59,6.90
Jun,10,16.00,2.05,-,-,-,22.40,-0.71,4.15
Sep,10,12.50,0.55,0.68,-,10,25.60,-0.20,4.16
Sep,10,13.00,0.57,-,-,-,22.30,-0.22,4.35
Sep,10,13.50,0.72,-,-,-,21.50,-0.28,5.49
Sep,10,14.00,1.04,1.19,-,8,23.50,-0.36,7.91
Sep,10,14.50,1.37,-,-,-,24.80,-0.42,9.20
Sep,10,15.00,1.39,-,-,-,19.80,-0.52,5.60
Sep,10,15.50,1.71,-,-,-,19.80,-0.61,4.20
Jun,11,14.00,1.04,2.12,-,114,18.30,-0.33,4.34
Jun,14,16.00,3.40,3.65,-,3,27.50,-0.43,2.61
Jun,14,16.50,4.64,-,-,-,36.50,-0.41,3.71
Asciano Grp Last Sale Price $1.65,,,,,,,,,
Oct,09,1.31,-,0.04,-,15,48.90,-,110.61
Oct,09,1.40,-,0.07,-,120,48.50,-,237.01
Oct,09,1.48,0.00,0.03,-,684,48.20,-0.04,3.16
Oct,09,1.57,0.01,0.04,40,123,47.80,-0.20,31.60
Oct,09,1.66,0.04,0.10,20,480,47.30,-0.52,110.61
Oct,09,1.75,0.11,0.09,40,58,41.80,-0.86,15.80
Oct,09,1.85,0.20,-,-,-,43.00,-0.99,-
Nov,09,1.48,0.02,0.04,90,140,42.50,-0.17,12.64
Nov,09,1.57,0.04,0.07,15,459,40.20,-0.31,28.44
Nov,09,1.66,0.08,0.10,-,91,39.60,-0.48,44.24
Nov,09,1.75,0.14,-,-,-,38.70,-0.66,22.12
Nov,09,1.85,0.22,-,-,-,43.00,-0.79,12.64
Dec,09,0.61,-,-,-,10,43.80,-,-
Dec,09,0.79,-,-,-,95,43.70,-,-
Dec,09,0.87,-,0.19,-,10,43.70,-,75.05
Dec,09,0.96,-,0.21,-,28,43.70,-,82.95
Dec,09,1.05,-,0.11,-,125,43.70,-,41.48
Dec,09,1.13,0.00,0.09,-,125,43.60,-,0.40
