Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4507.4 at 16:37 7/5/2010  Report at 19:08 Friday 7/5/2010. Processed 14:48 Sunday 9/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.69,,,,,,,,,,,,
May,10,12.50,-,0.13,-,2,19.90,-,15.38,,,
May,10,13.00,0.00,0.20,-,19,19.80,-,0.12,,,
May,10,13.50,0.01,0.07,-,13,19.80,-0.03,0.83,,,
May,10,14.00,0.04,0.06,-,18,19.70,-0.13,5.32,,,
May,10,14.50,0.16,0.12,-,41,18.70,-0.35,18.93,,,
May,10,15.00,0.40,0.47,25,80,16.80,-0.68,10.65,,,
May,10,15.50,0.82,0.40,-,55,17.20,-0.95,1.18,,,
May,10,16.00,1.31,-,-,-,17.20,-1.00,-,,,
May,10,16.50,1.81,-,-,-,17.20,-1.00,-,,,
Jun,10,12.00,0.00,0.44,-,11,22.70,-,0.10,,,
Jun,10,12.50,0.01,0.02,-,57,22.50,-0.02,0.41,,,
Jun,10,13.00,0.03,0.09,-,38,22.20,-0.05,1.27,,,
Jun,10,13.50,0.07,0.05,-,71,21.90,-0.12,3.55,,,
Jun,10,14.00,0.13,0.11,-,174,19.20,-0.21,6.34,,,
Jun,10,14.50,0.26,0.25,19,77,17.70,-0.37,12.93,,,
Jun,10,15.00,0.50,0.50,9,161,16.80,-0.60,9.38,,,
Jun,10,15.50,0.86,0.74,7,77,16.70,-0.83,2.54,,,
Jun,10,16.00,1.31,0.69,-,11,16.70,-1.00,-,,,
Jun,10,16.50,1.81,-,-,-,16.70,-1.00,-,,,
Jul,10,12.50,0.01,-,-,-,19.10,-0.03,0.44,,,
Jul,10,13.00,0.04,-,-,20,19.10,-0.06,1.18,,,
Jul,10,13.50,0.10,-,-,20,19.00,-0.13,2.96,,,
Jul,10,14.00,0.20,0.16,5,5,19.00,-0.24,6.06,,,
Jul,10,14.50,0.37,3.86,9,178,18.50,-0.38,10.94,,,
Jul,10,15.00,0.60,4.15,9,175,17.90,-0.55,8.73,,,
Jul,10,15.50,0.93,4.46,-,100,17.50,-0.73,3.55,,,
Jul,10,16.00,1.34,4.79,-,-,17.50,-0.90,0.89,,,
Jul,10,16.50,1.81,-,-,-,17.50,-1.00,-,,,
Aug,10,13.00,0.08,0.07,1,1,20.10,-0.10,1.77,,,
Aug,10,13.50,0.16,-,-,-,20.00,-0.17,3.55,,,
Aug,10,14.00,0.26,-,-,-,18.80,-0.26,5.66,,,
Aug,10,14.50,0.44,-,-,-,18.70,-0.38,9.65,,,
Aug,10,15.00,0.67,0.45,-,2,18.10,-0.53,7.88,,,
Aug,10,15.50,0.97,-,-,2,17.80,-0.69,3.66,,,
Aug,10,16.00,1.39,-,-,-,18.70,-0.82,1.66,,,
Aug,10,16.50,1.83,-,-,-,18.70,-0.97,0.33,,,
Sep,10,12.50,0.11,0.29,-,5,21.80,-0.08,1.86,,,
Sep,10,13.00,0.17,0.15,-,3,20.90,-0.12,2.93,,,
Sep,10,13.50,0.26,1.06,-,5,20.10,-0.19,4.61,,,
Sep,10,14.00,0.40,0.22,-,14,19.40,-0.27,7.10,,,
Sep,10,14.50,0.59,0.50,-,42,18.80,-0.38,10.47,,,
Sep,10,15.00,0.85,0.50,-,87,18.70,-0.51,9.67,,,
Sep,10,15.50,1.17,0.83,-,13,18.40,-0.65,6.39,,,
Sep,10,16.00,1.54,-,-,50,18.50,-0.79,4.17,,,
Sep,10,16.50,1.96,-,-,-,18.50,-0.93,2.57,,,
Oct,10,13.50,0.23,-,-,-,17.20,-0.17,3.27,,,
Oct,10,14.00,0.38,-,-,-,17.20,-0.26,5.40,,,
Oct,10,14.50,0.59,-,-,-,17.20,-0.37,8.38,,,
Oct,10,15.00,0.85,-,-,-,17.20,-0.50,7.74,,,
Oct,10,15.50,1.18,-,-,-,17.20,-0.64,5.18,,,
Oct,10,16.00,1.54,-,-,-,17.20,-0.79,3.34,,,
Dec,10,13.00,0.29,0.66,-,18,21.10,-0.16,3.17,,,
Dec,10,13.50,0.41,0.29,-,4,20.40,-0.22,4.36,,,
Dec,10,14.00,0.56,-,-,-,19.80,-0.29,6.02,,,
Dec,10,14.50,0.76,0.63,-,12,19.20,-0.38,8.17,,,
Dec,10,15.00,1.01,0.74,-,148,19.00,-0.48,7.53,,,
Dec,10,15.50,1.31,-,-,-,18.70,-0.59,5.38,,,
Dec,10,16.00,1.66,1.30,-,3,18.80,-0.71,3.76,,,
Dec,10,16.50,2.04,-,-,-,18.80,-0.83,2.53,,,
Mar,11,13.50,0.60,-,-,-,22.10,-0.24,4.63,,,
Mar,11,14.00,0.77,0.51,-,12,21.60,-0.30,5.90,,,
Mar,11,14.50,0.98,0.73,-,5,21.40,-0.38,7.56,,,
Mar,11,15.00,1.24,0.97,-,5,21.20,-0.45,7.14,,,
Mar,11,15.50,1.52,-,-,-,21.10,-0.54,5.52,,,
Mar,11,16.00,1.86,1.44,-,10,21.00,-0.63,4.21,,,
Mar,11,16.50,2.21,-,-,-,21.00,-0.72,3.13,,,
Jun,11,14.00,0.92,1.60,-,78,22.50,-0.32,5.53,,,
Dec,12,13.00,1.20,0.92,-,1,26.30,-0.24,3.11,,,
Dec,12,17.00,3.25,2.71,-,4,25.20,-0.60,2.42,,,
Dec,12,18.00,4.00,3.44,-,19,25.80,-0.68,1.80,,,
Jun,14,16.00,2.44,2.20,-,23,21.70,-0.49,1.85,,,
Jun,14,16.50,2.88,3.65,-,3,23.00,-0.51,1.76,,,
Asciano Grp Last Sale Price $1.60,,,,,,,,,,,,
May,10,1.40,0.00,-,-,-,36.00,-0.05,3.26,,,
May,10,1.50,0.01,-,-,-,36.00,-0.20,16.29,,,
May,10,1.60,0.05,-,-,550,36.00,-0.47,54.32,,,
May,10,1.70,0.11,0.04,-,460,32.40,-0.77,10.86,,,
May,10,1.80,0.20,0.06,-,265,23.40,-1.00,-,,,
May,10,1.90,0.30,0.09,20,162,2.00,-1.00,-,,,
Jun,10,1.10,-,-,-,55,40.00,-,-,,,
Jun,10,1.20,0.00,-,-,140,39.90,-0.02,0.93,,,
Jun,10,1.30,0.01,0.14,-,135,39.90,-0.06,2.79,,,
Jun,10,1.40,0.02,0.12,-,95,39.90,-0.15,9.31,,,
Jun,10,1.50,0.04,0.05,500,160,39.80,-0.29,20.95,,,
Jun,10,1.60,0.09,0.09,370,543,39.40,-0.45,39.57,,,
Jun,10,1.70,0.15,0.08,-,1045,41.40,-0.62,23.28,,,
Jun,10,1.80,0.23,0.19,36,242,45.20,-0.73,13.97,,,
Jun,10,1.90,0.32,0.20,120,114,45.60,-0.84,6.98,,,
Jun,10,2.00,0.41,0.36,45,234,46.00,-0.92,2.33,,,
Jun,10,2.25,0.65,0.37,-,3,46.30,-1.00,-,,,
Jul,10,1.40,0.03,-,-,-,34.60,-0.17,6.79,,,
Jul,10,1.50,0.06,-,-,-,34.30,-0.29,14.94,,,
Jul,10,1.60,0.09,-,-,10,32.30,-0.44,24.44,,,
Jul,10,1.70,0.15,-,-,40,31.80,-0.61,13.58,,,
Jul,10,1.80,0.22,0.12,-,3,31.80,-0.76,5.43,,,
Jul,10,1.90,0.30,-,-,40,31.80,-0.89,1.36,,,
Jul,10,2.00,0.40,0.22,-,10,31.80,-1.00,-,,,
Aug,10,1.40,0.04,-,-,-,34.10,-0.19,7.13,,,
Aug,10,1.50,0.07,-,-,-,34.10,-0.30,13.24,,,
Aug,10,1.60,0.11,-,-,-,34.10,-0.44,22.41,,,
Aug,10,1.70,0.17,-,-,-,35.40,-0.57,14.26,,,
Aug,10,1.80,0.23,-,-,-,33.10,-0.71,7.13,,,
