Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4831.5 at 16:35 12/3/2010  Report at 19:06 Friday 12/3/2010. Processed 13:41 Sunday 14/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.95,,,,,,,,,,,,
Mar,10,12.00,-,0.01,-,27,37.20,-,1.74,,,
Mar,10,12.50,0.00,0.06,-,70,36.40,-,0.17,,,
Mar,10,13.00,0.01,0.06,-,40,35.60,-0.02,1.05,,,
Mar,10,13.50,0.03,0.02,82,255,34.80,-0.05,4.36,,,
Mar,10,14.00,0.03,0.03,74,152,26.90,-0.09,5.23,,,
Mar,10,14.50,0.05,0.06,75,183,18.70,-0.17,8.72,,,
Mar,10,15.00,0.22,0.22,88,60,17.60,-0.51,28.77,,,
Mar,10,15.50,0.57,-,-,-,17.30,-0.88,3.49,,,
Mar,10,16.00,1.05,-,-,-,17.30,-1.00,-,,,
Mar,10,16.50,1.55,-,-,-,17.30,-1.00,-,,,
Apr,10,13.00,0.00,0.03,-,81,17.10,-,0.15,,,
Apr,10,13.50,0.01,0.04,3,108,17.00,-0.04,0.75,,,
Apr,10,14.00,0.06,0.16,140,459,16.90,-0.11,2.74,,,
Apr,10,14.50,0.14,0.14,251,288,15.90,-0.25,6.98,,,
Apr,10,15.00,0.33,0.34,17,208,15.40,-0.48,13.70,,,
Apr,10,15.50,0.64,0.70,1,1,15.40,-0.73,4.48,,,
Apr,10,16.00,1.06,-,-,-,15.40,-0.97,0.50,,,
May,10,12.50,0.00,0.13,-,2,16.60,-,-,,,
May,10,13.00,0.01,0.20,-,19,16.60,-0.02,0.32,,,
May,10,13.50,0.04,0.07,3,3,16.50,-0.06,1.11,,,
