Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4437.0 at 16:39 16/7/2010  Report at 19:06 Friday 16/7/2010. Processed 13:30 Sunday 18/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.75,,,,,,,,,,,,
Jul,10,12.50,-,0.12,-,1,16.20,-,21.21,,,
Jul,10,13.00,-,-,-,20,16.20,-,-,,,
Jul,10,13.50,-,0.02,-,54,16.20,-,3.54,,,
Jul,10,14.00,0.01,0.03,9,142,16.20,-0.04,1.24,,,
Jul,10,14.50,0.07,0.19,-,217,16.20,-0.26,13.26,,,
Jul,10,15.00,0.31,0.45,-,49,14.90,-0.71,10.61,,,
Jul,10,15.50,0.76,0.64,3,5,18.20,-0.96,0.88,,,
Jul,10,16.00,1.25,4.79,-,-,18.60,-1.00,-,,,
Jul,10,16.50,1.75,-,-,-,18.90,-1.00,-,,,
Aug,10,13.00,0.01,0.07,-,1,18.50,-0.02,0.29,,,
Aug,10,13.50,0.03,-,-,12,18.30,-0.06,1.47,,,
Aug,10,14.00,0.07,0.16,4,68,17.10,-0.15,4.12,,,
Aug,10,14.50,0.17,0.17,26,97,15.80,-0.33,10.31,,,
Aug,10,15.00,0.42,0.86,3,101,15.90,-0.59,10.02,,,
Aug,10,15.50,0.79,-,-,26,16.10,-0.84,2.36,,,
Aug,10,16.00,1.25,-,-,-,16.10,-1.00,-,,,
Aug,10,16.50,1.75,-,-,-,16.10,-1.00,-,,,
Sep,10,12.50,0.01,0.07,4,74,17.10,-,0.25,,,
Sep,10,13.00,0.03,0.11,-,5,17.10,-0.03,0.88,,,
Sep,10,13.50,0.08,0.09,1,67,17.00,-0.09,2.83,,,
Sep,10,14.00,0.19,0.30,-,53,17.00,-0.19,6.72,,,
Sep,10,14.50,0.37,0.33,17,61,16.40,-0.35,13.08,,,
Sep,10,15.00,0.66,1.28,-,87,16.30,-0.55,14.32,,,
Sep,10,15.50,1.03,0.83,-,16,16.40,-0.75,9.90,,,
Sep,10,16.00,1.46,-,-,50,16.40,-0.95,7.42,,,
Sep,10,16.50,1.93,-,-,-,16.40,-1.00,6.36,,,
Oct,10,13.00,0.13,-,-,-,21.90,-0.10,3.06,,,
Oct,10,13.50,0.17,0.14,2,3,18.90,-0.14,4.01,,,
Oct,10,14.00,0.32,-,-,4,18.80,-0.24,7.42,,,
Oct,10,14.50,0.46,0.56,-,2,16.70,-0.36,10.72,,,
Oct,10,15.00,0.72,-,-,75,16.40,-0.52,11.19,,,
Oct,10,15.50,1.11,-,-,-,17.30,-0.68,8.37,,,
Oct,10,16.00,1.51,-,-,-,17.30,-0.85,6.13,,,
Nov,10,13.00,0.20,-,-,-,22.70,-0.13,3.63,,,
Nov,10,13.50,0.29,0.69,-,1,21.90,-0.19,5.49,,,
Nov,10,14.00,0.33,-,-,-,17.50,-0.24,6.14,,,
Nov,10,14.50,0.70,-,-,-,22.60,-0.38,13.12,,,
Nov,10,15.00,0.83,-,-,-,18.00,-0.50,10.79,,,
Nov,10,15.50,1.30,-,-,-,22.60,-0.59,10.33,,,
Nov,10,16.00,1.67,-,-,-,22.60,-0.70,7.81,,,
Dec,10,13.00,0.14,0.55,-,22,18.70,-0.10,2.23,,,
Dec,10,13.50,0.23,0.60,-,59,17.80,-0.16,3.46,,,
Dec,10,14.00,0.36,-,-,1,17.30,-0.25,5.61,,,
Dec,10,14.50,0.56,0.60,-,3,16.80,-0.36,8.53,,,
Dec,10,15.00,0.81,1.23,-,99,16.40,-0.49,8.61,,,
Dec,10,15.50,1.15,-,-,-,16.50,-0.64,6.15,,,
Dec,10,16.00,1.54,1.30,-,3,16.70,-0.80,4.53,,,
Dec,10,16.50,1.98,-,-,-,16.70,-0.97,3.46,,,
Mar,11,12.50,0.20,0.58,-,3,20.90,-0.11,1.96,,,
Mar,11,13.00,0.29,-,-,-,20.30,-0.15,2.85,,,
Mar,11,13.50,0.41,-,-,-,19.80,-0.21,4.03,,,
Mar,11,14.00,0.56,0.51,-,12,19.40,-0.28,5.55,,,
Mar,11,14.50,0.77,0.84,-,8,18.90,-0.36,7.51,,,
Mar,11,15.00,1.04,0.97,-,5,19.10,-0.46,7.76,,,
Mar,11,15.50,1.33,-,-,-,18.60,-0.57,5.70,,,
Mar,11,16.00,1.71,1.44,-,10,19.20,-0.67,4.47,,,
Mar,11,16.50,2.10,-,-,-,19.20,-0.79,3.44,,,
Jun,11,13.50,0.56,0.63,-,4,20.80,-0.23,4.04,,,
Jun,11,14.00,0.72,1.60,-,78,20.20,-0.29,5.19,,,
Jun,11,14.50,0.93,-,-,-,20.00,-0.36,6.71,,,
Jun,11,15.00,1.18,1.14,-,9,19.80,-0.44,6.71,,,
Jun,11,15.50,1.48,-,-,-,19.70,-0.53,5.23,,,
Jun,11,16.00,1.82,-,-,-,19.80,-0.62,4.11,,,
Dec,12,13.00,1.08,1.24,-,7,24.90,-0.21,2.99,,,
Dec,12,17.00,3.19,2.71,-,4,24.50,-0.61,2.62,,,
Dec,12,18.00,4.05,3.44,-,19,26.40,-0.65,2.24,,,
Jun,14,16.00,2.52,2.20,-,23,21.70,-0.49,2.19,,,
Jun,14,16.50,2.97,3.65,-,3,23.00,-0.51,2.09,,,
Jul,10,1.40,-,0.05,-,326,35.00,-,75.79,,,
Jul,10,1.50,0.00,0.02,-,739,34.10,-0.01,1.52,,,
Jul,10,1.60,0.01,0.01,15,85,35.10,-0.12,10.61,,,
Jul,10,1.70,0.03,0.06,40,195,26.50,-0.38,37.89,,,
Jul,10,1.80,0.09,0.14,-,132,29.30,-0.78,15.16,,,
Jul,10,1.90,0.18,-,-,-,32.00,-0.97,-,,,
Jul,10,2.00,0.28,0.22,-,24,32.70,-1.00,-,,,
Aug,10,1.40,0.01,-,-,60,42.10,-0.06,3.03,,,
Aug,10,1.50,0.02,-,-,-,41.40,-0.14,10.11,,,
Aug,10,1.60,0.03,0.04,1000,1430,34.10,-0.23,15.16,,,
Aug,10,1.70,0.04,-,-,-,25.50,-0.40,22.74,,,
Aug,10,1.80,0.10,-,-,27,24.60,-0.68,10.11,,,
Aug,10,1.90,0.19,-,-,-,25.70,-0.89,2.53,,,
Sep,10,1.40,0.00,0.17,-,118,29.90,-0.04,1.21,,,
Sep,10,1.50,0.02,0.11,-,235,32.40,-0.13,6.06,,,
Sep,10,1.60,0.04,0.11,19,21,29.80,-0.24,10.61,,,
Sep,10,1.70,0.07,0.07,15,305,26.50,-0.41,19.71,,,
Sep,10,1.80,0.13,0.28,-,414,30.50,-0.59,15.16,,,
Sep,10,1.90,0.20,0.25,-,218,30.70,-0.75,7.58,,,
Sep,10,2.00,0.28,0.29,8,98,31.00,-0.88,1.52,,,
Oct,10,1.50,0.04,-,-,-,36.60,-0.19,8.08,,,
Oct,10,1.60,0.06,-,-,10,33.00,-0.28,12.13,,,
Oct,10,1.70,0.12,-,-,-,36.60,-0.41,23.24,,,
Oct,10,1.80,0.17,-,-,-,36.60,-0.53,18.19,,,
Oct,10,1.90,0.23,-,-,-,36.60,-0.65,11.12,,,
Nov,10,1.50,0.04,-,-,10,34.10,-0.20,7.18,,,
Nov,10,1.60,0.08,-,-,-,35.70,-0.30,12.76,,,
Nov,10,1.70,0.13,-,-,10,36.70,-0.41,20.74,,,
Nov,10,1.80,0.16,-,-,-,30.80,-0.54,12.76,,,
Nov,10,1.90,0.25,-,-,-,36.70,-0.62,10.37,,,
Dec,10,1.31,0.01,0.04,-,8,34.60,-0.08,1.98,,,
Dec,10,1.40,0.03,0.06,-,13,32.60,-0.12,3.30,,,
Dec,10,1.48,0.04,0.07,-,20,30.70,-0.17,4.61,,,
Dec,10,1.57,0.06,0.13,-,12,30.40,-0.26,7.91,,,
Dec,10,1.66,0.09,0.22,-,68,29.40,-0.35,11.86,,,
Dec,10,1.75,0.13,0.16,-,299,28.20,-0.47,13.18,,,
Dec,10,1.96,0.27,0.34,-,132,28.20,-0.74,3.95,,,
