Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:05 Friday 19/2/2010. Processed 15:17 Sunday 21/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.86,,,,,,,,,,,,
Feb,10,12.50,-,-,-,10,16.90,-,-,,,
Feb,10,13.00,-,0.03,-,8,16.70,-,11.29,,,
Feb,10,13.50,0.01,0.09,-,356,16.50,-0.10,5.64,,,
Feb,10,14.00,0.19,0.20,3,338,14.50,-0.69,16.93,,,
Feb,10,14.50,0.64,0.71,2,10,2.00,-1.00,-,,,
Feb,10,15.00,1.14,-,-,-,2.00,-1.00,-,,,
Feb,10,15.50,1.64,-,-,-,2.00,-1.00,-,,,
Mar,10,12.00,0.01,0.01,20,27,21.30,-0.01,0.53,,,
Mar,10,12.50,0.04,0.06,71,70,21.10,-0.04,2.63,,,
Mar,10,13.00,0.09,0.12,9,45,19.10,-0.11,6.77,,,
Mar,10,13.50,0.23,0.25,76,392,17.70,-0.27,16.93,,,
Mar,10,14.00,0.50,0.59,10,296,17.00,-0.54,27.09,,,
Mar,10,14.50,0.91,0.95,2,62,17.00,-0.81,20.32,,,
Mar,10,15.00,1.38,1.43,-,26,17.00,-1.00,18.06,,,
Mar,10,15.50,1.88,-,-,-,17.00,-1.00,17.68,,,
Apr,10,12.50,0.07,-,-,-,18.60,-0.08,2.63,,,
Apr,10,13.00,0.14,0.17,65,83,17.10,-0.15,5.27,,,
Apr,10,13.50,0.32,0.32,70,73,17.00,-0.30,11.85,,,
Apr,10,14.00,0.56,-,-,9,15.90,-0.51,15.80,,,
Apr,10,14.50,0.94,-,-,-,15.90,-0.74,11.29,,,
Apr,10,15.00,1.39,-,-,-,15.90,-0.96,9.41,,,
Apr,10,15.50,1.88,-,-,-,15.90,-1.00,8.84,,,
May,10,12.50,0.11,0.13,2,2,18.90,-0.11,2.96,,,
May,10,13.00,0.20,0.21,-,19,17.70,-0.19,5.51,,,
May,10,13.50,0.36,0.36,-,3,16.80,-0.31,9.81,,,
May,10,14.00,0.62,0.66,7,7,16.40,-0.49,12.90,,,
May,10,14.50,0.97,-,-,-,16.00,-0.69,8.87,,,
May,10,15.00,1.41,-,-,-,16.50,-0.88,7.12,,,
May,10,15.50,1.89,-,-,-,17.60,-1.00,6.58,,,
Jun,10,12.00,0.09,0.44,-,11,20.00,-0.08,1.78,,,
Jun,10,12.50,0.15,0.17,-,57,19.00,-0.13,3.14,,,
Jun,10,13.00,0.26,0.26,-,43,18.00,-0.21,5.33,,,
Jun,10,13.50,0.42,0.44,-,98,17.30,-0.32,8.88,,,
Jun,10,14.00,0.69,0.50,-,158,17.20,-0.47,11.39,,,
Jun,10,14.50,1.00,1.56,-,5,16.30,-0.65,7.52,,,
Jun,10,15.00,1.42,-,-,-,16.30,-0.84,5.75,,,
Jun,10,15.50,1.88,-,-,-,16.30,-1.00,5.02,,,
Jul,10,12.50,0.19,-,-,-,18.90,-0.14,3.11,,,
