Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4833.9 at 16:43 30/4/2010  Report at 19:07 Friday 30/4/2010. Processed 13:36 Sunday 2/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.05,,,,,,,,,,,,
May,10,12.50,-,0.13,-,2,19.60,-,11.26,,,
May,10,13.00,-,0.20,-,19,19.40,-,17.76,,,
May,10,13.50,0.00,0.07,-,13,19.30,-0.02,0.35,,,
May,10,14.00,0.03,0.06,-,18,19.10,-0.07,2.17,,,
May,10,14.50,0.08,0.12,-,41,17.70,-0.19,6.93,,,
May,10,15.00,0.22,0.28,31,80,16.10,-0.43,19.06,,,
May,10,15.50,0.52,0.40,10,55,15.80,-0.74,6.06,,,
May,10,16.00,0.95,-,-,-,16.20,-0.98,0.43,,,
May,10,16.50,1.45,-,-,-,16.20,-1.00,-,,,
Jun,10,12.00,-,0.44,-,11,19.80,-,19.06,,,
Jun,10,12.50,0.00,0.02,-,57,19.70,-,-,,,
Jun,10,13.00,0.01,0.09,-,38,19.60,-0.02,0.39,,,
Jun,10,13.50,0.03,0.05,-,71,19.50,-0.06,1.30,,,
Jun,10,14.00,0.07,0.11,13,174,18.30,-0.12,3.03,,,
Jun,10,14.50,0.14,0.15,-,71,16.70,-0.24,6.28,,,
Jun,10,15.00,0.32,0.39,109,59,16.40,-0.43,13.86,,,
Jun,10,15.50,0.59,0.70,62,77,16.00,-0.66,6.28,,,
Jun,10,16.00,0.98,0.69,-,11,15.80,-0.88,1.30,,,
Jun,10,16.50,1.45,-,-,-,15.80,-1.00,-,,,
Jul,10,13.00,0.01,-,-,20,17.30,-0.03,0.40,,,
Jul,10,13.50,0.04,-,-,20,17.30,-0.07,1.20,,,
Jul,10,14.00,0.11,-,-,-,17.20,-0.15,2.93,,,
Jul,10,14.50,0.23,3.86,28,178,17.20,-0.27,6.13,,,
Jul,10,15.00,0.41,4.15,18,175,16.80,-0.42,10.93,,,
Jul,10,15.50,0.68,4.46,-,100,16.50,-0.60,6.00,,,
Jul,10,16.00,1.03,4.79,-,-,16.20,-0.79,2.13,,,
Jul,10,16.50,1.46,-,-,-,16.20,-0.98,0.27,,,
Aug,10,13.00,0.02,-,-,-,16.10,-0.03,0.41,,,
Aug,10,13.50,0.08,-,-,-,17.80,-0.10,1.63,,,
Aug,10,14.00,0.14,-,-,-,16.60,-0.16,2.75,,,
Aug,10,14.50,0.28,-,-,-,17.40,-0.28,5.81,,,
Aug,10,15.00,0.46,0.45,-,2,16.70,-0.42,9.37,,,
Aug,10,15.50,0.69,-,-,2,15.60,-0.58,4.89,,,
Aug,10,16.00,1.06,-,-,-,16.40,-0.75,2.34,,,
Aug,10,16.50,1.48,-,-,-,16.50,-0.92,0.61,,,
Sep,10,12.50,0.07,0.29,-,5,21.10,-0.05,1.15,,,
Sep,10,13.00,0.11,0.15,-,3,19.70,-0.08,1.73,,,
Sep,10,13.50,0.17,1.06,-,5,19.20,-0.13,2.89,,,
Sep,10,14.00,0.28,0.22,-,14,18.70,-0.20,4.70,,,
Sep,10,14.50,0.44,0.50,19,42,18.30,-0.30,7.26,,,
Sep,10,15.00,0.66,0.50,-,87,18.00,-0.41,10.89,,,
Sep,10,15.50,0.94,0.83,-,13,18.00,-0.55,8.08,,,
Sep,10,16.00,1.28,-,-,50,18.20,-0.68,5.53,,,
Sep,10,16.50,1.68,-,-,-,18.80,-0.80,3.79,,,
Oct,10,14.00,0.28,-,-,-,17.20,-0.20,3.80,,,
Oct,10,14.50,0.46,-,-,-,17.20,-0.29,6.13,,,
Oct,10,15.00,0.69,-,-,-,17.20,-0.41,9.13,,,
Oct,10,15.50,0.96,-,-,-,17.20,-0.53,6.86,,,
Oct,10,16.00,1.29,-,-,-,17.20,-0.67,4.60,,,
Dec,10,13.00,0.21,0.66,-,18,20.20,-0.12,2.14,,,
Dec,10,13.50,0.30,0.29,-,4,19.50,-0.17,3.06,,,
Dec,10,14.00,0.43,-,-,-,19.10,-0.23,4.38,,,
Dec,10,14.50,0.59,0.63,2,12,18.60,-0.31,6.06,,,
Dec,10,15.00,0.81,0.74,-,148,18.30,-0.40,8.30,,,
Dec,10,15.50,1.10,-,-,-,18.40,-0.51,6.57,,,
Dec,10,16.00,1.41,1.30,-,3,18.40,-0.62,4.69,,,
Dec,10,16.50,1.78,-,-,-,18.60,-0.73,3.36,,,
Dec,10,17.00,2.19,-,-,-,19.00,-0.84,2.39,,,
Mar,11,14.00,0.60,0.51,-,12,20.50,-0.25,4.42,,,
Mar,11,14.50,0.79,0.73,-,5,20.20,-0.32,5.79,,,
Mar,11,15.00,1.03,0.97,-,5,20.30,-0.39,7.59,,,
Mar,11,15.50,1.27,-,-,-,19.80,-0.48,6.04,,,
Mar,11,16.00,1.61,1.44,-,10,20.40,-0.56,4.83,,,
Mar,11,16.50,1.92,-,-,-,19.80,-0.66,3.43,,,
Jun,11,14.00,0.76,1.60,-,78,21.70,-0.25,4.36,,,
Dec,12,13.00,0.89,0.92,1,-,23.40,-0.20,2.23,,,
Dec,12,17.00,3.00,2.71,-,4,24.90,-0.56,2.65,,,
Dec,12,18.00,3.65,3.44,-,19,24.40,-0.64,1.76,,,
Jun,14,16.00,2.25,2.20,-,23,21.70,-0.43,2.07,,,
Jun,14,16.50,2.67,3.65,-,3,23.00,-0.49,1.96,,,
May,10,1.50,0.00,-,-,-,28.70,-0.05,2.30,,,
May,10,1.60,0.01,-,-,550,28.50,-0.19,11.50,,,
May,10,1.70,0.04,0.04,230,445,25.60,-0.47,34.51,,,
May,10,1.80,0.11,0.06,118,265,25.20,-0.79,7.67,,,
May,10,1.90,0.20,0.09,20,162,2.00,-1.00,-,,,
Jun,10,1.10,-,-,-,55,33.90,-,-,,,
Jun,10,1.20,-,-,-,140,33.70,-,-,,,
Jun,10,1.30,0.00,0.14,-,135,33.60,-0.01,0.38,,,
Jun,10,1.40,0.01,0.12,-,95,33.50,-0.05,1.92,,,
Jun,10,1.50,0.01,-,-,160,33.30,-0.14,5.75,,,
Jun,10,1.60,0.04,0.04,100,213,32.00,-0.27,15.34,,,
Jun,10,1.70,0.07,0.08,665,1020,28.50,-0.45,26.84,,,
Jun,10,1.80,0.14,0.07,-,228,31.20,-0.65,15.34,,,
Jun,10,1.90,0.22,0.20,14,114,31.80,-0.81,5.75,,,
Jun,10,2.00,0.32,0.34,124,171,41.80,-0.83,5.75,,,
Jun,10,2.25,0.55,0.37,-,3,42.80,-1.00,-,,,
Jul,10,1.50,0.04,-,-,-,35.30,-0.19,8.26,,,
Jul,10,1.60,0.07,-,10,-,34.90,-0.31,15.34,,,
Jul,10,1.70,0.10,-,-,40,31.50,-0.44,23.59,,,
Jul,10,1.80,0.17,0.12,-,3,34.60,-0.58,15.34,,,
Jul,10,1.90,0.24,-,-,40,34.90,-0.71,9.44,,,
Jul,10,2.00,0.32,0.22,-,10,35.20,-0.81,4.72,,,
Aug,10,1.50,0.04,-,-,-,34.10,-0.20,8.12,,,
Aug,10,1.60,0.07,-,-,-,34.10,-0.31,13.53,,,
Aug,10,1.70,0.13,-,-,-,35.40,-0.43,22.55,,,
Aug,10,1.80,0.17,-,-,-,33.10,-0.56,13.53,,,
Aug,10,1.90,0.25,-,-,-,34.10,-0.68,8.12,,,
Sep,10,1.40,0.04,0.17,-,68,35.90,-0.15,5.11,,,
Sep,10,1.50,0.06,-,-,-,34.80,-0.22,8.03,,,
Sep,10,1.60,0.09,-,-,-,34.10,-0.32,12.41,,,
Sep,10,1.70,0.13,-,-,-,34.10,-0.43,18.99,,,
Sep,10,1.80,0.19,0.13,-,595,33.60,-0.54,12.41,,,
Sep,10,1.90,0.25,0.16,-,218,32.50,-0.66,7.30,,,
Sep,10,2.00,0.34,0.31,25,125,34.70,-0.74,5.11,,,
Dec,10,1.48,0.09,0.13,-,20,38.30,-0.24,8.12,,,
Dec,10,1.57,0.12,-,-,-,37.30,-0.31,10.83,,,
Dec,10,1.66,0.16,0.12,10,50,36.70,-0.38,13.98,,,
Dec,10,1.75,0.20,0.16,15,281,36.30,-0.45,13.53,,,
Dec,10,1.96,0.34,0.29,-,126,36.30,-0.62,6.77,,,
Dec,10,2.18,0.51,0.76,-,206,36.30,-0.79,2.71,,,
Mar,11,1.50,0.12,-,-,-,37.30,-0.26,7.50,,,
Mar,11,1.60,0.16,-,-,-,37.30,-0.33,10.12,,,
Mar,11,1.70,0.20,0.14,-,10,37.10,-0.40,13.38,,,
Mar,11,1.80,0.26,-,-,-,37.30,-0.46,10.44,,,
Mar,11,1.90,0.32,-,-,-,36.90,-0.54,7.83,,,
Mar,11,2.00,0.39,0.28,-,40,36.70,-0.61,5.87,,,
Dec,12,1.13,0.12,0.25,-,3,43.90,-0.14,2.67,,,
Dec,12,1.31,0.18,-,-,25,43.30,-0.18,4.00,,,
Dec,12,1.66,0.33,-,-,-,42.10,-0.30,7.33,,,
Dec,12,1.75,0.38,-,-,-,41.60,-0.38,7.22,,,
Dec,12,1.96,0.51,0.44,-,25,41.80,-0.42,5.45,,,
Dec,12,2.18,0.65,0.55,-,114,41.80,-0.54,3.78,,,
Sep,14,1.70,0.41,-,-,-,43.00,-0.31,5.53,,,
Sep,14,1.80,0.47,0.63,-,72,43.00,-0.34,5.00,,,
Amcor Ltd Last Sale Price $6.58,,,,,,,,,,,,
May,10,5.26,-,-,-,3,20.00,-,-,,,
May,10,5.72,-,0.01,-,22,19.80,-,2.97,,,
May,10,5.95,0.00,0.03,-,23,19.70,-0.02,0.59,,,
May,10,6.18,0.02,0.03,-,42,19.70,-0.10,3.96,,,
May,10,6.41,0.06,0.06,41,60,18.90,-0.27,11.89,,,
May,10,6.64,0.16,-,-,-,18.50,-0.54,18.82,,,
May,10,6.87,0.32,-,-,-,18.50,-0.80,4.95,,,
Jun,10,3.89,-,0.07,-,1,19.50,-,7.43,,,
Jun,10,4.12,-,0.50,-,6,19.40,-,49.53,,,
Jun,10,4.35,-,0.14,-,4,19.40,-,13.37,,,
Jun,10,4.81,-,0.28,-,1,19.30,-,27.74,,,
Jun,10,5.03,-,0.66,-,6,19.30,-,65.38,,,
Jun,10,5.26,-,0.10,-,11,19.20,-,9.91,,,
Jun,10,5.49,0.00,0.12,-,59,19.20,-,-,,,
Jun,10,5.72,0.00,0.02,-,35,19.20,-0.02,0.40,,,
Jun,10,5.95,0.01,0.05,15,38,19.10,-0.07,1.49,,,
Jun,10,6.18,0.04,0.13,-,73,19.10,-0.16,4.46,,,
Jun,10,6.41,0.11,0.10,50,80,18.70,-0.31,10.40,,,
Jun,10,6.64,0.20,-,-,-,18.60,-0.50,14.36,,,
Jun,10,6.87,0.35,-,-,-,18.60,-0.71,5.94,,,
Jun,10,7.09,0.53,-,-,-,18.60,-0.88,1.49,,,
Jun,10,7.32,0.74,-,-,-,18.60,-1.00,-,,,
Jul,10,5.25,0.00,-,-,50,19.70,-,-,,,
Jul,10,5.50,0.01,-,-,50,19.60,-0.02,0.37,,,
Jul,10,5.75,0.01,-,-,-,19.50,-0.06,0.91,,,
Jul,10,6.00,0.04,0.19,-,4,19.50,-0.13,2.74,,,
Jul,10,6.25,0.10,0.17,-,3,18.90,-0.24,5.79,,,
Jul,10,6.50,0.18,-,-,-,18.70,-0.39,10.97,,,
Jul,10,6.75,0.30,-,-,-,18.30,-0.56,8.23,,,
Jul,10,7.00,0.47,-,-,-,18.30,-0.75,3.35,,,
Aug,10,5.75,-,-,-,-,8.50,-,-,,,
Aug,10,6.00,0.01,-,-,-,8.50,-0.01,0.28,,,
Aug,10,6.25,0.04,-,-,-,8.50,-0.08,1.63,,,
Aug,10,6.50,0.22,-,-,-,14.90,-0.37,10.02,,,
Aug,10,6.75,0.33,-,-,-,12.80,-0.60,7.46,,,
Aug,10,7.00,0.56,-,-,-,15.60,-0.77,6.29,,,
Sep,10,4.75,0.00,0.24,-,1,23.30,-,0.15,,,
