Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4842.6 at 16:47 16/10/2009  Report at 19:06 Friday 16/10/2009. Processed 17:09 Sunday 18/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.35,,,,,,,,,,,,
Oct,09,12.50,-,0.05,30,-,24.40,-,9.08,,,
Oct,09,13.00,0.00,0.04,30,-,24.00,-0.01,0.55,,,
Oct,09,13.50,0.02,0.03,26,-,23.50,-0.07,3.63,,,
Oct,09,14.00,0.07,0.10,23,-,18.70,-0.22,12.72,,,
Oct,09,14.50,0.28,0.32,26,-,18.30,-0.60,22.71,,,
Oct,09,15.00,0.67,-,-,-,18.30,-0.92,2.73,,,
Oct,09,15.50,1.15,-,-,-,18.30,-1.00,-,,,
Oct,09,16.00,1.65,2.09,-,-,18.30,-1.00,-,,,
Nov,09,12.50,0.01,0.06,-,-,21.00,-0.02,0.48
Nov,09,13.00,0.03,0.05,18,-,20.90,-0.06,1.82
Nov,09,13.50,0.09,0.12,7,-,20.60,-0.16,5.45
Nov,09,14.00,0.20,0.38,10,-,19.30,-0.31,12.11
Nov,09,14.50,0.40,0.45,13,-,17.60,-0.53,14.84
Nov,09,15.00,0.73,-,-,-,17.60,-0.77,4.84
Nov,09,15.50,1.17,-,-,-,17.60,-0.97,0.91
Dec,09,12.00,0.01,0.11,-,-,22.40,-0.02,0.40
Dec,09,12.50,0.03,0.17,15,-,22.30,-0.05,1.21
Dec,09,13.00,0.07,0.08,11,-,21.60,-0.11,2.83
Dec,09,13.50,0.15,0.17,38,-,20.80,-0.20,6.06
Dec,09,14.00,0.28,0.28,37,-,20.20,-0.33,11.51
Dec,09,14.50,0.48,0.52,2,-,18.80,-0.51,13.53
Dec,09,15.00,0.80,1.25,-,-,18.80,-0.69,6.06
Dec,09,15.50,1.20,-,-,-,18.80,-0.87,2.02
Dec,09,16.00,1.66,-,-,-,18.80,-1.00,0.20
Dec,09,16.50,2.15,-,-,-,18.80,-1.00,-
Mar,10,12.50,0.19,-,-,-,22.40,-0.12,2.92
Mar,10,13.00,0.33,0.56,-,-,23.10,-0.19,5.13
Mar,10,13.50,0.46,0.71,-,-,22.00,-0.26,7.19
Mar,10,14.00,0.65,1.00,-,-,21.70,-0.36,10.19
Mar,10,14.50,0.87,1.39,-,-,20.90,-0.46,11.37
Mar,10,15.00,1.18,2.11,-,-,21.00,-0.57,8.29
Mar,10,15.50,1.52,-,-,-,21.00,-0.69,5.85
Mar,10,16.00,1.91,-,-,-,21.00,-0.80,4.03
Mar,10,16.50,2.31,-,-,-,21.00,-0.92,2.61
Jun,10,12.00,0.28,0.44,-,-,25.30,-0.13,2.78
Jun,10,12.50,0.40,0.50,-,-,25.20,-0.18,3.99
Jun,10,13.00,0.46,0.73,-,-,23.00,-0.22,4.64
Jun,10,13.50,0.63,0.68,7,-,22.70,-0.28,6.31
Jun,10,14.00,0.90,1.22,-,-,23.90,-0.36,9.03
Jun,10,14.50,1.22,1.56,-,-,25.30,-0.43,10.80
Jun,10,15.00,1.51,-,-,-,25.30,-0.51,8.68
Jun,10,15.50,1.83,-,-,-,25.30,-0.58,6.86
Jun,10,16.00,2.06,-,-,-,22.40,-0.70,4.14
Sep,10,12.50,0.56,0.68,-,-,25.60,-0.20,4.15
Sep,10,13.00,0.58,-,-,-,22.30,-0.23,4.34
Sep,10,13.50,0.73,-,-,-,21.50,-0.28,5.45
Sep,10,14.00,1.05,1.19,9,-,23.50,-0.35,7.82
Sep,10,14.50,1.38,-,-,-,24.80,-0.42,9.12
Sep,10,15.00,1.40,-,-,-,19.80,-0.52,5.52
Sep,10,15.50,1.71,-,-,-,19.80,-0.61,4.15
Jun,11,14.00,1.08,2.12,-,-,18.80,-0.33,4.46
Jun,14,16.00,3.42,3.65,-,-,27.50,-0.43,2.63
Jun,14,16.50,4.67,-,-,-,36.50,-0.41,3.73
Asciano Grp Last Sale Price $1.61,,,,,,,,,
Oct,09,1.31,-,0.04,-,-,29.20,-,56.85
Oct,09,1.40,-,0.07,-,-,29.20,-,121.83
Oct,09,1.48,0.00,0.03,-,-,29.20,-0.06,4.87
Oct,09,1.57,0.02,0.04,-,-,29.20,-0.32,32.49
Oct,09,1.66,0.07,0.04,30,-,30.50,-0.70,24.37
Oct,09,1.75,0.14,0.11,20,-,2.00,-1.00,-
Nov,09,1.40,0.02,-,-,-,44.40,-0.15,10.83
Nov,09,1.48,0.03,0.01,-,-,38.50,-0.23,16.24
Nov,09,1.57,0.07,0.05,160,-,40.70,-0.39,37.90
