Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4577.6 at 16:40 3/9/2010  Report at 19:07 Friday 3/9/2010. Processed 11:52 Sunday 5/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $15.40,,,,,,,,,,,,
Sep,10,12.50,-,0.07,-,81,18.00,-,7.90,,,
Sep,10,13.00,-,0.04,-,7,17.70,-,5.08,,,
Sep,10,13.50,-,0.05,-,60,17.40,-,5.64,,,
Sep,10,14.00,0.01,0.06,-,95,17.00,-,0.68,,,
Sep,10,14.50,0.04,0.04,30,238,16.70,-0.05,4.51,,,
Sep,10,15.00,0.13,0.45,33,119,13.60,-0.18,14.67,,,
Sep,10,15.50,0.44,0.80,-,29,13.40,-0.55,37.81,,,
Sep,10,16.00,0.91,0.77,28,70,16.90,-0.84,34.42,,,
Sep,10,16.50,1.40,-,-,-,17.30,-1.00,33.29,,,
Oct,10,13.00,0.00,0.04,-,4,16.10,-,-,,,
Oct,10,13.50,0.01,0.08,-,7,16.00,-0.01,0.38,,,
Oct,10,14.00,0.04,-,-,4,15.90,-0.04,1.69,,,
Oct,10,14.50,0.11,0.20,-,14,15.00,-0.12,4.44,,,
Oct,10,15.00,0.23,0.23,66,83,13.30,-0.25,9.52,,,
Oct,10,15.50,0.52,0.51,1,10,13.90,-0.50,17.56,,,
Oct,10,16.00,0.92,1.36,28,23,14.10,-0.76,13.33,,,
Oct,10,16.50,1.40,-,-,-,14.10,-1.00,12.49,,,
Nov,10,13.50,0.02,0.69,-,11,15.00,-0.02,0.56,,,
Nov,10,14.00,0.06,0.21,-,46,15.00,-0.06,1.69,,,
Nov,10,14.50,0.15,-,15,25,14.90,-0.15,4.23,,,
Nov,10,15.00,0.31,0.39,17,2,14.60,-0.29,8.75,,,
Nov,10,15.50,0.56,-,-,-,14.10,-0.48,13.12,,,
Nov,10,16.00,0.94,-,-,3,14.10,-0.70,9.45,,,
Nov,10,16.50,1.40,-,-,-,14.10,-0.94,8.32,,,
Dec,10,13.00,0.04,0.55,-,22,19.00,-0.03,0.74,,,
