Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4604.4 at 16:47 6/11/2009  Report at 19:06 Friday 6/11/2009. Processed 10:47 Saturday 7/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.53,,,,,,,,,,,,
Nov,09,12.50,0.01,0.06,-,10,20.70,-0.04,1.28,,,
Nov,09,13.00,0.07,0.07,20,125,20.60,-0.18,8.99,,,
Nov,09,13.50,0.23,0.23,85,196,19.90,-0.45,28.90,,,
Nov,09,14.00,0.55,0.45,62,243,20.00,-0.76,9.63,,,
Nov,09,14.50,0.98,0.49,-,50,20.00,-0.97,1.28,,,
Nov,09,15.00,1.47,-,-,32,20.00,-1.00,-,,,
Nov,09,15.50,1.97,-,-,-,20.00,-1.00,-,,,
Dec,09,12.00,0.03,0.11,-,37,23.10,-0.05,1.61,,,
Dec,09,12.50,0.07,0.07,31,71,22.70,-0.12,4.50
Dec,09,13.00,0.14,0.15,65,92,20.50,-0.24,9.31
Dec,09,13.50,0.34,0.34,159,338,21.00,-0.45,21.84
Dec,09,14.00,0.60,0.61,15,666,18.70,-0.68,8.35
Dec,09,14.50,1.00,0.52,-,12,18.70,-0.90,1.93
Dec,09,15.00,1.47,1.25,-,14,18.70,-1.00,-
Dec,09,15.50,1.97,1.99,7,19,18.70,-1.00,-
Jan,10,12.50,0.15,-,-,-,21.70,-0.18,4.82
Jan,10,13.00,0.28,-,-,-,21.70,-0.29,9.15
Jan,10,13.50,0.47,0.43,4,7,21.00,-0.43,15.25
Jan,10,14.00,0.73,-,-,-,20.10,-0.60,8.51
Jan,10,14.50,1.08,-,-,-,19.40,-0.77,3.37
Jan,10,15.00,1.50,-,-,-,19.40,-0.93,0.96
Mar,10,12.00,0.22,-,-,-,23.20,-0.15,4.14
Mar,10,12.50,0.35,-,-,1,23.10,-0.23,6.74
Mar,10,13.00,0.50,0.52,4,48,21.90,-0.31,9.63
Mar,10,13.50,0.71,0.73,16,54,21.30,-0.42,13.78
Mar,10,14.00,1.03,0.69,-,54,22.10,-0.54,10.79
Mar,10,14.50,1.35,1.07,4,16,21.10,-0.67,7.23
Mar,10,15.00,1.78,2.11,-,16,23.30,-0.76,6.07
Mar,10,15.50,2.16,-,-,-,21.70,-0.91,3.66
Jun,10,12.00,0.40,0.44,-,11,24.80,-0.20,4.61
Jun,10,12.50,0.61,0.50,-,60,26.20,-0.27,7.12
Jun,10,13.00,0.79,0.73,-,7,25.30,-0.33,9.17
Jun,10,13.50,0.97,0.59,-,23,23.90,-0.41,11.33
Jun,10,14.00,1.23,0.73,-,54,23.40,-0.50,8.88
Jun,10,14.50,1.67,1.56,-,5,26.30,-0.57,8.12
Jun,10,15.00,2.02,-,-,-,26.30,-0.64,6.36
Jun,10,15.50,2.39,-,-,-,26.30,-0.72,4.90
Sep,10,12.50,0.71,0.68,-,10,24.10,-0.26,5.95
Sep,10,13.00,0.83,-,-,-,22.30,-0.32,7.00
Sep,10,13.50,1.04,-,-,-,21.50,-0.40,8.71
Sep,10,14.00,1.40,1.19,-,8,23.00,-0.48,7.75
Sep,10,14.50,1.79,-,-,-,24.80,-0.55,6.91
Sep,10,15.00,1.90,-,-,-,19.80,-0.70,3.60
Sep,10,15.50,2.28,-,-,-,19.80,-0.82,2.60
Jun,11,14.00,1.85,1.60,-,69,24.60,-0.44,6.23
Jun,14,16.00,3.86,3.65,-,3,27.50,-0.53,2.21
Nov,09,1.40,0.01,0.04,10,10,43.50,-0.13,11.14
Nov,09,1.48,0.03,0.06,60,235,43.40,-0.28,33.42
Nov,09,1.57,0.07,0.12,15,542,41.90,-0.50,61.28
Nov,09,1.66,0.13,0.10,-,437,42.20,-0.71,27.85
Nov,09,1.75,0.20,-,-,-,37.40,-0.91,5.57
Dec,09,0.61,-,-,-,10,55.00,-,-
Dec,09,0.79,-,-,-,95,54.40,-,-
Dec,09,0.87,-,0.19,-,10,54.00,-,105.85
Dec,09,0.96,-,0.21,-,28,53.70,-,116.99
Dec,09,1.05,0.00,0.11,-,125,53.40,-,0.56
Dec,09,1.13,0.00,0.09,-,125,53.10,-0.03,1.67
Dec,09,1.22,0.01,0.36,-,135,52.80,-0.07,5.01
Dec,09,1.31,0.02,0.02,10,1141,52.40,-0.13,11.14
Dec,09,1.40,0.04,0.04,45,899,49.20,-0.22,19.50
Dec,09,1.48,0.05,0.04,135,275,43.40,-0.32,27.85
Dec,09,1.57,0.09,0.10,-,196,42.00,-0.48,44.57
Dec,09,1.66,0.14,0.13,-,712,41.00,-0.64,25.07
Dec,09,1.75,0.21,0.20,20,80,39.50,-0.79,11.14
Dec,09,2.62,1.06,0.99,-,5,39.50,-1.00,-
Dec,09,3.05,1.49,1.42,-,25,39.50,-1.00,-
Dec,09,3.49,1.93,2.14,-,101,39.50,-1.00,-
Jan,10,1.40,0.04,0.07,25,25,39.90,-0.23,12.53
Jan,10,1.48,0.07,0.11,10,10,40.50,-0.34,20.89
Jan,10,1.57,0.11,-,-,-,38.20,-0.46,27.85
Jan,10,1.66,0.17,-,-,-,38.20,-0.58,18.11
Jan,10,1.75,0.23,-,-,-,38.20,-0.70,11.14
Mar,10,1.13,0.02,-,-,55,44.50,-0.08,3.34
Mar,10,1.22,0.04,-,-,100,44.50,-0.13,5.85
Mar,10,1.40,0.09,-,-,105,44.50,-0.27,14.21
Mar,10,1.48,0.12,0.14,-,92,44.50,-0.35,20.05
Mar,10,1.57,0.17,0.16,28,28,47.00,-0.43,27.58
Mar,10,1.66,0.22,0.17,-,130,45.00,-0.51,20.05
Mar,10,1.75,0.28,0.44,-,43,45.60,-0.59,15.04
Mar,10,1.96,0.45,0.42,-,50,46.90,-0.75,7.52
Mar,10,2.40,0.84,-,-,1,48.40,-0.98,0.84
Mar,10,2.62,1.06,0.97,-,66,48.50,-1.00,-
Jun,10,1.10,0.06,-,-,55,52.40,-0.13,5.57
