Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4532.5 at 16:45 5/2/2010  Report at 19:06 Friday 5/2/2010. Processed 18:08 Sunday 7/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.82,,,,,,,,,,,,
Feb,10,12.50,0.00,-,-,10,16.40,-,0.13,,,
Feb,10,13.00,0.01,0.03,-,8,16.30,-0.04,1.26,,,
Feb,10,13.50,0.08,0.08,46,338,16.20,-0.24,10.06,,,
Feb,10,14.00,0.28,0.36,10,332,15.20,-0.62,13.21,,,
Feb,10,14.50,0.69,0.84,8,10,14.40,-0.99,0.63,,,
Feb,10,15.00,1.18,-,-,-,14.40,-1.00,-,,,
Feb,10,15.50,1.68,-,-,-,14.40,-1.00,-,,,
Mar,10,12.00,0.01,0.10,-,47,18.80,-0.01,0.54,,,
Mar,10,12.50,0.04,0.16,-,5,18.60,-0.05,2.16,,,
Mar,10,13.00,0.13,0.10,16,49,18.30,-0.15,6.74,,,
Mar,10,13.50,0.25,0.29,114,308,15.40,-0.29,13.21,,,
Mar,10,14.00,0.56,0.53,-,309,16.80,-0.54,20.48,,,
Mar,10,14.50,0.95,0.75,-,60,16.80,-0.79,14.55,,,
Mar,10,15.00,1.41,1.43,-,26,16.80,-1.00,12.40,,,
Mar,10,15.50,1.90,-,-,-,16.80,-1.00,11.59,,,
Apr,10,12.50,0.07,-,-,-,17.40,-0.08,2.36,,,
Apr,10,13.00,0.16,0.19,2,-,16.10,-0.16,4.87,,,
Apr,10,13.50,0.33,0.30,3,3,15.70,-0.31,10.22,,,
Apr,10,14.00,0.60,-,-,-,15.50,-0.52,13.21,,,
Apr,10,14.50,0.98,-,-,-,15.90,-0.73,9.43,,,
Apr,10,15.00,1.43,-,-,-,16.60,-0.92,7.86,,,
Apr,10,15.50,1.91,-,-,-,18.20,-1.00,7.23,,,
May,10,12.50,0.12,-,-,-,17.70,-0.11,2.71,,,
May,10,13.00,0.22,-,-,-,16.70,-0.19,5.07,,,
May,10,13.50,0.39,-,-,-,16.10,-0.32,9.08,,,
May,10,14.00,0.65,-,-,-,15.90,-0.50,11.08,,,
May,10,14.50,1.01,-,-,-,16.00,-0.69,7.78,,,
May,10,15.00,1.44,-,-,-,16.50,-0.87,6.13,,,
May,10,15.50,1.92,-,-,-,17.60,-1.00,5.54,,,
Jun,10,12.00,0.10,0.44,-,11,19.60,-0.08,1.89,,,
Jun,10,12.50,0.17,0.17,-,57,18.70,-0.14,3.21,,,
Jun,10,13.00,0.28,0.36,-,27,17.90,-0.22,5.38,,,
Jun,10,13.50,0.48,0.48,-,56,17.90,-0.34,9.15,,,
Jun,10,14.00,0.75,0.50,108,158,17.90,-0.48,10.75,,,
Jun,10,14.50,1.08,1.56,-,5,17.50,-0.64,7.45,,,
Jun,10,15.00,1.48,-,-,-,17.40,-0.80,5.57,,,
Jun,10,15.50,1.93,-,-,-,18.10,-0.94,4.72,,,
Jul,10,12.50,0.22,-,-,-,18.90,-0.16,3.24,,,
Jul,10,13.00,0.34,-,-,-,18.20,-0.24,5.13,,,
Jul,10,13.50,0.52,-,-,-,17.50,-0.34,7.85,,,
Jul,10,14.00,0.78,-,-,-,17.20,-0.47,8.98,,,
Jul,10,14.50,1.10,-,-,-,17.20,-0.62,6.34,,,
Jul,10,15.00,1.50,-,-,-,17.50,-0.77,4.75,,,
Jul,10,15.50,1.94,-,-,-,17.90,-0.91,3.92,,,
Sep,10,12.50,0.35,0.29,-,-,19.40,-0.18,4.00,,,
Sep,10,13.00,0.54,0.58,-,1,19.70,-0.26,6.17,,,
Sep,10,13.50,0.71,1.06,-,6,18.50,-0.35,8.17,,,
Sep,10,14.00,0.97,0.78,-,13,18.30,-0.45,9.09,,,
Sep,10,14.50,1.31,-,-,-,18.90,-0.57,7.26,,,
Sep,10,15.00,1.66,-,-,-,18.80,-0.69,5.49,,,
Sep,10,15.50,2.06,-,-,-,18.90,-0.82,4.29,,,
Dec,10,13.00,0.67,0.61,-,11,19.60,-0.27,5.45,,,
Dec,10,15.00,1.77,-,-,-,18.80,-0.65,4.88,,,
Jun,11,14.00,1.47,1.60,-,78,21.30,-0.44,6.76,,,
Dec,12,13.00,1.61,-,-,-,24.40,-0.29,4.05,,,
Dec,12,17.00,3.96,3.89,1,1,23.10,-0.71,1.97,,,
Dec,12,18.00,4.72,4.64,6,6,23.00,-0.85,1.37,,,
Jun,14,16.00,3.40,3.34,1,3,23.20,-0.56,2.01,,,
Jun,14,16.50,3.71,3.65,1,3,23.00,-0.64,1.71,,,
Feb,10,1.48,0.01,-,-,-,47.40,-0.07,6.05,,,
Feb,10,1.57,0.02,0.05,-,658,46.70,-0.17,20.15,,,
Feb,10,1.66,0.04,0.07,-,60,40.00,-0.31,35.27,,,
Feb,10,1.75,0.07,0.06,40,702,40.20,-0.53,50.38,,,
Feb,10,1.85,0.14,0.15,-,320,35.10,-0.79,15.11,,,
