Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4685.1 at 16:41 17/9/2010  Report at 19:08 Friday 17/9/2010. Processed 18:19 Sunday 19/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $16.00,,,,,,,,,,,,
Sep,10,12.50,-,0.07,-,76,13.10,-,22.81,,,
Sep,10,13.00,-,0.04,-,7,12.70,-,14.67,,,
Sep,10,13.50,-,0.05,-,60,12.30,-,16.29,,,
Sep,10,14.00,-,0.06,4,91,11.90,-,17.92,,,
Sep,10,14.50,-,0.04,-,221,11.50,-,13.04,,,
Sep,10,15.00,-,0.05,-,119,11.10,-,16.29,,,
Sep,10,15.50,-,0.08,2,39,9.40,-,26.07,,,
Sep,10,16.00,0.10,0.11,3,70,13.10,-0.48,32.59,,,
Sep,10,16.50,0.50,-,-,-,2.00,-1.00,-,,,
Sep,10,17.00,1.00,-,-,-,7.40,-1.00,-,,,
Oct,10,13.00,-,0.04,-,4,16.20,-,2.17,,,
Oct,10,13.50,-,0.08,-,7,16.10,-,4.35,,,
Oct,10,14.00,0.00,0.03,-,4,16.10,-,-,,,
Oct,10,14.50,0.01,0.20,4,18,16.00,-0.02,0.43,,,
Oct,10,15.00,0.04,0.12,16,132,15.90,-0.09,1.90,,,
Oct,10,15.50,0.11,0.12,39,45,15.00,-0.22,5.97,,,
Oct,10,16.00,0.27,0.32,12,54,14.00,-0.45,14.39,,,
Oct,10,16.50,0.56,0.60,9,-,13.10,-0.76,3.26,,,
Oct,10,17.00,1.00,-,-,-,13.10,-1.00,-,,,
Nov,10,13.50,0.00,0.69,-,11,15.00,-,-,,,
Nov,10,14.00,0.01,0.21,-,46,14.90,-0.01,0.16,,,
Nov,10,14.50,0.02,-,-,25,14.90,-0.04,0.65,,,
Nov,10,15.00,0.07,0.14,7,24,14.80,-0.12,2.12,,,
Nov,10,15.50,0.16,-,-,-,14.20,-0.25,5.05,,,
Nov,10,16.00,0.33,0.60,2,5,14.00,-0.44,10.75,,,
Nov,10,16.50,0.61,-,-,-,13.30,-0.69,3.58,,,
Nov,10,17.00,1.01,-,-,-,13.30,-0.94,0.33,,,
Dec,10,13.00,0.00,0.55,-,22,15.00,-,-,,,
Dec,10,13.50,0.00,0.07,-,55,15.00,-,-,,,
Dec,10,14.00,0.01,0.26,-,22,14.90,-0.03,0.35,,,
Dec,10,14.50,0.04,0.52,3,5,14.90,-0.07,0.93,,,
Dec,10,15.00,0.14,0.54,15,114,16.70,-0.17,3.26,,,
Dec,10,15.50,0.22,0.22,119,96,15.10,-0.27,5.12,,,
Dec,10,16.00,0.42,0.46,40,3,15.40,-0.43,9.89,,,
Dec,10,16.50,0.65,-,-,-,13.40,-0.64,3.38,,,
Dec,10,17.00,1.04,-,-,-,14.40,-0.83,1.05,,,
Dec,10,17.50,1.50,-,-,-,14.50,-1.00,-,,,
Jan,11,14.00,0.04,-,-,-,16.70,-0.06,0.77,,,
Jan,11,14.50,0.08,-,-,-,15.90,-0.10,1.37,,,
Jan,11,15.00,0.14,-,-,-,15.10,-0.17,2.49,,,
Jan,11,15.50,0.28,-,-,-,15.10,-0.28,4.72,,,
Jan,11,16.00,0.47,-,-,-,15.10,-0.43,8.06,,,
Jan,11,16.50,0.75,-,-,-,15.10,-0.59,4.20,,,
Jan,11,17.00,1.10,-,-,-,15.10,-0.76,1.63,,,
Feb,11,14.00,0.03,-,-,-,14.10,-0.04,0.43,,,
Feb,11,14.50,0.11,-,-,-,15.90,-0.12,1.49,,,
Feb,11,15.00,0.19,-,-,-,15.70,-0.19,2.69,,,
Feb,11,15.50,0.28,-,-,-,14.10,-0.28,3.90,,,
Feb,11,16.00,0.47,-,-,-,14.10,-0.42,6.59,,,
Feb,11,16.50,0.74,-,-,-,14.10,-0.58,3.40,,,
Feb,11,17.00,1.09,-,-,-,14.10,-0.77,1.20,,,
Mar,11,12.50,0.04,0.58,-,3,20.70,-0.03,0.42,,,
Mar,11,14.00,0.14,0.39,-,25,18.30,-0.10,1.69,,,
Mar,11,14.50,0.20,0.84,-,8,16.90,-0.14,2.35,,,
Mar,11,15.00,0.30,0.45,-,23,16.50,-0.21,3.62,,,
Mar,11,15.50,0.46,-,-,-,16.10,-0.30,5.49,,,
Mar,11,16.00,0.67,1.44,-,10,15.90,-0.42,8.03,,,
Mar,11,16.50,0.93,-,-,-,15.60,-0.55,5.13,,,
Mar,11,17.00,1.25,-,-,-,15.60,-0.70,3.02,,,
Jun,11,13.50,0.14,0.30,-,5,18.70,-0.09,1.18,,,
Jun,11,14.00,0.21,1.60,-,78,18.00,-0.12,1.71,,,
Jun,11,14.50,0.30,-,-,-,17.50,-0.17,2.44,,,
Jun,11,15.00,0.42,0.44,5,11,16.90,-0.23,3.42,,,
Jun,11,15.50,0.57,-,-,-,16.40,-0.31,4.68,,,
Jun,11,16.00,0.85,0.80,20,5,17.40,-0.41,6.93,,,
Jun,11,16.50,1.06,-,-,-,16.40,-0.51,4.60,,,
Jun,11,17.00,1.38,-,-,-,16.40,-0.63,3.06,,,
Dec,12,13.00,0.76,1.24,-,7,24.20,-0.15,2.09,,,
Dec,12,17.00,2.51,2.71,-,4,24.00,-0.45,4.17,,,
Dec,12,18.00,3.32,3.44,-,19,26.30,-0.56,3.65,,,
Jun,14,16.00,2.12,2.20,-,23,21.70,-0.36,3.50,,,
Jun,14,16.50,2.52,3.65,-,3,23.00,-0.41,3.34,,,
Asciano Grp Last Sale Price $1.64,,,,,,,,,,,,
Sep,10,1.40,-,0.03,-,118,50.40,-,95.67,,,
Sep,10,1.50,0.00,0.11,-,235,50.40,-0.08,12.76,,,
Sep,10,1.60,0.03,0.01,500,521,50.40,-0.35,79.73,,,
Sep,10,1.70,0.08,0.08,30,805,47.00,-0.73,47.84,,,
Sep,10,1.80,0.17,0.12,11,174,2.00,-1.00,-,,,
Sep,10,1.90,0.27,0.25,-,109,2.00,-1.00,-,,,
Sep,10,2.00,0.36,0.32,-,-,2.00,-1.00,-,,,
Oct,10,1.40,0.01,-,-,300,40.90,-0.11,5.32,,,
Oct,10,1.50,0.01,0.03,-,113,27.40,-0.15,5.32,,,
Oct,10,1.60,0.04,0.04,40,410,25.10,-0.36,18.60,,,
Oct,10,1.70,0.08,0.07,-,18,21.00,-0.69,7.97,,,
Oct,10,1.80,0.17,0.10,-,47,21.00,-0.97,-,,,
Nov,10,1.40,0.01,-,-,140,31.70,-0.10,3.19,,,
Nov,10,1.50,0.03,-,-,10,30.70,-0.22,9.57,,,
Nov,10,1.60,0.04,0.06,6,600,21.10,-0.35,12.76,,,
Nov,10,1.70,0.09,0.09,50,40,20.30,-0.64,7.97,,,
