Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4596.9 at 16:34 29/1/2010  Report at 19:06 Friday 29/1/2010. Processed 19:33 Sunday 31/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.85,,,,,,,,,,,,
Feb,10,12.50,0.01,-,-,10,18.90,-0.02,0.47,,,
Feb,10,13.00,0.03,0.03,15,10,18.60,-0.09,2.82,,,
Feb,10,13.50,0.09,0.12,225,343,16.00,-0.24,8.47,,,
Feb,10,14.00,0.29,0.36,103,322,15.10,-0.57,13.65,,,
Feb,10,14.50,0.67,0.84,12,10,15.40,-0.89,1.88,,,
Feb,10,15.00,1.15,-,-,-,15.40,-1.00,-,,,
Mar,10,12.00,0.01,0.10,-,47,18.10,-0.01,0.47,,,
Mar,10,12.50,0.04,0.16,-,5,18.00,-0.05,2.12,,,
Mar,10,13.00,0.11,0.23,4,47,16.50,-0.13,4.94,,,
Mar,10,13.50,0.26,0.27,37,335,16.10,-0.29,12.24,,,
Mar,10,14.00,0.55,0.53,22,309,16.30,-0.52,18.59,,,
Mar,10,14.50,0.93,0.75,-,60,16.30,-0.76,12.94,,,
Mar,10,15.00,1.37,1.43,-,26,16.30,-0.99,10.35,,,
Mar,10,15.50,1.86,-,-,-,16.30,-1.00,9.65,,,
Jun,10,12.00,0.07,0.44,-,11,18.10,-0.07,1.34,,,
Jun,10,12.50,0.19,0.17,-,57,19.30,-0.14,3.32,,,
Jun,10,13.00,0.27,0.36,9,27,17.40,-0.21,4.84,,,
Jun,10,13.50,0.44,0.48,3,56,16.70,-0.33,7.80,,,
Jun,10,14.00,0.72,0.50,-,101,17.30,-0.47,10.22,,,
Jun,10,14.50,1.02,1.56,-,5,16.10,-0.64,6.63,,,
Jun,10,15.00,1.44,-,-,-,17.10,-0.79,5.20,,,
Jun,10,15.50,1.88,-,-,-,16.90,-0.98,4.12,,,
Sep,10,12.50,0.34,0.29,-,-,19.40,-0.18,3.82,,,
Sep,10,13.00,0.52,0.58,-,1,19.30,-0.25,5.70,,,
Sep,10,13.50,0.71,1.06,-,6,18.90,-0.34,7.92,,,
Sep,10,14.00,0.94,0.78,-,13,18.10,-0.45,8.80,,,
Sep,10,14.50,1.28,-,-,-,18.80,-0.56,7.03,,,
Sep,10,15.00,1.62,-,-,-,18.60,-0.69,5.20,,,
Sep,10,15.50,2.01,-,-,-,18.70,-0.82,3.99,,,
Dec,10,13.00,0.65,0.61,1,11,19.60,-0.26,5.21,,,
Dec,10,15.00,1.75,-,-,-,19.10,-0.64,4.77,,,
Jun,11,14.00,1.46,1.60,-,78,21.70,-0.43,6.73,,,
Dec,12,13.00,1.72,-,-,-,26.30,-0.29,4.28,,,
Jun,14,16.00,3.77,3.65,-,3,27.50,-0.51,2.64,,,
Jun,14,16.50,3.94,3.80,-,2,26.00,-0.56,2.10,,,
Feb,10,1.48,0.01,-,-,-,42.30,-0.09,6.86,,,
Feb,10,1.57,0.03,0.05,-,658,41.70,-0.20,19.06,,,
