Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4606.1 at 16:47 2/10/2009  Report at 19:06 Friday 2/10/2009. Processed 18:49 Sunday 4/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.61,,,,,,,,,,,,
Oct,09,12.50,0.03,0.05,-,113,22.30,-0.07,2.40,,,
Oct,09,13.00,0.09,0.11,40,185,21.40,-0.19,8.60,,,
Oct,09,13.50,0.20,0.21,86,362,18.10,-0.40,19.60,,,
Oct,09,14.00,0.50,0.43,56,223,18.20,-0.70,10.10,,,
Oct,09,14.50,0.91,0.71,-,32,18.20,-0.94,1.40,,,
Oct,09,15.00,1.39,-,-,2,18.20,-1.00,-,,,
Oct,09,16.00,2.39,2.09,-,20,18.20,-1.00,-,,,
Nov,09,12.50,0.10,0.12,-,6,22.90,-0.14,4.50,,,
Nov,09,13.00,0.17,0.17,30,171,20.70,-0.24,8.40
Nov,09,13.50,0.34,0.33,11,192,20.20,-0.41,16.50
Nov,09,14.00,0.60,0.60,3,-,19.60,-0.61,10.30
Nov,09,14.50,0.97,-,-,10,19.60,-0.80,4.10
Nov,09,15.00,1.41,-,-,22,19.60,-0.97,1.00
Dec,09,12.00,0.07,0.11,-,37,23.40,-0.09,2.40
Dec,09,12.50,0.15,0.17,-,65,23.30,-0.17,5.20
Dec,09,13.00,0.26,0.23,15,80,22.20,-0.27,9.10
Dec,09,13.50,0.44,0.43,12,228,21.20,-0.41,15.20
Dec,09,14.00,0.69,0.65,2,327,20.50,-0.58,10.30
Dec,09,14.50,1.03,0.75,-,10,20.50,-0.74,4.90
Dec,09,15.00,1.44,1.25,-,12,20.50,-0.89,1.70
Dec,09,15.50,1.90,-,-,19,20.50,-1.00,0.30
Mar,10,12.50,0.40,-,-,1,23.40,-0.23,6.10
Mar,10,13.00,0.57,0.56,5,48,22.80,-0.31,8.70
Mar,10,13.50,0.79,0.71,-,18,22.50,-0.40,12.10
Mar,10,14.00,1.06,1.00,-,41,22.20,-0.51,10.30
Mar,10,14.50,1.37,1.39,-,5,21.90,-0.62,7.40
Mar,10,15.00,1.73,2.11,-,16,21.90,-0.73,5.20
Jun,10,12.00,0.45,0.44,11,5,25.30,-0.20,4.50
Jun,10,12.50,0.59,0.56,10,60,24.80,-0.25,6.00
Jun,10,13.00,0.78,0.73,5,7,24.20,-0.32,7.80
Jun,10,13.50,1.00,1.15,-,22,23.90,-0.39,10.10
Jun,10,14.00,1.23,1.22,15,45,22.80,-0.48,8.40
Jun,10,14.50,1.65,1.56,-,5,25.30,-0.55,7.60
Jun,11,14.00,1.62,2.12,-,114,21.20,-0.45,5.20
Jun,14,16.00,4.74,4.95,-,2,36.50,-0.42,3.60
Asciano Grp Last Sale Price $1.60,,,,,,,,,
