Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4264.9 at 16:46 2/7/2010  Report at 19:07 Friday 2/7/2010. Processed 18:06 Sunday 4/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $14.78,,,,,,,,,,,,
Jul,10,12.50,0.00,0.12,-,1,22.70,-,-,,,
Jul,10,13.00,0.01,-,-,20,22.60,-0.01,0.44,,,
Jul,10,13.50,0.03,0.06,-,74,22.50,-0.06,2.20,,,
Jul,10,14.00,0.07,0.07,57,57,21.80,-0.16,6.61,,,
Jul,10,14.50,0.17,0.19,39,172,19.10,-0.32,14.99,,,
Jul,10,15.00,0.40,0.45,3,49,18.60,-0.58,15.88,,,
Jul,10,15.50,0.76,1.01,6,5,17.80,-0.85,3.09,,,
Jul,10,16.00,1.22,4.79,-,-,17.80,-1.00,-,,,
Jul,10,16.50,1.72,-,-,-,17.80,-1.00,-,,,
Aug,10,13.00,0.03,0.07,-,1,22.10,-0.05,1.32,,,
Aug,10,13.50,0.07,-,-,10,21.90,-0.11,3.31,,,
Aug,10,14.00,0.14,0.16,29,36,19.90,-0.20,5.95,,,
Aug,10,14.50,0.28,0.25,8,79,19.30,-0.35,12.13,,,
Aug,10,15.00,0.51,0.86,24,108,18.90,-0.54,12.57,,,
Aug,10,15.50,0.83,-,-,26,18.60,-0.73,4.85,,,
Aug,10,16.00,1.25,-,-,-,18.60,-0.91,1.10,,,
Aug,10,16.50,1.72,-,-,-,18.60,-1.00,-,,,
Sep,10,12.50,0.02,0.07,24,66,19.20,-0.02,0.59,,,
Sep,10,13.00,0.06,0.11,-,5,19.10,-0.06,1.62,,,
Sep,10,13.50,0.13,0.62,-,67,19.10,-0.12,3.82,,,
Sep,10,14.00,0.26,0.30,10,44,19.10,-0.22,7.50,,,
