Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4356.6 at 16:37 25/8/2010  Report at 19:05 Wednesday 25/8/2010. Processed 19:08 Wednesday 25/8/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,-,-,LEPHB,ALE Prop Grp 7.265un11,104.50,-,-,105.50,106.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,8.1
102.50,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.95,-,-,101.50,101.95,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,103.00,103.00,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,5,49.955,102.10,103.00,100.00,8.79,-,23/11/2012,-,-
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.35,102.00,108.35,107.825,HBSHA,Heritage Bld Soc 10%3mth19,108.35,1,11.779,108.35,108.35,100.00,10.000q,17/11/10,27/10/14i,100,2.8
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1121.00,n/a,1/10/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3605.00,n/a,1/10/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3812.00,n/a,1/10/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,101.90,101.85,LEPHC,ALE Prop Grp frn3mth14,101.85,2,22.921,101.85,102.50,100.00,8.64,-,20/8/2014,-,-
38.00,10.196,-,-,AFPHA,Alpha Financial Prod ser1frn12,38.00,-,-,35.00,38.00,100.00,7.14sa,20/09/10,20/03/12m,100,81.9
114.00,106.10,110.00,109.65,AQNHA,AMP Grp Finance frn apr19,110.00,6,64.118,110.00,111.00,100.00,9.490q,17/11/10,15/05/14i,100,1.8
72.00,62.00,64.30,64.00,BENHB,Bendigo & Adelaide cap. note,64.30,6,41.204,64.20,67.50,100.00,.00q,30/11/10,undated,100,4.2
80.50,44.00,80.00,78.80,GINHA,Generator Income gennote2,79.00,11,88.37,79.00,80.00,100.00,6.840q,8/10/10,8/10/11m,100,26.2
83.00,67.10,74.50,73.50,MBLHB,Macq Bank Ltd inc sec,73.50,25,187.066,73.50,74.30,100.00,6.58q,15/10/10,undated,100,4.4
0.231,0.15,0.17,0.165,MFNHA,Macq Fortress frn aug35,0.165,573,9.628,0.165,0.215,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,73.20,77.494,77.021,NABHA,National Aust Bank natincsec,77.05,88,681.032,77.02,77.25,100.00,6.00q,15/11/10,undated,100,3.2
98.00,55.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,97.00,-,-,96.71,101.00,100.00,7.66q,14/09/10,14/12/10m,100,19.5
65.50,55.00,-,-,NXBHD,  nexus4,65.00,-,-,64.00,66.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,82.01,94.25,93.80,SAKHA,Sthn Cross Air skies,93.80,251,2357.32,93.56,94.20,100.00,6.640q,27/10/10,1/01/12i,100,7.8
72.00,58.06,67.00,66.20,SUNHB,Suncorp-Metway cap. note,67.00,5,33.155,66.30,66.80,100.00,5.50q,15/11/10,undated,100,3.8
107.95,102.20,104.90,104.80,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.85,10,109.352,104.55,104.85,100.00,8.990q,17/11/10,1/05/14i,100,2.8
99.20,95.00,99.10,98.70,WOWHB,Woolworths Ltd perp.frn,98.75,84,830.35,98.75,99.10,100.00,6.008q,15/09/10,15/09/11i,100,3.6
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.94,0.94,AGIG,Ainsworth Game Tech 10% cn11,0.94,34,3.223,0.94,0.98,1.30,8.0sa,31/12/10,31/12/11m,1.3,37.4
2.07,1.81,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,1.82,2.00,2.00,10.0q,31/10/10,31/10/13h,-,n/a
0.58,0.30,0.40,0.395,BECG,Becton Prop Grp 9.5% cn12,0.40,1000,39.843,0.37,0.40,0.65,9.5sa,31/12/10,30/06/12m,0.65,28.3
0.23,0.12,-,-,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,-,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.11,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.12,-,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.90,-,-,0.83,0.89,1.00,12.0q,30/09/10,30/09/10m,1,n/a
1.055,0.90,-,-,DRAG,Dragon Min Ltd 10% cn11,1.051,-,-,1.051,1.065,1.05,10.0q,30/09/10,10/02/11m,1.05,13.7
0.60,0.60,-,-,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.70,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.67,-,-,2.68,2.80,3.00,12.0q,30/09/10,29/04/11m,3,33.9
103.50,80.51,103.00,102.00,IANG,IAG Finance (Nz) exch.note,102.74,64,659.223,102.30,102.74,100.00,6.236q,15/09/10,15/12/19h,100,3.9
0.14,0.08,-,-,MSTG,Metal Storm Ltd 10% cn11,0.08,-,-,0.075,0.10,0.14,12.0q,22/09/10,1/09/11m,0.14,80.4
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.007,0.09,0.135,-,-,9/01/2011,-,-
95.50,56.01,59.516,56.01,NFNG,Nufarm Finance (Nz) exc.nov11,56.25,14,83.448,56.25,59.496,100.00,6.710sa,15/10/10,24/11/11i,100,62.7
0.12,0.04,-,-,RSNG,Renison Cons 12% cn12,0.09,-,-,0.011,0.09,0.33,0.12,-,31/3/2012,-,-
