Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4239.5 at 2012-01-04T16:39:56. Report at Wednesday, January 4, 2012. Processed Thursday at 2012-01-05T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
,
102.00,98.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.05,-,-,99.10,101.00,100,7.82,-,9/7/2012,-,-,,
103.95,99.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,102.20,-,-,100.35,102.00,100,8.79,-,23/11/2012,-,-,,
111.00,105.00,-,-,HBSHA,Heritage Bank Ltd 10%3mth19,109.00,-,-,108.50,109.25,100,10.00,-,25/10/2019,-,-,,
5697.365,5697.365,-,-,LSBHB,Pentagon Capital lsbfr10,5697.365,-,-,-,-,2495,174.65,-,1/10/2014,-,-,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,2591,110.12,-,1/10/2014,-,-,,
Floating Rate Notes,,
,
103.15,97.50,-,-,LEPHC,ALE Prop Grp frn3mth14,101.00,-,-,100.80,101.00,100,8.60,-,20/8/2014,-,-,,
90.00,67.00,90.00,90.00,AFPHA,Alpha Financial Prod ser1frn12,90.00,16,145.800,90.00,91.00,100,.91,-,20/3/2012,-,-,,
111.20,102.75,109.00,109.00,AQNHA,AMP Grp Finance frn apr19,109.00,-,1.962,109.00,109.50,100,9.40,-,1/4/2019,-,-,,
105.50,100.50,-,-,AYUHA,Aust Unity Ltd frn apr16,103.50,-,-,103.70,105.00,100,8.35,-,14/4/2016,-,-,,
102.30,98.00,-,-,BENHA,Bendigo And Adelaide bondmar14,100.00,-,-,97.50,101.00,100,5.95,-,17/3/2014,-,-,,
79.50,62.50,-,-,BENHB,  cap. note,71.20,-,-,70.21,72.97,100,5.90,-,-,-,-,,
101.30,97.01,99.20,98.70,CBAHA,Commonwealth Bank bonddec15,98.70,33,330.463,98.50,98.70,100,5.81,-,24/12/2015,-,-,,
80.749,62.03,69.10,69.00,MBLHB,Macq Bank Ltd inc sec,69.08,7,46.764,68.31,69.00,100,6.46,-,-,-,-,,
84.00,73.10,78.50,78.10,NABHA,National Aust Bank natincsec,78.50,65,511.743,78.11,78.50,100,5.90,-,-,-,-,,
74.74,66.30,-,-,NXBHD,Nexus Bonds Ltd nexus4,71.60,-,-,71.907,74.00,100,-,-,23/6/2015,-,-,,
102.70,101.10,102.50,101.75,ORGHA,Origin Energy frn dec71,102.50,143,1460.73,102.05,102.45,100,8.47,-,22/12/2071,-,-,,
101.50,90.00,96.95,96.95,PRYHA,Primary Health Care bondsep15,96.95,1,7.659,96.95,97.20,100,8.50,-,28/9/2015,-,-,,
101.90,97.00,-,-,SAKHA,Sthn Cross Air skies,101.398,-,-,-,-,100,6.75,-,20/12/2016,-,-,,
76.00,60.01,64.50,64.50,SBKHB,Suncorp-Metway cap. note,64.50,30,193.500,63.50,64.80,100,5.65,-,-,-,-,,
108.00,101.30,107.75,107.10,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.10,8,86.213,107.00,107.75,100,8.90,-,1/5/2014,-,-,,
105.50,102.90,105.50,104.99,WOWHC,Woolworths Ltd frn nov36,105.50,97,1024.12,105.10,105.40,100,7.85,-,24/11/2036,-,-,,
Convertible Notes,,
,
.97,.85,-,-,AYIG,A1 Invest & Res 12%  cn12,.90,-,-,-,.90,1,.12,-,30/9/2012,-,-,,
1.07,1.07,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1,.10,-,4/1/2015,-,-,,
1.35,1.111,-,-,AGIG,Ainsworth Game Tech 10% cn14,1.34,-,-,1.16,-,1.30,.10,-,31/12/2014,-,-,,
