Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4374.0 at 16:17 8/7/2010  Report at 19:05 Thursday 8/7/2010. Processed 19:08 Thursday 8/7/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,93.75,104.50,104.50,LEPHB,ALE Prop Grp 7.265un11,104.50,4,41.8,104.50,105.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.1
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,31/07/10,31/07/10i,100,n/a
105.00,100.00,100.00,100.00,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,10,100,99.00,100.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,-,-,101.60,104.00,100.00,8.79,-,23/11/2012,-,-
970.00,430.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,990.00,-,1000.00,7.25sa,15/09/10,3/05/12m,-,10.6
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,107.00,-,-,107.50,-,100.00,10.000q,17/08/10,27/10/14i,100,3.2
0.80,0.28,-,-,MSCHF,Minerals Corp 10.5%db11,0.29,-,-,-,-,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1198.00,n/a,1/09/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3667.00,n/a,1/09/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3882.00,n/a,1/09/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,102.00,102.00,LEPHC,ALE Prop Grp frn3mth14,102.00,7,66.3,101.50,102.25,100.00,8.64,-,20/8/2014,-,-
34.15,7.70,-,-,AFPHA,Alpha Financial Prod ser1frn12,32.00,-,-,32.00,50.00,100.00,7.14sa,20/09/10,20/03/12m,100,88.0
114.00,106.10,108.90,108.00,AQNHA,AMP Grp Finance frn apr19,108.50,15,163.79,108.00,108.50,100.00,9.600q,17/08/10,15/05/14i,100,2.6
72.00,58.04,63.00,62.50,BENHB,Bendigo & Adelaide cap. note,63.00,3,17.678,62.00,63.00,100.00,5.66q,30/08/10,undated,100,4.9
80.00,32.00,74.75,74.50,GINHA,Generator Income gennote2,74.50,3,22.366,74.50,77.00,100.00,6.840q,8/10/10,8/10/11m,100,28.0
100.00,93.15,100.00,100.00,HLCHA,Halcyon Sec hlcnte10,100.00,1,13,100.00,100.39,100.00,8.03q,3/08/10,3/08/10m,100,n/a
83.00,66.00,70.00,69.30,MBLHB,Macq Bank Ltd inc sec,70.00,5,32.34,69.40,70.00,100.00,6.24q,15/07/10,undated,100,4.9
0.231,0.105,-,-,MFNHA,Macq Fortress frn aug35,0.152,-,-,0.152,0.185,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,70.63,76.40,75.07,NABHA,National Aust Bank natincsec,75.35,45,341.411,75.50,76.39,100.00,6.10q,16/08/10,undated,100,3.6
97.00,47.50,93.90,92.25,NXBHC,Nexus Bonds Ltd nexus3,93.90,4,32.452,92.30,93.90,100.00,7.66q,14/09/10,14/12/10m,100,20.0
63.00,55.00,-,-,NXBHD,  nexus4,63.00,-,-,63.00,67.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,74.01,91.70,90.50,SAKHA,Sthn Cross Air skies,90.50,6,52.04,90.60,91.50,100.00,6.640q,27/07/10,1/01/12i,100,9.2
