Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4936.8 at 16:37 22/4/2010  Report at 19:05 Thursday 22/4/2010. Processed 19:13 Thursday 22/4/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,89.95,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,100.10,102.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.1
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,12.4
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,90.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,101.75,-,-,100.16,101.75,100.00,8.79,-,23/11/2012,-,-
900.00,240.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,900.00,-,-,861.00,900.00,1000.00,7.25sa,15/09/10,3/05/12m,-,13.6
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,105.80,105.11,HBSHA,Heritage Bld Soc 10%3mth19,105.11,3,31.675,106.00,107.00,100.00,10.000q,17/05/10,27/10/14i,100,3.3
0.80,0.45,-,-,MSCHF,Minerals Corp 10.5%db11,0.45,-,-,0.411,0.45,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1426.00,n/a,3/06/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3851.00,n/a,3/06/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4089.00,n/a,3/06/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
31.00,5.25,31.00,30.75,AFPHA,Alpha Financial Prod ser1frn12,30.75,5,13.887,30.80,36.00,100.00,7.14sa,20/09/10,20/03/12m,100,78.5
114.00,102.85,112.60,109.50,AQNHA,AMP Grp Finance frn apr19,112.55,37,406.333,109.75,112.50,100.00,8.977q,17/05/10,15/05/14i,100,3.0
72.00,57.00,69.00,69.00,BENHB,Bendigo & Adelaide cap. note,69.00,1,4.83,69.00,70.00,100.00,4.98q,31/05/10,undated,100,4.3
80.00,21.21,75.65,75.00,GINHA,Generator Income gennote2,75.00,22,161.844,75.00,77.25,100.00,6.468q,8/07/10,8/10/11m,100,23.9
98.75,92.75,-,-,HLCHA,Halcyon Sec hlcnte10,97.001,-,-,97.701,99.00,100.00,7.51q,3/05/10,3/08/10m,100,14.6
83.00,57.00,72.51,71.50,MBLHB,Macq Bank Ltd inc sec,72.20,60,437.752,72.20,73.67,100.00,6.24q,15/07/10,undated,100,4.8
0.231,0.06,0.198,0.197,MFNHA,Macq Fortress frn aug35,0.197,816,16.106,0.192,0.22,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,65.10,78.70,78.50,NABHA,National Aust Bank natincsec,78.70,380,2986.23,78.50,78.70,100.00,5.48q,17/05/10,undated,100,3.4
94.999,47.00,94.00,93.50,NXBHC,Nexus Bonds Ltd nexus3,94.00,8,75.05,94.00,94.999,100.00,7.18q,14/06/10,14/12/10m,100,14.6
62.50,44.00,60.501,60.003,NXBHD,  nexus4,60.50,2,10.572,60.50,62.50,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,64.20,91.50,91.00,SAKHA,Sthn Cross Air skies,91.00,2,15.52,91.00,91.50,100.00,6.218q,27/04/10,1/01/12i,100,8.1
72.00,51.00,67.00,66.10,SUNHB,Suncorp-Metway cap. note,66.10,7,48.574,66.10,67.30,100.00,4.98q,15/05/10,undated,100,4.5
107.95,101.20,107.40,107.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.40,8,89.825,107.00,107.40,100.00,8.477q,17/05/10,1/05/14i,100,2.6
98.80,90.60,97.55,97.30,WOWHB,Woolworths Ltd perp.frn,97.50,126,1222.59,97.30,97.60,100.00,5.530q,15/06/10,15/09/11i,100,3.5
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.845,-,-,0.845,0.92,1.30,8.0sa,30/06/10,31/12/11m,1.3,41.0
2.07,1.25,-,-,AZZG,Antares Energy 10% cn13,2.05,-,-,2.00,-,2.00,10.0q,30/04/10,31/10/13h,-,n/a
0.975,0.40,-,-,AXOG,Aurox Res 7%cnjun10,0.97,-,-,0.96,0.97,0.95,7.0sa,30/06/10,30/06/10m,0.95,7.9
0.58,0.305,-,-,BECG,Becton Prop Grp 9.5% cn10,0.46,-,-,0.445,0.48,0.65,9.5sa,30/06/10,30/06/10m,0.65,411.9
0.23,0.12,-,-,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,-,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.92,-,-,-,-,1.00,12.0q,30/09/10,30/09/10m,1,36.0
