Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4829.3 at 16:33 9/3/2010  Report at 19:05 Tuesday 9/3/2010. Processed 19:21 Tuesday 9/3/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,103.00,104.95,100.00,7.265sa,31/03/10,30/09/11m,102.5,9.0
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,98.00,99.80,100.00,9.0q,1/04/10,31/07/10i,100,14.3
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,99.00,-,100.00,7.82,-,7/09/2012,-,-
103.50,100.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,102.50,-,-,102.50,103.00,100.00,8.79,-,23/11/2012,-,-
800.00,219.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,780.00,-,-,-,815.00,1000.00,7.25sa,15/03/10,3/05/12m,-,20.4
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,105.50,105.50,HBSHA,Heritage Bld Soc 10%3mth19,105.50,4,37.98,105.50,105.50,100.00,10.000q,17/05/10,27/10/14i,100,3.1
0.80,0.66,0.66,0.66,MSCHF,Minerals Corp 10.5%db11,0.66,88,5.808,0.66,0.77,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1501.00,n/a,1/05/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3911.00,n/a,1/05/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4158.00,n/a,1/05/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,19.40,-,-,19.00,25.00,100.00,6.18sa,20/03/10,20/03/12m,100,103.8
114.00,100.00,109.30,109.00,AQNHA,AMP Grp Finance frn apr19,109.00,8,87.009,108.85,109.48,100.00,8.977q,17/05/10,15/05/14i,100,3.4
72.00,48.00,-,-,BENHB,Bendigo & Adelaide cap. note,65.00,-,-,64.00,65.00,100.00,4.98q,31/05/10,undated,100,4.7
65.00,13.00,63.50,63.00,GINHA,Generator Income gennote2,63.50,6,37.85,62.50,67.50,100.00,6.130q,8/04/10,8/10/11m,100,35.3
98.00,92.75,-,-,HLCHA,Halcyon Sec hlcnte10,97.25,-,-,97.11,97.90,100.00,7.51q,3/05/10,3/08/10m,100,12.9
83.00,33.20,71.50,70.50,MBLHB,Macq Bank Ltd inc sec,70.75,7,52.408,70.50,71.50,100.00,5.97q,15/04/10,undated,100,5.1
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.21,-,-,0.185,0.21,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,58.00,78.10,77.80,NABHA,National Aust Bank natincsec,77.83,80,625.08,77.83,78.00,100.00,5.48q,17/05/10,undated,100,3.4
93.00,45.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,90.00,-,-,90.00,92.88,100.00,7.00q,14/03/10,14/12/10m,100,17.4
