Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4929.5 at 16:35 15/1/2010  Report at 19:05 Friday 15/1/2010. Processed 19:18 Friday 15/1/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,86.00,102.49,102.49,LEPHB,ALE Prop Grp 7.265un11,102.49,1,10.249,102.00,102.49,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.5
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,94.50,-,100.00,9.0q,1/04/10,31/07/10i,100,11.0
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,102.00,-,100.00,7.82,-,7/09/2012,-,-
103.00,100.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,102.50,-,-,102.50,103.50,100.00,8.79,-,23/11/2012,-,-
755.00,200.00,755.00,749.00,CBHGA,CBH Res Ltd 7.25%cn12,750.00,2,157.59,700.00,755.00,1000.00,7.25sa,15/03/10,3/05/12m,-,23.5
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,1200.00,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,103.50,-,-,103.80,-,100.00,10.000q,17/02/10,27/10/14i,100,3.1
0.80,0.80,-,-,MSCHF,Minerals Corp 10.5%db11,0.80,-,-,0.70,0.80,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1650.00,n/a,1/03/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4031.00,n/a,1/03/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4294.00,n/a,1/03/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,16.00,16.00,AFPHA,Alpha Financial Prod ser1frn12,16.00,4,5.6,16.00,19.00,100.00,6.18sa,20/03/10,20/03/12m,100,123.6
