Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4960.3 at 16:34 8/4/2010  Report at 19:05 Thursday 8/4/2010. Processed 19:50 Thursday 8/4/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,88.00,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,99.36,103.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,6.9
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,10.7
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,-,101.50,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,102.00,-,-,100.11,102.00,100.00,8.79,-,23/11/2012,-,-
855.00,234.00,850.00,850.00,CBHGA,CBH Res Ltd 7.25%cn12,850.00,2,204,850.00,850.00,1000.00,7.25sa,15/09/10,3/05/12m,-,16.5
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,107.00,-,-,107.00,107.90,100.00,10.000q,17/05/10,27/10/14i,100,2.8
0.80,0.64,-,-,MSCHF,Minerals Corp 10.5%db11,0.64,-,-,0.52,0.70,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1426.00,n/a,1/06/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3851.00,n/a,1/06/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4089.00,n/a,1/06/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.50,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,25.00,-,-,25.00,28.00,100.00,7.14sa,20/09/10,20/03/12m,100,91.4
114.00,100.75,110.50,110.50,AQNHA,AMP Grp Finance frn apr19,110.50,8,82.875,110.50,111.00,100.00,8.977q,17/05/10,15/05/14i,100,3.3
72.00,54.00,66.50,66.50,BENHB,Bendigo & Adelaide cap. note,66.50,-,3.325,66.50,67.00,100.00,4.98q,31/05/10,undated,100,4.6
80.00,20.50,78.00,75.03,GINHA,Generator Income gennote2,78.00,13,98.352,75.00,78.00,100.00,6.468q,8/07/10,8/10/11m,100,20.1
98.25,92.75,98.00,98.00,HLCHA,Halcyon Sec hlcnte10,98.00,1,7.35,98.05,98.50,100.00,7.51q,3/05/10,3/08/10m,100,15.6
83.00,47.52,72.00,71.60,MBLHB,Macq Bank Ltd inc sec,72.00,20,142.755,72.00,72.39,100.00,5.97q,15/04/10,undated,100,4.8
0.231,0.05,0.20,0.20,MFNHA,Macq Fortress frn aug35,0.20,530,10.595,0.20,0.22,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,64.50,77.35,77.05,NABHA,National Aust Bank natincsec,77.151,90,692.627,77.151,77.40,100.00,5.48q,17/05/10,undated,100,3.6
93.999,45.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,92.50,-,-,92.00,94.00,100.00,7.18q,14/06/10,14/12/10m,100,16.0
61.00,44.00,-,-,NXBHD,  nexus4,61.00,-,-,60.50,62.50,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,59.99,92.40,92.00,SAKHA,Sthn Cross Air skies,92.00,451,4150.31,91.28,92.40,100.00,6.218q,27/04/10,1/01/12i,100,7.1
72.00,49.00,65.00,64.20,SUNHB,Suncorp-Metway cap. note,64.60,11,72.427,64.60,66.49,100.00,4.98q,15/05/10,undated,100,4.7
107.95,101.20,106.35,106.20,TAHHA,Tabcorp Hldgs Ltd bondmay14,106.20,13,136.308,106.20,107.00,100.00,8.477q,17/05/10,1/05/14i,100,2.9
98.80,87.51,96.60,96.10,WOWHB,Woolworths Ltd perp.frn,96.55,7,65.66,96.011,96.55,100.00,5.530q,15/06/10,15/09/11i,100,4.0
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.85,-,-,0.84,0.92,1.30,8.0sa,30/06/10,31/12/11m,1.3,39.5
2.07,1.25,-,-,AZZG,Antares Energy 10% cn13,2.02,-,-,2.02,2.05,2.00,10.0q,30/04/10,31/10/13h,-,n/a
0.953,0.34,-,-,AXOG,Aurox Res 7%cnjun10,0.953,-,-,0.951,0.955,0.95,7.0sa,30/06/10,30/06/10m,0.95,15.2
0.58,0.29,0.515,0.515,BECG,Becton Prop Grp 9.5% cn10,0.515,45,2.317,0.51,0.515,0.65,9.5sa,30/06/10,30/06/10m,0.65,184.4
0.23,0.12,-,-,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.135,-,-,0.12,-,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.92,-,-,-,-,1.00,12.0q,30/09/10,30/09/10m,1,32.8
1.048,0.83,1.01,1.01,DRAG,Dragon Min Ltd 10% cn11,1.01,150,15.15,1.01,1.035,1.05,10.0q,30/06/10,10/02/11m,1.05,15.4
