Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4669.1 at 16:36 14/9/2010  Report at 19:05 Tuesday 14/9/2010. Processed 19:09 Tuesday 14/9/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,101.20,103.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,10.0
102.50,100.00,101.50,101.50,BZAHA,Brookfield Bonds A 7.82%3m12,101.50,3,30.45,101.50,102.00,100.00,7.82,-,7/09/2012,-,-
105.25,100.00,103.75,103.00,BZBHA,Brookfield Bonds B 8.79%3m12,103.75,4,43.157,103.00,103.75,100.00,8.79,-,23/11/2012,-,-
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
109.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,107.50,-,-,107.55,108.25,100.00,10.000q,17/11/10,27/10/14i,100,2.8
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,965.66,n/a,1/11/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3543.00,n/a,1/11/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3743.00,n/a,1/11/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,-,-,LEPHC,ALE Prop Grp frn3mth14,102.00,-,-,102.00,102.70,100.00,8.7,-,20/8/2014,-,-
38.00,10.196,38.00,38.00,AFPHA,Alpha Financial Prod ser1frn12,38.00,2,8.74,36.00,40.00,100.00,7.14sa,20/09/10,20/03/12m,100,77.2
114.00,106.10,109.50,109.00,AQNHA,AMP Grp Finance frn apr19,109.50,3,32.71,109.60,110.25,100.00,9.490q,17/11/10,15/05/14i,100,2.0
72.00,62.00,65.50,65.50,BENHB,Bendigo & Adelaide cap. note,65.50,2,13.1,65.50,68.00,100.00,.00q,30/11/10,undated,100,4.2
83.00,44.00,82.90,82.05,GINHA,Generator Income gennote2,82.90,17,140.005,82.05,82.90,100.00,6.840q,8/10/10,8/10/11m,100,22.7
83.00,67.10,73.98,73.85,MBLHB,Macq Bank Ltd inc sec,73.85,15,109.867,73.85,74.00,100.00,6.58q,15/10/10,undated,100,4.4
0.231,0.15,0.16,0.16,MFNHA,Macq Fortress frn aug35,0.16,100,1.6,0.161,0.20,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,73.20,78.20,77.261,NABHA,National Aust Bank natincsec,78.20,158,1223.53,78.05,78.20,100.00,6.00q,15/11/10,undated,100,3.2
98.00,62.50,-,-,NXBHC,Nexus Bonds Ltd nexus3,97.00,-,-,96.80,98.50,100.00,7.66q,14/12/10,14/12/10m,100,16.1
65.50,55.00,-,-,NXBHD,  nexus4,65.00,-,-,64.90,65.50,100.00,7.00q,20/11/10,23/06/15m,100,n/a
96.00,82.01,95.40,95.25,SAKHA,Sthn Cross Air skies,95.30,73,696.6,95.25,95.30,100.00,6.640q,27/10/10,1/01/12i,100,7.0
72.00,61.05,66.30,66.30,SUNHB,Suncorp-Metway cap. note,66.30,-,2.652,66.35,67.00,100.00,5.50q,15/11/10,undated,100,4.0
107.95,102.20,104.70,104.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.10,28,290.382,104.10,105.00,100.00,8.990q,17/11/10,1/05/14i,100,3.2
99.25,95.00,99.00,98.75,WOWHB,Woolworths Ltd perp.frn,98.90,13,131.669,98.90,99.05,100.00,6.008q,15/09/10,15/09/11i,100,3.9
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
1.03,0.73,1.02,1.02,AGIG,Ainsworth Game Tech 10% cn11,1.02,109,11.147,0.98,1.03,1.30,8.0sa,31/12/10,31/12/11m,1.3,31.2
2.07,1.90,-,-,AZZG,Antares Energy 10% cn13,1.98,-,-,1.87,2.03,2.00,10.0q,31/10/10,31/10/13h,-,n/a
0.58,0.195,0.195,0.195,BECG,Becton Prop Grp 9.5% cn12,0.195,150,2.925,0.195,0.26,0.65,9.5sa,31/12/10,30/06/12m,0.65,80.1
0.23,0.10,-,-,BPKG,Bremer Park Ltd 7% cn10,0.10,-,-,0.10,0.16,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.12,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.145,-,-,0.145,-,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn12,0.90,-,-,0.85,0.89,1.00,12.0q,30/09/10,30/09/10m,1,n/a
1.055,0.901,-,-,DRAG,Dragon Min Ltd 10% cn11,1.051,-,-,1.055,1.07,1.05,10.0q,30/09/10,10/02/11m,1.05,15.4
0.60,0.60,-,-,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.76,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.74,-,-,2.72,2.76,3.00,12.0q,30/09/10,29/04/11m,3,31.8
103.50,86.00,102.00,101.25,IANG,IAG Finance (Nz) exch.note,101.251,20,206.565,101.25,102.00,100.00,6.236q,15/09/10,15/12/19h,100,3.8
0.14,0.08,-,-,MSTG,Metal Storm Ltd 10% cn11,0.08,-,-,0.08,0.10,0.14,12.0q,22/09/10,1/09/11m,0.14,85.8
0.15,0.071,-,-,MSTGA,  sec cn11,0.072,-,-,0.072,0.145,0.135,-,-,9/01/2011,-,-
95.50,50.00,53.75,50.30,NFNG,Nufarm Finance (Nz) exc.nov11,53.50,1148,6017.82,53.20,53.50,100.00,6.710sa,15/10/10,24/11/11i,100,72.7
0.12,0.06,0.09,0.08,RSNG,Renison Cons 12% cn12,0.09,1626,14.601,0.03,0.08,0.33,0.12,-,31/3/2012,-,-
1.28,0.675,1.22,1.22,RSGG,Resolute Min 12% cn12,1.22,120,14.64,1.18,1.27,0.50,12.0q,21/12/10,31/12/12m,-,n/a
100.00,94.25,99.50,99.00,SKAG,Skycity Invest aces,99.00,4,36.206,99.00,99.50,100.00,5.011q,15/09/10,15/12/10h,100,6.6
0.55,0.45,-,-,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/10/10,30/6/11m,0.55,45.8
0.27,0.08,-,-,VHLG,Virax Hldgs cn dec11,0.10,-,-,0.02,0.10,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
106.00,99.00,105.50,104.80,ANZPA,ANZ Banking Grp pref,104.95,68,714.053,104.80,105.20,100.00,5.606q,15/09/10,15/12/16i,100,2.1
103.00,95.50,102.00,101.211,ANZPB,  pref,101.999,99,1011.95,101.50,102.10,100.00,5.186q,15/09/10,15/06/14i,100,1.9
90.75,75.997,90.00,89.80,AAZPB,Australand Assets assets,90.00,25,226.393,89.80,90.00,100.00,9.640q,30/09/10,undated,100,n/a
104.01,97.50,104.01,103.96,BOQPA,Bank of Qld reset prf,104.01,19,196.405,104.01,104.50,100.00,5.124sa,15/10/10,15/10/10h,100,n/a
93.50,81.50,92.00,89.90,BOQPC,  pref,91.99,20,182.356,91.00,91.99,100.00,4.767sa,15/10/10,17/12/12i,100,7.0
103.00,95.00,102.00,102.00,BENPA,Bendigo & Adelaide pref,102.00,1,12.24,102.00,102.20,100.00,6.16sa,1/11/10,1/11/12h,100,9.5
93.50,81.01,92.00,92.00,BENPB,  pref,92.00,1,5.06,91.50,92.95,100.00,4.486q,15/09/10,15/06/15h,100,3.2
95.20,82.00,95.20,95.00,BENPC,  pref,95.00,8,72.721,93.50,95.00,100.00,4.646q,10/10/10,10/10/14i,100,3.6
1.90,1.69,1.84,1.84,CAMPA,Clime Capital 7.5% pref,1.84,-,-,1.835,1.885,2.40,5.250q,6/10/10,30/04/17i,2.4,6.4
0.59,0.331,0.372,0.372,CMIPC,CMI Ltd pref.cl.a,0.372,250,9.3,0.374,0.39,1.20,11.67q,n/a,undated,-,n/a
211.50,201.75,211.50,209.90,CBAPA,C'wlth Bank  of Aust  perls v,211.50,54,1125.06,209.70,211.79,200.00,5.690q,1/11/10,31/10/14i,200,2.1
196.60,187.00,196.40,194.50,CBAPB,  perls iv,194.60,82,1608.35,194.50,196.45,200.00,4.045q,31/10/10,31/10/12i,200,2.9
88.99,79.15,88.65,87.75,DXRPA,Dexus Rents Tr rents,88.60,15,133.393,88.60,89.00,100.00,6.140q,17/10/10,1/07/12i,100,9.5
65.003,37.50,46.00,43.50,ELDPA,Elders Ltd hybrids,45.50,29,130.649,45.50,46.48,100.00,5.027q,30/09/10,30/06/11i,100,126.3
97.50,80.50,97.25,96.50,FXJPB,Fairfax Media Ltd pref,97.00,143,1380.89,97.20,97.50,100.00,6.450sa,31/10/10,30/04/11i,100,11.1
75.00,60.00,72.75,72.11,GMPPA,Goodman Plus Tr stepup pf,72.11,8,55.198,72.11,73.00,100.00,6.800q,21/09/10,21/03/13i,100,16.5
81.00,50.55,70.00,69.50,GNSPA,Gunns Ltd forests,69.50,13,90.85,69.10,69.50,100.00,6.916q,14/10/10,undated,100,n/a
102.54,94.50,101.50,101.15,IAGPA,Insurance Aust Grp 5.63%pref,101.15,12,121.344,101.15,101.45,100.00,5.63sa,15/12/10,15/06/12h,100,8.6
111.00,103.51,109.10,108.80,MQCPA,Macq Cps Tr pref,108.80,26,287.458,108.52,109.00,100.00,11.10sa,31/12/10,30/06/13h,100,8.5
86.90,53.60,78.65,78.20,MXUPA,Multiplex Sites sites,78.50,19,146.755,78.20,78.55,100.00,8.740q,18/10/10,undated,100,6.8
98.25,89.05,97.45,97.00,ORIPB,Orica Ltd pref,97.25,63,611.666,97.00,97.45,100.00,6.415sa,30/11/10,30/11/11i,100,5.6
