Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4597.2 at 16:47 27/11/2009  Report at 19:05 Friday 27/11/2009. Processed 19:51 Friday 27/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,101.60,101.55,LEPHB,ALE Prop Grp 7.265un11,101.60,13,128.297,101.00,101.60,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.3
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,96.40,-,100.00,9.0q,1/01/10,31/07/10i,100,12.3
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.00,-,-,102.00,-,100.00,7.82,-,7/09/2012,-,-
101.50,100.50,100.50,100.50,BZBHA,Brookfield Bonds B 8.79%3m12,100.50,5,50.25,100.50,101.00,100.00,8.79,-,23/11/2012,-,-
570.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,570.00,-,-,540.00,565.00,1000.00,7.25sa,15/03/10,3/05/12m,-,36.5
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
105.70,102.00,103.55,103.00,HBSHA,Heritage Bld Soc 10%3mth19,103.50,25,254.555,103.00,103.50,100.00,10,-,25/10/2019,-,-
0.90,0.80,-,-,MSCHE,Minerals Corp 10.5%db09,0.87,-,-,0.80,0.89,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1798.00,n/a,1/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4150.00,n/a,1/01/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4430.00,n/a,1/01/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
28.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,13.00,-,-,12.50,18.00,100.00,6.18sa,20/03/10,20/03/12m,100,127.7
114.00,100.00,108.503,108.503,AQNHA,AMP Grp Finance frn apr19,108.503,1,14.647,108.40,109.00,100.00,8.755q,17/02/10,15/05/14i,100,1.7
72.00,47.20,70.00,70.00,BENHB,Bendigo & Adelaide cap. note,70.00,1,8.05,68.75,70.00,100.00,4.80q,2/03/10,undated,100,3.9
53.00,13.00,47.00,45.00,GINHA,Generator Income gennote2,45.00,4,18.11,20.00,45.00,100.00,5.670q,8/01/10,8/10/11m,100,53.1
98.00,87.50,95.00,95.00,HLCHA,Halcyon Sec hlcnte10,95.00,2,15.58,95.00,95.67,100.00,7.37q,3/02/10,3/08/10m,100,12.5
83.00,29.00,75.30,73.61,MBLHB,Macq Bank Ltd inc sec,75.00,76,566.207,74.01,75.40,100.00,5.41q,15/01/10,undated,100,4.4
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.19,-,-,0.18,0.21,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,58.00,77.20,76.65,NABHA,National Aust Bank natincsec,76.70,168,1290.27,76.70,77.00,100.00,5.255q,15/02/10,undated,100,3.5
98.50,60.00,97.00,96.30,NXBHB,Nexus Bonds Ltd frn dec09,97.00,4,33.922,96.35,98.50,100.00,6.61q,16/12/09,16/12/09m,100,n/a
75.50,45.00,-,-,NXBHC,  nexus3,65.00,-,-,65.00,70.00,100.00,6.11q,14/12/09,14/12/10m,100,51.8
59.80,39.00,58.00,57.50,NXBHD,  nexus4,57.50,20,115.175,57.50,58.50,100.00,6.70q,20/05/10,23/06/15m,100,n/a
92.00,58.00,91.50,90.20,SAKHA,Sthn Cross Air skies,91.00,4,38.477,90.50,91.00,100.00,5.170q,27/01/10,1/01/12i,100,7.2
72.00,35.00,66.00,66.00,SUNHB,Suncorp-Metway cap. note,66.00,1,5.94,66.00,67.99,100.00,4.80q,15/02/10,undated,100,4.2
107.85,101.20,105.80,104.55,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.00,49,517.865,105.00,105.25,100.00,8.255q,17/02/10,1/05/14i,100,1.4
98.80,84.20,98.00,97.801,WOWHB,Woolworths Ltd perp.frn,98.00,63,612.643,97.80,98.00,100.00,4.555q,15/12/09,15/09/11i,100,2.9
Convertible Notes ,,,,,,,,,,,,,,,,
0.85,0.50,-,-,AGIG,Ainsworth Game Tech 8% cn11,0.82,-,-,0.84,0.95,1.30,8.0sa,31/12/09,31/12/09m,1.3,n/a
2.07,0.945,-,-,AZZG,Antares Energy 10% cn13,2.07,-,-,2.00,2.08,2.00,10.0q,31/10/09,31/10/09h,-,n/a
0.815,0.14,0.79,0.79,AXOG,Aurox Res 7%cnjun10,0.79,990,78.21,0.79,0.85,0.95,7.0sa,31/12/09,30/06/10m,0.95,50.8
0.57,0.11,0.545,0.54,BECG,Becton Prop Grp 9.5% cn10,0.545,710,38.568,0.535,0.57,0.65,9.5sa,31/12/09,30/06/10m,0.65,54.8
0.23,0.13,-,-,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,-,-,1.00,7.0sa,31/12/09,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.19,-,-,0.17,0.20,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.80,-,-,0.70,-,1.00,12.0q,31/03/10,30/09/10m,1,47.0
1.048,0.65,-,-,DRAG,Dragon Min Ltd 10% cn11,1.00,-,-,0.963,1.00,1.05,10.0q,31/12/09,10/02/11m,1.05,16.1
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.59,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.30,-,-,2.30,2.49,3.00,12.0q,31/03/10,29/04/11m,3,31.0
98.90,51.00,97.00,96.40,IANG,IAG Finance (Nz) exch.note,96.40,32,313.534,96.40,97.00,100.00,3.259q,15/12/09,15/03/10i,100,18.4
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.09,-,-,0.09,0.095,0.14,12.0q,1/09/09,1/09/09m,-,n/a
0.12,0.12,-,-,MSTGA,  sec cn11,0.12,-,-,0.002,0.16,0.135,-,-,9/01/2011,-,-
95.50,60.00,91.50,90.50,NFNG,Nufarm Finance (Nz) exc.nov11,90.50,35,321.541,90.50,92.40,100.00,6.190sa,15/04/10,24/11/11i,100,7.8
0.10,0.04,-,-,RSNG,Renison Cons 12% cn12,0.065,-,-,0.065,0.099,0.33,0.12,-,31/3/2012,-,-
1.16,0.50,1.14,1.14,RSGG,Resolute Min 12% cn12,1.14,5000,570,1.06,1.195,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.20,68.00,97.50,97.50,SKAG,Skycity Invest aces,97.50,3,25.252,97.05,98.00,100.00,3.994q,15/12/09,15/12/10h,100,6.3
0.55,0.50,-,-,SURG,Sun Res NL 12%  cn11,0.55,-,-,-,-,0.55,12.0q,23/01/10,30/6/11m,0.55,13.2
0.16,0.04,-,-,VHLG,Virax Hldgs cn dec09,0.12,-,-,0.05,0.14,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.00,85.50,97.45,95.62,ANZPB,ANZ Banking Grp pref,95.92,287,2771.38,95.91,96.80,100.00,4.101q,15/12/09,15/06/14i,100,1.2
86.50,31.20,84.60,84.20,AAZPB,Australand Assets assets,84.20,1,8.438,84.20,85.00,100.00,8.170q,31/12/09,undated,100,n/a
102.95,95.00,99.50,99.50,BOQPA,Bank of Qld reset prf,99.50,3,32.835,99.50,100.75,100.00,5.124sa,15/04/10,15/10/10h,100,9.1
91.60,64.60,89.45,89.45,BOQPC,  pref,89.45,3,26.835,89.45,89.99,100.00,4.403sa,15/04/10,17/12/12i,100,6.2
0.429,0.04,-,-,BEPPA,BBI Eps Ltd pref,0.38,-,-,-,-,1.00,4.520q,1/01/10,1/07/12h,1.039,44.7
102.60,91.55,97.20,97.00,BENPA,Bendigo & Adelaide pref,97.00,3,30.114,97.00,97.40,100.00,6.16sa,1/05/10,1/11/12h,100,10.3
88.50,55.00,85.00,85.00,BENPB,  pref,85.00,2,13.175,82.00,85.00,100.00,3.469q,15/12/09,15/06/15h,100,2.6
90.99,55.00,85.50,85.00,BENPC,  pref,85.00,4,36.127,84.10,85.00,100.00,3.899q,10/01/10,10/10/14i,100,6.1
1.90,0.95,1.76,1.76,CAMPA,Clime Capital 7.5% pref,1.76,26,4.576,1.76,1.80,2.40,5.250q,6/01/10,30/04/17i,2.4,6.8
0.59,0.26,-,-,CMIPC,CMI Ltd pref.cl.a,0.45,-,-,0.425,0.475,1.20,11.67q,3/03/08,undated,-,n/a
206.98,202.50,203.30,202.85,CBAPA,C'wlth Bank  of Aust  perls v,203.05,179,3627.64,203.00,203.05,200.00,5.086q,1/02/10,31/10/14i,200,1.4
194.80,160.50,189.50,187.25,CBAPB,  perls iv,189.50,38,721.054,187.25,189.00,200.00,3.492q,31/01/10,31/10/12i,200,1.9
86.00,41.00,85.05,83.01,DXRPA,Dexus Rents Tr rents,83.50,9,76.399,84.05,85.05,100.00,4.670q,17/01/10,1/07/12i,100,9.4
60.50,19.65,57.80,57.06,ELDPA,Elders Ltd hybrids,57.06,49,282.561,57.06,57.20,100.00,3.913q,31/12/09,30/06/11i,100,43.3
89.00,48.001,85.00,84.50,FXJPB,Fairfax Media Ltd pref,85.00,16,139.222,84.60,85.00,100.00,5.930sa,30/04/10,30/04/11i,100,14.6
69.99,12.01,62.90,62.90,GMPPA,Goodman Plus Tr stepup pf,62.90,26,160.52,62.50,64.00,100.00,5.210q,21/12/09,21/03/13i,100,19.0
80.40,46.00,75.10,74.80,GNSPA,Gunns Ltd forests,74.80,5,35.962,74.10,75.00,100.00,6.181q,14/01/10,undated,100,n/a
102.54,93.00,97.00,94.50,IAGPA,Insurance Aust Grp 5.63%pref,96.00,91,875.335,95.00,96.00,100.00,5.63sa,15/12/09,15/06/12h,100,9.7
111.00,78.50,108.83,107.60,MQCPA,Macq Cps Tr pref,107.61,22,241.371,107.60,108.48,100.00,11.10sa,31/12/09,30/06/13h,100,10.1
107.60,96.60,107.50,107.50,MAZPA,Marest tickets,107.50,5,51.17,107.50,107.60,100.00,6.475sa,18/02/10,1/01/10h,105.26,4.5
0.07,0.023,-,-,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.06,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
76.50,17.20,76.01,74.501,MXUPA,Multiplex Sites sites,74.501,43,325.03,74.50,75.00,100.00,5.270q,18/01/10,1/04/10i,100,104.6
96.25,62.00,92.00,91.50,ORIPB,Orica Ltd pref,91.50,12,109.149,90.60,92.00,100.00,4.710sa,30/11/09,30/11/11i,100,7.7
48.00,11.00,43.40,42.20,PXUPA,PaperlinX Sps Tr pref,43.40,41,175.193,43.00,43.30,100.00,5.685sa,31/12/09,30/06/12i,100,45.8
188.00,125.00,168.50,168.00,PCAPA,Preferred Capital perls iii,168.25,26,439.167,167.15,168.50,200.00,3.269q,6/01/10,6/04/16i,200,4.7
99.00,74.50,96.54,95.25,RHCPA,Ramsay Health Care cares,95.25,17,168.016,95.25,96.50,100.00,5.019sa,20/04/10,20/10/10i,100,9.8
97.50,74.00,94.85,94.40,SEVPC,Seven Network    pref,94.41,42,398.453,94.41,94.45,100.00,4.003sa,30/11/09,31/05/10i,100,21.9
103.50,90.00,97.50,97.00,SUNPA,Suncorp-Metway 5.068%prf,97.50,22,210.488,97.10,97.50,100.00,5.068sa,14/03/10,14/09/11h,100,9.8
99.00,65.00,93.50,92.15,SUNPB,  pref,92.55,41,376.319,92.55,93.40,100.00,4.591q,15/12/09,14/06/13m,100,3.5
98.989,64.00,98.799,98.45,TTXPA,Taps Tr taps,98.799,8,76.753,98.061,98.799,100.00,5.37q,21/01/10,30/06/10h,100,4.8
72.50,27.90,65.60,64.20,TPAPA,Transpacific Sps stepup pf,64.20,16,105.993,62.70,65.60,100.00,5.096sa,15/04/10,1/10/11i,100,33.0
103.50,90.30,99.70,99.00,WBCPA,Westpac Banking pref,99.35,147,1460.01,99.10,99.35,100.00,4.437q,31/12/09,26/09/13i,100,1.3
108.50,100.00,104.50,103.00,WBCPB,  pref ii,103.01,57,585.994,103.01,103.79,100.00,5.033q,31/12/09,30/09/14i,100,1.1
94.40,60.50,83.99,82.05,WCTPA,Westpac Tps Tr pref,82.10,197,1623.78,82.00,83.95,100.00,3.059q,31/12/09,30/06/16i,100,5.0
84.499,50.00,64.80,64.70,WFLPA,Willmott Forests pref,64.70,3,20.724,64.00,65.92,100.00,7.0sa,31/03/10,30/09/14h,63,15.9
