Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4599.7 at 16:38 12/5/2010  Report at 19:05 Wednesday 12/5/2010. Processed 19:14 Wednesday 12/5/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,90.51,-,-,LEPHB,ALE Prop Grp 7.265un11,102.50,-,-,100.05,103.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.8
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,15.7
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.50,-,-,100.00,102.50,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.40,-,-,100.30,103.40,100.00,8.79,-,23/11/2012,-,-
970.00,300.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,960.00,980.00,1000.00,7.25sa,15/09/10,3/05/12m,-,9.7
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,106.00,-,-,106.00,107.40,100.00,10.000q,17/05/10,27/10/14i,100,2.7
0.80,0.28,0.29,0.285,MSCHF,Minerals Corp 10.5%db11,0.29,250,7.175,0.26,0.39,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1350.00,n/a,3/07/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3790.00,n/a,3/07/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4020.00,n/a,3/07/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
101.80,100.00,-,-,LEPHC,ALE Prop Grp frn3mth14,101.00,-,-,100.50,104.00,100.00,8.64,-,20/8/2014,-,-
31.00,5.25,30.00,30.00,AFPHA,Alpha Financial Prod ser1frn12,30.00,2,4.5,30.01,33.00,100.00,7.14sa,20/09/10,20/03/12m,100,83.4
114.00,103.00,110.25,109.65,AQNHA,AMP Grp Finance frn apr19,109.65,17,190.653,109.70,110.25,100.00,8.977q,17/05/10,15/05/14i,100,3.2
72.00,57.00,-,-,BENHB,Bendigo & Adelaide cap. note,67.20,-,-,65.10,68.20,100.00,4.98q,30/08/10,undated,100,4.3
80.00,24.01,72.00,70.25,GINHA,Generator Income gennote2,70.25,19,134.516,70.25,71.50,100.00,6.468q,8/07/10,8/10/11m,100,30.5
98.75,92.75,98.55,98.55,HLCHA,Halcyon Sec hlcnte10,98.55,-,4.927,98.55,98.75,100.00,8.03q,3/08/10,3/08/10m,100,11.9
83.00,60.00,73.10,73.00,MBLHB,Macq Bank Ltd inc sec,73.00,10,72.234,73.00,73.79,100.00,6.24q,15/07/10,undated,100,4.6
0.231,0.07,0.19,0.19,MFNHA,Macq Fortress frn aug35,0.19,260,4.942,0.19,0.20,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,68.00,76.94,76.111,NABHA,National Aust Bank natincsec,76.899,88,674.544,76.35,76.599,100.00,5.48q,17/05/10,undated,100,3.4
97.00,47.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,92.00,-,-,92.00,95.00,100.00,7.18q,14/06/10,14/12/10m,100,20.6
62.50,45.00,-,-,NXBHD,  nexus4,60.55,-,-,60.80,67.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,71.05,93.48,92.00,SAKHA,Sthn Cross Air skies,92.05,6,55.455,92.05,92.50,100.00,6.218q,27/07/10,1/01/12i,100,7.8
72.00,53.00,-,-,SUNHB,Suncorp-Metway cap. note,64.00,-,-,65.00,68.10,100.00,4.98q,15/08/10,undated,100,4.6
