Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4750.2 at 16:47 17/11/2009  Report at 19:05 Tuesday 17/11/2009. Processed 19:29 Tuesday 17/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,101.00,-,-,101.00,102.799,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.5
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,97.20,-,100.00,9.0q,1/01/10,31/07/10i,100,11.7
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.00,-,-,100.00,-,100.00,7.82,-,7/09/2012,-,-
570.00,200.00,570.00,570.00,CBHGA,CBH Res Ltd 7.25%cn12,570.00,2,85.5,555.00,570.00,1000.00,7.25sa,15/03/10,3/05/12m,-,35.9
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
105.70,102.95,104.40,103.50,HBSHA,Heritage Bld Soc 10%3mth19,104.00,19,199.938,104.00,104.40,100.00,10,-,25/10/2019,-,-
0.90,0.80,0.85,0.85,MSCHE,Minerals Corp 10.5%db09,0.85,130,11.05,0.85,0.87,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1798.00,n/a,1/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4150.00,n/a,1/01/10,1/10/14m,-,n/a
6406.14,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4430.00,n/a,1/01/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
30.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,13.50,-,-,10.55,18.00,100.00,6.18sa,20/03/10,20/03/12m,100,122.4
114.00,100.00,110.40,110.00,AQNHA,AMP Grp Finance frn apr19,110.05,14,154.462,110.05,110.30,100.00,8.755q,17/02/10,15/05/14i,100,1.3
72.00,47.20,71.00,71.00,BENHB,Bendigo & Adelaide cap. note,71.00,3,20.235,70.00,71.00,100.00,4.80q,2/03/10,undated,100,3.8
53.00,13.00,48.00,48.00,GINHA,Generator Income gennote2,48.00,10,48,47.60,48.50,100.00,5.670q,8/01/10,8/10/11m,100,47.6
98.00,86.00,95.40,95.32,HLCHA,Halcyon Sec hlcnte10,95.40,4,33.851,95.30,95.40,100.00,7.37q,3/02/10,3/08/10m,100,11.1
83.00,29.00,81.50,81.00,MBLHB,Macq Bank Ltd inc sec,81.00,15,125.146,80.40,81.75,100.00,5.41q,15/01/10,undated,100,3.6
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.20,-,-,0.20,0.211,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,56.00,79.93,78.00,NABHA,National Aust Bank natincsec,79.251,88,692.553,79.25,79.50,100.00,5.255q,15/02/10,undated,100,3.2
98.50,60.00,98.50,98.00,NXBHB,Nexus Bonds Ltd frn dec09,98.50,15,147.535,97.70,98.50,100.00,6.61q,16/12/09,16/12/09m,100,n/a
75.50,45.00,66.50,64.50,NXBHC,  nexus3,66.50,3,20.192,66.50,70.00,100.00,6.11q,14/12/09,14/12/10m,100,47.4
59.80,39.00,-,-,NXBHD,  nexus4,57.50,-,-,57.501,58.00,100.00,5.79q,20/11/09,23/06/15m,100,n/a
92.00,58.00,91.98,91.50,SAKHA,Sthn Cross Air skies,91.50,4,35.977,91.00,91.50,100.00,5.170q,27/01/10,1/01/12i,100,6.7
