Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4926.8 at 16:37 30/3/2010  Report at 19:05 Tuesday 30/3/2010. Processed 19:07 Tuesday 30/3/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.25,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,99.21,103.50,100.00,7.265sa,31/03/10,30/09/11m,102.5,6.8
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/04/10,31/07/10i,100,9.7
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,98.50,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,102.40,100.00,BZBHA,Brookfield Bonds B 8.79%3m12,100.00,5,53.867,100.00,102.00,100.00,8.79,-,23/11/2012,-,-
855.00,225.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,850.00,-,-,850.00,855.00,1000.00,7.25sa,15/09/10,3/05/12m,-,16.2
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,107.00,107.00,HBSHA,Heritage Bld Soc 10%3mth19,107.00,4,37.45,105.10,107.00,100.00,10.000q,17/05/10,27/10/14i,100,2.6
0.80,0.64,0.64,0.64,MSCHF,Minerals Corp 10.5%db11,0.64,500,32,0.52,0.69,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1501.00,n/a,1/05/10,1/10/11m,-,n/a
