Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4477.3 at 16:35 14/7/2010  Report at 19:05 Wednesday 14/7/2010. Processed 19:28 Wednesday 14/7/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,95.25,-,-,LEPHB,ALE Prop Grp 7.265un11,104.50,-,-,104.50,105.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.2
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,31/07/10,31/07/10i,100,n/a
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,100.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,-,-,101.80,103.00,100.00,8.79,-,23/11/2012,-,-
970.00,430.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,990.00,-,1000.00,7.25sa,15/09/10,3/05/12m,-,10.7
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,106.50,106.00,HBSHA,Heritage Bld Soc 10%3mth19,106.00,10,106.002,106.00,106.50,100.00,10.000q,17/08/10,27/10/14i,100,2.8
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1198.00,n/a,1/09/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3667.00,n/a,1/09/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3882.00,n/a,1/09/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,102.00,102.00,LEPHC,ALE Prop Grp frn3mth14,102.00,5,51,101.90,102.00,100.00,8.64,-,20/8/2014,-,-
34.15,7.70,31.00,31.00,AFPHA,Alpha Financial Prod ser1frn12,31.00,3,7.75,30.00,50.00,100.00,7.14sa,20/09/10,20/03/12m,100,92.1
114.00,106.10,108.50,108.10,AQNHA,AMP Grp Finance frn apr19,108.50,5,54.667,108.15,108.50,100.00,9.600q,17/08/10,15/05/14i,100,2.7
72.00,58.04,64.00,63.25,BENHB,Bendigo & Adelaide cap. note,64.00,16,103.779,63.25,64.00,100.00,5.66q,30/08/10,undated,100,4.8
80.00,32.50,75.75,75.75,GINHA,Generator Income gennote2,75.75,2,15.15,76.00,77.00,100.00,6.840q,8/10/10,8/10/11m,100,26.9
100.38,93.15,100.38,100.38,HLCHA,Halcyon Sec hlcnte10,100.38,8,80.304,100.101,100.50,100.00,8.03q,3/08/10,3/08/10m,100,n/a
83.00,66.50,70.00,70.00,MBLHB,Macq Bank Ltd inc sec,70.00,4,27.86,70.00,71.299,100.00,6.58q,15/10/10,undated,100,4.9
0.231,0.105,-,-,MFNHA,Macq Fortress frn aug35,0.152,-,-,0.153,0.185,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,70.63,75.999,75.60,NABHA,National Aust Bank natincsec,75.95,48,360.197,75.70,75.95,100.00,6.10q,16/08/10,undated,100,3.6
97.00,49.001,-,-,NXBHC,Nexus Bonds Ltd nexus3,93.00,-,-,93.00,-,100.00,7.66q,14/09/10,14/12/10m,100,23.6
63.00,55.00,-,-,NXBHD,  nexus4,63.00,-,-,63.00,64.999,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,75.60,90.10,89.70,SAKHA,Sthn Cross Air skies,89.80,23,204.155,89.50,89.70,100.00,6.640q,27/07/10,1/01/12i,100,10.0
72.00,58.06,63.00,62.23,SUNHB,Suncorp-Metway cap. note,63.00,16,97.616,62.26,62.90,100.00,5.56q,15/08/10,undated,100,4.7
107.95,102.20,106.20,105.70,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.77,6,67.397,105.80,106.50,100.00,8.477q,17/08/10,1/05/14i,100,3.0
98.80,95.00,98.45,98.25,WOWHB,Woolworths Ltd perp.frn,98.40,10,96.988,98.00,98.40,100.00,6.008q,15/09/10,15/09/11i,100,3.1
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.85,-,-,0.87,1.02,1.30,8.0sa,31/12/10,31/12/11m,1.3,42.7
2.07,1.81,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,1.85,-,2.00,10.0q,31/07/10,31/10/13h,-,n/a
0.58,0.30,-,-,BECG,Becton Prop Grp 9.5% cn12,0.36,-,-,0.321,0.395,0.65,9.5sa,30/06/10,30/06/10m,-,n/a
0.23,0.12,-,-,BPKG,Bremer Park Ltd 7% cn10,0.225,-,-,0.12,0.18,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.12,0.15,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.90,-,-,-,-,1.00,12.0q,30/09/10,30/09/10m,1,101.1
1.055,0.86,-,-,DRAG,Dragon Min Ltd 10% cn11,1.05,-,-,1.05,1.065,1.05,10.0q,30/09/10,10/02/11m,1.05,11.0
0.60,0.60,-,-,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.60,2.15,2.56,2.56,HSKG,Heemskirk Cons 8% cn11,2.56,75,19.2,2.56,2.65,3.00,12.0q,30/09/10,29/04/11m,3,34.8
103.00,75.85,100.70,100.40,IANG,IAG Finance (Nz) exch.note,100.45,53,531.222,100.45,100.55,100.00,6.236q,15/09/10,15/12/19h,100,4.0
0.14,0.08,-,-,MSTG,Metal Storm Ltd 10% cn11,0.14,-,-,0.062,0.13,0.14,12.0q,22/09/10,1/09/11m,0.14,7.3
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.009,0.145,0.135,-,-,9/01/2011,-,-
95.50,72.05,-,-,NFNG,Nufarm Finance (Nz) exc.nov11,74.60,-,-,75.45,77.45,100.00,6.710sa,15/10/10,24/11/11i,100,28.4
0.12,0.04,-,-,RSNG,Renison Cons 12% cn12,0.10,-,-,0.09,0.125,0.33,0.12,-,31/3/2012,-,-
1.28,0.67,-,-,RSGG,Resolute Min 12% cn12,1.115,-,-,0.87,1.045,0.50,12.0q,21/12/10,31/12/12m,-,n/a
99.75,93.251,-,-,SKAG,Skycity Invest aces,99.00,-,-,99.00,99.50,100.00,5.011q,15/09/10,15/12/10h,100,6.5
0.55,0.45,-,-,SURG,Sun Res NL 12%  cn11,0.45,-,-,0.30,-,0.55,12.0q,23/07/10,30/6/11m,0.55,41.7
0.27,0.05,-,-,VHLG,Virax Hldgs cn dec11,0.10,-,-,0.10,0.20,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.40,99.00,102.99,102.50,ANZPA,ANZ Banking Grp pref,102.98,95,972.359,102.85,102.98,100.00,5.606q,15/09/10,15/12/16i,100,2.7
103.00,95.50,101.90,101.00,ANZPB,  pref,101.80,29,290.538,101.20,101.80,100.00,5.186q,15/09/10,15/06/14i,100,2.2
90.50,56.00,82.50,82.10,AAZPB,Australand Assets assets,82.20,30,243.282,82.20,82.50,100.00,9.640q,30/09/10,undated,100,n/a
102.95,97.50,-,-,BOQPA,Bank of Qld reset prf,100.00,-,-,100.00,100.50,100.00,5.124sa,15/10/10,15/10/10h,100,15.5
93.50,81.50,89.00,88.00,BOQPC,  pref,89.00,12,109.205,88.40,89.00,100.00,4.767sa,15/10/10,17/12/12i,100,7.6
102.60,95.00,100.00,99.50,BENPA,Bendigo & Adelaide pref,99.50,13,125.085,99.50,100.00,100.00,6.16sa,1/11/10,1/11/12h,100,10.0
90.00,71.00,86.003,86.00,BENPB,  pref,86.00,4,34.4,86.00,86.60,100.00,4.486q,15/09/10,15/06/15h,100,4.9
92.50,70.51,88.10,88.10,BENPC,  pref,88.10,-,-,88.10,89.50,100.00,4.646q,10/10/10,10/10/14i,100,5.3
1.90,1.50,1.76,1.76,CAMPA,Clime Capital 7.5% pref,1.76,105,18.48,1.755,1.76,2.40,5.250q,6/10/10,30/04/17i,2.4,6.4
0.59,0.26,0.37,0.368,CMIPC,CMI Ltd pref.cl.a,0.368,50,1.849,0.368,0.38,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,208.55,208.20,CBAPA,C'wlth Bank  of Aust  perls v,208.50,53,1105.84,208.25,208.50,200.00,5.621q,1/08/10,31/10/14i,200,2.7
196.60,184.50,195.00,194.40,CBAPB,  perls iv,195.00,58,1121.83,194.50,195.00,200.00,3.976q,31/07/10,31/10/12i,200,2.9
86.00,75.15,84.25,84.00,DXRPA,Dexus Rents Tr rents,84.25,6,53.075,84.00,84.25,100.00,6.140q,15/07/10,1/07/12i,100,11.0
65.003,28.50,45.00,43.95,ELDPA,Elders Ltd hybrids,45.00,12,55.272,45.00,45.50,100.00,5.027q,30/09/10,30/06/11i,100,101.3
93.70,60.50,86.00,85.00,FXJPB,Fairfax Media Ltd pref,86.00,37,319.131,85.25,87.70,100.00,6.450sa,31/10/10,30/04/11i,100,24.5
