Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4856.7 at 16:34 29/12/2009  Report at 17:15 Tuesday 29/12/2009. Processed 17:23 Tuesday 29/12/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,101.60,-,-,101.60,102.25,100.00,7.265sa,31/03/10,30/09/11m,102.5,-
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,-,-,100.00,9.0q,1/01/10,31/07/10i,100,-
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,102.00,-,100.00,7.82,-,7/09/2012,-,-
103.00,100.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,-,-,101.50,103.00,100.00,8.79,-,23/11/2012,-,-
570.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,570.00,-,-,565.00,590.00,1000.00,7.25sa,15/03/10,3/05/12m,-,-
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,1200.00,-,500.00,50,-,14/7/2011,-,-
105.70,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,105.00,-,-,104.85,105.00,100.00,10,-,25/10/2019,-,-
0.90,0.80,-,-,MSCHE,Minerals Corp 10.5%db09,0.80,-,-,-,-,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1724.00,n/a,31/01/10,1/10/11m,-,-
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4091.00,n/a,31/01/10,1/10/14m,-,-
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4362.00,n/a,31/01/10,1/10/14m,-,-
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,15.00,-,-,14.50,18.00,100.00,6.18sa,20/03/10,20/03/12m,100,-
114.00,100.00,109.00,109.00,AQNHA,AMP Grp Finance frn apr19,109.00,5,51.993,108.80,109.00,100.00,8.755q,17/02/10,15/05/14i,100,-
72.00,47.20,-,-,BENHB,Bendigo & Adelaide cap. note,65.25,-,-,65.30,67.40,100.00,4.80q,2/03/10,undated,100,-
53.00,13.00,51.50,51.50,GINHA,Generator Income gennote2,51.50,-,-,51.50,56.10,100.00,5.670q,8/01/10,8/10/11m,100,-
98.00,92.75,97.15,97.15,HLCHA,Halcyon Sec hlcnte10,97.15,4,38.86,97.30,97.90,100.00,7.37q,3/02/10,3/08/10m,100,-
83.00,29.00,-,-,MBLHB,Macq Bank Ltd inc sec,75.50,-,-,75.00,76.08,100.00,5.41q,15/01/10,undated,100,-
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.195,-,-,0.20,0.225,1.00,n/a,31/12/09,31/08/35m,1,-
86.65,58.00,78.20,78.05,NABHA,National Aust Bank natincsec,78.06,12,91.942,78.06,78.25,100.00,5.255q,15/02/10,undated,100,-
80.00,45.00,80.00,80.00,NXBHC,Nexus Bonds Ltd nexus3,80.00,1,6.4,75.50,80.00,100.00,7.00q,14/03/10,14/12/10m,100,-
59.80,40.00,-,-,NXBHD,  nexus4,58.00,-,-,57.25,65.97,100.00,6.70q,20/05/10,23/06/15m,100,-
92.00,58.00,-,-,SAKHA,Sthn Cross Air skies,89.50,-,-,89.55,89.85,100.00,5.170q,27/01/10,1/01/12i,100,-
72.00,35.00,-,-,SUNHB,Suncorp-Metway cap. note,65.00,-,-,65.10,67.00,100.00,4.80q,15/02/10,undated,100,-
107.85,101.20,105.70,105.65,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.70,5,52.847,105.50,105.70,100.00,8.255q,17/02/10,1/05/14i,100,-
98.80,84.20,98.00,97.00,WOWHB,Woolworths Ltd perp.frn,98.00,3,28.036,97.00,98.00,100.00,5.350q,15/03/10,15/09/11i,100,-
Convertible Notes ,,,,,,,,,,,,,,,,
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 8% cn11,0.95,-,-,0.84,0.93,1.30,8.0sa,31/12/09,31/12/09m,-,-
2.07,1.10,-,-,AZZG,Antares Energy 10% cn13,2.03,-,-,2.03,2.04,2.00,10.0q,31/10/09,31/10/09h,-,-
0.82,0.14,0.805,0.805,AXOG,Aurox Res 7%cnjun10,0.805,250,20.125,0.80,0.95,0.95,7.0sa,31/12/09,30/06/10m,0.95,-
0.58,0.11,-,-,BECG,Becton Prop Grp 9.5% cn10,0.57,-,-,0.503,0.55,0.65,9.5sa,31/12/09,30/06/10m,0.65,-
0.23,0.13,-,-,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.12,-,1.00,7.0sa,23/12/07,23/12/10m,1,-
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.18,-,-,0.13,0.20,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.82,-,-,0.82,-,1.00,12.0q,31/03/10,30/09/10m,1,-
1.048,0.70,1.00,1.00,DRAG,Dragon Min Ltd 10% cn11,1.00,100,10,0.961,1.05,1.05,10.0q,31/12/09,10/02/11m,1.05,-
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,0.32,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.43,2.43,HSKG,Heemskirk Cons 8% cn11,2.43,35,8.505,2.43,2.49,3.00,12.0q,31/03/10,29/04/11m,3,-
98.90,51.00,98.25,98.20,IANG,IAG Finance (Nz) exch.note,98.25,14,135.037,98.25,98.40,100.00,5.775q,15/03/10,15/12/19h,100,-
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.085,-,-,0.09,0.12,0.14,12.0q,1/09/09,1/09/09m,-,-
0.12,0.12,-,-,MSTGA,  sec cn11,0.12,-,-,0.01,0.14,0.135,-,-,9/01/2011,-,-
95.50,60.50,90.00,88.00,NFNG,Nufarm Finance (Nz) exc.nov11,88.00,202,1782.84,86.50,88.00,100.00,6.190sa,15/04/10,24/11/11i,100,-
0.10,0.04,-,-,RSNG,Renison Cons 12% cn12,0.072,-,-,0.072,0.099,0.33,0.12,-,31/3/2012,-,-
1.25,0.50,-,-,RSGG,Resolute Min 12% cn12,1.00,-,-,1.00,1.095,0.50,12.0q,21/06/10,31/12/12m,-,-
98.20,70.00,-,-,SKAG,Skycity Invest aces,97.50,-,-,97.05,99.00,100.00,4.55q,15/03/10,15/12/10h,100,-
0.55,0.50,-,-,SURG,Sun Res NL 12%  cn11,0.55,-,-,0.31,-,0.55,12.0q,23/01/10,30/6/11m,0.55,-
0.16,0.04,-,-,VHLG,Virax Hldgs cn dec11,0.10,-,-,0.10,0.14,0.10,-,-,8/12/09m,0.12,-
Hybrid Securities ,,,,,,,,,,,,,,,,
99.98,99.00,99.70,99.60,ANZPA,ANZ Banking Grp pref,99.60,159,1580.61,99.55,99.65,-,-,-,-,-,-
103.00,85.50,99.00,98.00,ANZPB,  pref,99.00,19,182.998,98.15,99.00,100.00,4.725q,15/03/10,15/06/14i,100,-
86.50,31.20,85.28,84.80,AAZPB,Australand Assets assets,84.81,12,105.897,85.00,85.50,100.00,8.170q,31/12/09,undated,100,-
102.95,96.00,-,-,BOQPA,Bank of Qld reset prf,100.25,-,-,99.40,100.25,100.00,5.124sa,15/04/10,15/10/10h,100,-
93.50,64.60,88.75,88.70,BOQPC,  pref,88.75,1,5.589,88.55,89.00,100.00,4.403sa,15/04/10,17/12/12i,100,-
102.60,91.55,95.50,95.50,BENPA,Bendigo & Adelaide pref,95.50,3,27.026,95.52,96.50,100.00,6.16sa,1/05/10,1/11/12h,100,-
88.50,55.00,83.00,83.00,BENPB,  pref,83.00,2,16.6,83.00,85.00,100.00,4.025q,15/03/10,15/06/15h,100,-
90.99,55.00,-,-,BENPC,  pref,87.69,-,-,85.60,85.99,100.00,3.899q,10/01/10,10/10/14i,100,-
1.90,0.95,-,-,CAMPA,Clime Capital 7.5% pref,1.80,-,-,1.68,1.80,2.40,5.250q,6/01/10,30/04/17i,2.4,-
0.59,0.26,-,-,CMIPC,CMI Ltd pref.cl.a,0.45,-,-,0.45,0.50,1.20,11.67q,3/03/08,undated,-,-
207.40,202.50,207.40,206.50,CBAPA,C'wlth Bank  of Aust  perls v,206.50,9,196.226,206.50,207.29,200.00,5.086q,1/02/10,31/10/14i,200,-
194.80,160.50,190.00,189.21,CBAPB,  perls iv,189.21,17,315.22,189.50,189.90,200.00,3.492q,31/01/10,31/10/12i,200,-
86.00,41.00,82.60,82.60,DXRPA,Dexus Rents Tr rents,82.60,3,24.78,82.25,83.50,100.00,4.670q,18/01/10,1/07/12i,100,-
60.50,19.65,58.00,57.80,ELDPA,Elders Ltd hybrids,58.00,9,53.84,57.80,58.00,100.00,3.913q,31/12/09,30/06/11i,100,-
89.00,48.001,86.75,86.75,FXJPB,Fairfax Media Ltd pref,86.75,29,248.972,86.25,87.40,100.00,5.930sa,30/04/10,30/04/11i,100,-
69.99,12.01,66.00,65.95,GMPPA,Goodman Plus Tr stepup pf,66.00,16,105.55,65.00,66.00,100.00,5.940q,21/03/10,21/03/13i,100,-
80.40,46.00,80.00,79.00,GNSPA,Gunns Ltd forests,79.50,35,274.96,79.50,83.999,100.00,6.181q,14/01/10,undated,100,-
102.54,93.00,97.00,96.50,IAGPA,Insurance Aust Grp 5.63%pref,96.50,6,53.275,96.00,96.50,100.00,5.63sa,15/06/10,15/06/12h,100,-
111.00,78.50,107.77,107.03,MQCPA,Macq Cps Tr pref,107.20,22,238.898,107.20,108.00,100.00,11.10sa,31/12/09,30/06/13h,100,-
107.852,96.60,-,-,MAZPA,Marest tickets,107.852,-,-,-,-,100.00,6.475sa,18/02/10,1/01/10h,105.26,-
0.07,0.023,-,-,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,-
84.75,17.20,84.75,82.76,MXUPA,Multiplex Sites sites,84.00,24,203.695,84.10,84.50,100.00,5.270q,18/01/10,1/04/10i,100,-
96.25,62.20,92.51,92.51,ORIPB,Orica Ltd pref,92.51,3,29.788,92.51,93.29,100.00,4.710sa,31/05/10,30/11/11i,100,-
57.00,11.00,57.00,56.51,PXUPA,PaperlinX Sps Tr pref,57.00,2,11.965,56.55,58.75,100.00,5.685sa,31/12/09,30/06/12i,100,-
188.00,125.00,177.00,177.00,PCAPA,Preferred Capital perls iii,177.00,3,53.1,176.60,177.00,200.00,3.269q,6/01/10,6/04/16i,200,-
99.00,77.00,96.01,96.01,RHCPA,Ramsay Health Care cares,96.01,1,9.312,96.06,96.99,100.00,5.019sa,20/04/10,20/10/10i,100,-
97.50,75.50,94.80,94.35,SEVPC,Seven Network    pref,94.40,70,662.395,94.40,94.62,100.00,4.844sa,31/05/10,31/05/10i,100,-
103.50,90.00,96.55,96.55,SUNPA,Suncorp-Metway 5.068%prf,96.55,2,18.151,96.55,97.00,100.00,5.068sa,14/03/10,14/09/11h,100,-
99.00,65.00,93.50,92.80,SUNPB,  pref,92.801,43,401.051,92.80,94.00,100.00,5.149q,15/03/10,14/06/13m,100,-
99.85,64.00,99.44,99.44,TTXPA,Taps Tr taps,99.44,1,9.944,97.511,99.44,100.00,5.37q,22/01/10,30/06/10h,100,-
72.50,32.40,64.25,63.98,TPAPA,Transpacific Sps stepup pf,64.05,24,156.476,63.80,64.09,100.00,5.096sa,15/04/10,1/10/11i,100,-
103.50,90.30,99.10,98.40,WBCPA,Westpac Banking pref,98.40,5,50.806,98.40,98.80,100.00,4.437q,31/12/09,26/09/13i,100,-
108.50,100.00,104.50,104.50,WBCPB,  pref ii,104.50,6,66.253,104.50,105.50,100.00,5.033q,31/12/09,30/09/14i,100,-
94.40,60.50,88.75,88.48,WCTPA,Westpac Tps Tr pref,88.48,12,109.975,86.61,88.48,100.00,3.059q,31/12/09,30/06/16i,100,-
84.499,50.00,-,-,WFLPA,Willmott Forests pref,67.50,-,-,67.50,72.00,100.00,7.0sa,31/03/10,30/09/14h,62.27,-
