Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5511.5 at 2014-08-05T16:39:36. Report at Tuesday, August 5, 2014. Processed Wednesday at 2014-08-06T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
108.45,101.00,102.50,101.50,HBSHA,Heritage Bank 10%3mth19,101.50,6,62.401,101.52,102.50,100.00,10.000q,17/08/14,27/10/14i,100.00,n/a,,
108.50,104.80,107.40,107.35,HBSHB,  bondjun17,107.40,4,42.096,107.40,107.85,100.00,7.250q,20/09/14,20/06/17h,100.00,4.8,,
Floating Rate Notes,,
109.00,101.90,108.90,107.30,AGKHA,AGL Energy frn jun39,107.80,30,320.242,107.30,107.80,100.00,6.487q,8/09/14,8/06/19i,100.00,+2.2,,
103.30,99.85,101.50,101.45,LEPHC,ALE Prop Grp frn3mth14,101.45,18,177.613,101.45,101.74,100.00,7.427q,17/08/14,15/05/14i,100.00,+4.1,,
105.49,100.30,105.10,104.95,AMPHA,AMP frn dec23,105.00,9,93.151,105.00,105.20,100.00,5.355q,16/09/14,18/12/18i,100.00,+1.6,,
105.91,102.25,105.20,104.90,ANZHA,ANZ Banking Grp frn jun22,105.00,65,680.089,104.92,105.00,100.00,5.458q,20/09/14,20/6/17i,100.00,+1.2,,
109.00,103.66,108.80,108.35,AQHHA,APT Pipelines notesep72,108.35,16,178.905,108.35,108.50,100.00,7.205q,30/09/14,31/03/18i,100.00,+2.2,,
105.05,102.10,103.80,103.55,AYUHA,Aust Unity frn apr16,103.55,4,41.191,103.55,103.70,100.00,6.215q,14/10/14,14/04/16i,100.00,+1.6,,
79.99,72.20,-,-,BENHB,Bendigo & Adelaide Bk cap. note,79.99,-,-,79.95,81.90,100.00,3.78q,30/08/13,undated,100.00,+2.7,,
108.85,104.85,108.85,108.15,CTXHA,Caltex Aust notesep37,108.50,62,668.318,108.21,108.50,100.00,7.185q,17/09/14,15/06/17i,100.00,+1.9,,
104.98,101.55,104.30,103.94,CNGHA,Colonial Hldgs frn mar37,104.30,28,296.604,104.23,104.30,100.00,5.955q,29/09/14,31/3/17i,100.00,+1.8,,
101.50,99.00,100.70,100.50,CBAHA,C'wlth Bank  of Aust bonddec15,100.55,15,154.069,100.55,100.77,100.00,3.715q,15/10/14,24/12/15h,100.00,+.8,,
112.39,104.05,109.90,109.35,CWNHA,Crown Resorts notesep72,109.45,57,625.259,109.50,109.90,100.00,7.685q,14/09/14,14/09/18i,100.00,+2.7,,
89.25,72.64,88.03,88.00,MBLHB,Macquarie Bank inc sec,88.03,15,135.185,88.07,88.899,100.00,4.35q,15/10/14,undated,100.00,+2.5,,
82.50,70.951,80.80,80.05,NABHA,National Aust Bank natincsec,80.42,177,1419.94,80.42,80.48,100.00,3.948q,15/08/14,undated,100.00,+2.6,,
105.48,102.10,105.25,104.72,NABHB,  notejun22,105.20,105,1098.30,104.85,105.00,100.00,5.455q,18/09/14,18/6/17i,100.00,+1.1,,
105.50,100.11,104.81,104.27,ORGHA,Origin Energy frn dec71,104.35,26,269.397,104.35,104.74,100.00,6.713q,22/09/14,22/12/16i,100.00,+2.4,,
106.00,102.05,104.00,103.80,PRYHA,Primary Health Care bondsep15,104.00,5,47.622,103.30,104.00,100.00,6.705q,29/09/14,28/09/15i,100.00,+1.1,,
80.50,67.00,-,-,SBKHB,Suncorp-Metway cap. note,78.50,-,-,78.60,82.00,100.00,3.45q,15/08/14,undated,100.00,+2.2,,
107.25,100.70,105.75,105.40,TAHHB,Tabcorp Hldgs notemar37,105.75,14,146.730,105.40,105.75,100.00,6.713q,22/09/14,22/3/17i,100.00,+2.0,,
107.50,102.80,-,-,TTSHA,Tatts Grp bondjul19,106.10,-,-,106.16,107.50,100.00,5.785q,5/10/14,5/06/19h,100.00,+1.6,,
105.95,102.001,105.95,105.001,WBCHA,Westpac Banking frn aug22,105.91,142,1491.75,105.10,105.91,100.00,5.440q,23/08/14,23/8/17i,100.00,+1.1,,
104.10,99.88,103.68,103.00,WBCHB,  frn aug23,103.68,20,211.618,103.25,103.68,100.00,4.990q,22/08/14,22/8/18i,100.00,+1.6,,
107.00,103.31,106.00,105.75,WOWHC,Woolworths frn nov36,106.00,97,1028.21,105.75,106.00,100.00,5.948q,24/08/14,24/11/16i,100.00,+1.1,,
Convertible Notes,,
2.15,1.95,2.13,2.11,AZZG,Antares Energy 10% cn23,2.12,550,116.331,2.12,2.135,2.00,10.0q,31/10/14,31/10/13h,2.00,9.1,,
121.00,115.00,120.00,120.00,AFIG,Aust Foundation 6.25% cn,120.00,10,118.560,120.00,120.50,100.00,6.25sa,31/08/14,28/02/17h,-,n/a,,
108.49,100.00,-,-,HLNG,Healthscope Notes 11.25% cn,103.70,-,-,-,-,100.00,11.25q,25/09/14,17/06/16m,100.00,9.9,,
108.50,101.90,-,-,HLNGA,  10.25% cn,105.65,-,-,-,-,100.00,10.25q,25/09/14,25/03/18m,100.00,8.8,,
109.50,102.00,108.00,107.72,IANG,IAG Finance (NZ) exch.note,108.00,16,170.580,107.75,108.00,100.00,4.696q,15/09/14,15/12/19h,100.00,+2.5,,
105.75,92.10,105.05,104.81,MYBG,MYOB Finance sub.nte17,105.05,25,264.895,105.00,105.05,100.00,9.185q,20/09/14,20/12/17h,100.00,+5.2,,
81.80,73.00,80.50,80.10,NFNG,Nufarm Finance (NZ) exc.nov11,80.50,26,204.959,80.50,81.95,100.00,6.620sa,15/10/14,undated,100.00,+6.1,,
110.00,102.10,-,-,PPCG,Peet 9.5% cn,106.50,-,-,104.70,106.50,100.00,9.5sa,16/12/14,16/06/16h,100.00,6.5,,
Hybrid Securities,,
