Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4613.0 at 16:41 7/9/2010  Report at 19:05 Tuesday 7/9/2010. Processed 19:45 Tuesday 7/9/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,-,-,LEPHB,ALE Prop Grp 7.265un11,104.50,-,-,101.20,106.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,-
102.50,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.50,-,-,101.50,102.00,100.00,7.82,-,7/09/2012,-,-
105.25,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,105.25,-,-,104.50,105.25,100.00,8.79,-,23/11/2012,-,-
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
109.00,102.00,108.50,107.80,HBSHA,Heritage Bld Soc 10%3mth19,108.50,2,21.658,107.80,108.50,100.00,10.000q,17/11/10,27/10/14i,100,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,965.66,n/a,1/11/10,1/10/11m,-,-
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3543.00,n/a,1/11/10,1/10/14m,-,-
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3743.00,n/a,1/11/10,1/10/14m,-,-
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,102.00,102.00,LEPHC,ALE Prop Grp frn3mth14,102.00,1,5.304,101.60,102.70,100.00,8.7,-,20/8/2014,-,-
38.00,10.196,-,-,AFPHA,Alpha Financial Prod ser1frn12,36.60,-,-,36.00,43.00,100.00,7.14sa,20/09/10,20/03/12m,100,-
114.00,106.10,109.89,109.30,AQNHA,AMP Grp Finance frn apr19,109.89,4,39.739,109.35,109.89,100.00,9.490q,17/11/10,15/05/14i,100,-
72.00,62.00,65.50,65.50,BENHB,Bendigo & Adelaide cap. note,65.50,1,5.436,65.50,66.50,100.00,.00q,30/11/10,undated,100,-
82.00,44.00,82.00,82.00,GINHA,Generator Income gennote2,82.00,5,39.524,82.00,82.50,100.00,6.840q,8/10/10,8/10/11m,100,-
83.00,67.10,74.00,72.00,MBLHB,Macq Bank Ltd inc sec,73.50,73,529.361,73.55,74.00,100.00,6.58q,15/10/10,undated,100,-
0.231,0.15,0.159,0.159,MFNHA,Macq Fortress frn aug35,0.159,1185,18.842,0.159,0.20,1.00,n/a,30/09/10,31/08/35m,1,-
86.65,73.20,77.50,77.201,NABHA,National Aust Bank natincsec,77.30,85,656.137,77.20,77.30,100.00,6.00q,15/11/10,undated,100,-
98.00,60.00,96.60,96.60,NXBHC,Nexus Bonds Ltd nexus3,96.60,13,121.233,96.80,98.50,100.00,7.66q,14/09/10,14/12/10m,100,-
65.50,55.00,-,-,NXBHD,  nexus4,65.00,-,-,65.00,66.00,100.00,7.00q,20/11/10,23/06/15m,100,-
96.00,82.01,95.80,95.601,SAKHA,Sthn Cross Air skies,95.601,5,49.088,95.601,95.81,100.00,6.640q,27/10/10,1/01/12i,100,-
72.00,60.15,65.70,65.70,SUNHB,Suncorp-Metway cap. note,65.70,4,22.995,64.31,66.00,100.00,5.50q,15/11/10,undated,100,-
107.95,102.20,104.00,103.70,TAHHA,Tabcorp Hldgs Ltd bondmay14,103.75,71,738.365,103.70,104.00,100.00,8.990q,17/11/10,1/05/14i,100,-
99.25,95.00,99.00,98.50,WOWHB,Woolworths Ltd perp.frn,99.00,22,220.27,98.75,98.89,100.00,6.008q,15/09/10,15/09/11i,100,-
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
1.03,0.705,-,-,AGIG,Ainsworth Game Tech 10% cn11,1.02,-,-,0.93,1.02,1.30,8.0sa,31/12/10,31/12/11m,1.3,-
2.07,1.85,-,-,AZZG,Antares Energy 10% cn13,1.98,-,-,1.86,2.03,2.00,10.0q,31/10/10,31/10/13h,-,-
0.58,0.27,-,-,BECG,Becton Prop Grp 9.5% cn12,0.27,-,-,0.20,0.29,0.65,9.5sa,31/12/10,30/06/12m,0.65,-
0.23,0.10,-,-,BPKG,Bremer Park Ltd 7% cn10,0.10,-,-,0.10,0.16,1.00,7.0sa,23/12/10,23/12/10m,1,-
0.19,0.11,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.145,-,-,0.145,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn12,0.90,-,-,0.85,0.89,1.00,12.0q,30/09/10,30/09/10m,1,-
1.055,0.901,-,-,DRAG,Dragon Min Ltd 10% cn11,1.051,-,-,1.052,-,1.05,10.0q,30/09/10,10/02/11m,1.05,-
