Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4739.2 at 16:47 23/11/2009  Report at 19:05 Monday 23/11/2009. Processed 19:33 Monday 23/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,101.00,-,-,101.00,103.50,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.6
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,96.40,-,100.00,9.0q,1/01/10,31/07/10i,100,12.0
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.00,-,-,101.00,-,100.00,7.82,-,7/09/2012,-,-
570.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,570.00,-,-,541.00,590.00,1000.00,7.25sa,15/03/10,3/05/12m,-,36.2
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
105.70,102.26,102.55,102.40,HBSHA,Heritage Bld Soc 10%3mth19,102.55,20,209.039,102.55,104.25,100.00,10,-,25/10/2019,-,-
0.90,0.80,-,-,MSCHE,Minerals Corp 10.5%db09,0.80,-,-,0.79,0.87,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1798.00,n/a,1/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4150.00,n/a,1/01/10,1/10/14m,-,n/a
6406.14,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4430.00,n/a,1/01/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
28.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,13.50,-,-,12.00,17.50,100.00,6.18sa,20/03/10,20/03/12m,100,123.5
114.00,100.00,109.00,108.00,AQNHA,AMP Grp Finance frn apr19,108.00,23,255.145,107.00,108.00,100.00,8.755q,17/02/10,15/05/14i,100,1.7
72.00,47.20,71.00,70.00,BENHB,Bendigo & Adelaide cap. note,70.00,6,38.934,70.00,71.00,100.00,4.80q,2/03/10,undated,100,3.9
53.00,13.00,-,-,GINHA,Generator Income gennote2,47.50,-,-,47.20,49.00,100.00,5.670q,8/01/10,8/10/11m,100,48.8
98.00,87.50,94.401,94.40,HLCHA,Halcyon Sec hlcnte10,94.40,6,60.793,94.501,95.50,100.00,7.37q,3/02/10,3/08/10m,100,13.0
