Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5241.6 at 2014-10-08T16:46:36. Report at Wednesday, October 8, 2014. Processed Thursday at 2014-10-09T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
108.20,101.00,-,-,HBSHA,Heritage Bank 10%3mth19,-,-,-,101.90,102.40,100.00,10.000q,27/10/14,27/10/14i,100.00,n/a,,
109.65,104.50,106.00,105.50,HBSHB,  bondjun17,105.90,32,339.896,105.00,106.00,100.00,7.250q,20/12/14,20/06/17h,100.00,5.1,,
Floating Rate Notes,,
109.00,102.401,104.70,103.95,AGKHA,AGL Energy frn jun39,104.70,48,503.002,104.40,104.65,100.00,6.430q,8/12/14,8/06/19i,100.00,+2.8,,
105.49,100.30,102.77,102.20,AMPHA,AMP frn dec23,102.75,24,244.836,102.40,102.75,100.00,5.297q,16/12/14,18/12/18i,100.00,+2.0,,
105.91,102.25,104.20,103.61,ANZHA,ANZ Banking Grp frn jun22,103.61,58,605.223,103.65,103.75,100.00,5.400q,20/12/14,20/6/17i,100.00,+1.5,,
109.00,104.00,105.10,104.75,AQHHA,APT Pipelines notesep72,105.10,39,405.062,105.10,105.49,100.00,7.198q,31/12/14,31/03/18i,100.00,+2.9,,
105.75,102.10,-,-,AYUHA,Aust Unity frn apr16,102.25,-,-,102.25,104.99,100.00,6.215q,14/10/14,14/04/16i,100.00,+2.0,,
81.90,72.20,-,-,BENHB,Bendigo & Adelaide Bk cap. note,79.25,-,-,79.30,80.95,100.00,3.78q,30/08/13,undated,100.00,+2.8,,
109.50,104.50,106.50,106.15,CTXHA,Caltex Aust notesep37,106.15,21,226.206,106.15,106.25,100.00,7.147q,17/12/14,15/06/17i,100.00,+2.4,,
104.98,101.021,103.12,102.25,CNGHA,Colonial Hldgs frn mar37,103.12,62,631.754,102.45,103.12,100.00,5.990q,29/12/14,31/3/17i,100.00,+2.0,,
101.40,99.11,100.25,99.90,CBAHA,C'wlth Bank  of Aust bonddec15,100.25,157,1577.53,100.25,100.32,100.00,3.715q,15/10/14,24/12/15h,100.00,+.8,,
112.39,105.10,105.80,105.22,CWNHA,Crown Resorts notesep72,105.57,70,740.411,105.57,105.80,100.00,7.647q,14/12/14,14/09/18i,100.00,+3.6,,
89.25,75.00,82.75,82.50,MBLHB,Macquarie Bank inc sec,82.50,24,194.638,82.50,82.75,100.00,4.35q,15/10/14,undated,100.00,+2.9,,
83.00,73.01,79.95,79.50,NABHA,National Aust Bank natincsec,79.80,121,962.445,79.75,79.80,100.00,3.893q,17/11/14,undated,100.00,+2.7,,
105.70,102.20,104.00,103.71,NABHB,  notejun22,103.85,82,847.528,103.85,103.90,100.00,5.397q,18/12/14,18/6/17i,100.00,+1.4,,
105.50,100.45,102.27,101.78,ORGHA,Origin Energy frn dec71,101.95,73,744.512,101.80,101.95,100.00,6.668q,22/12/14,22/12/16i,100.00,+3.2,,
106.00,101.30,102.00,102.00,PRYHA,Primary Health Care bondsep15,102.00,3,32.946,101.70,102.00,100.00,6.698q,29/12/14,28/09/15i,100.00,+2.1,,
80.50,70.00,-,-,SBKHB,Suncorp-Metway cap. note,79.00,-,-,79.00,80.00,100.00,3.39q,15/11/14,undated,100.00,+2.1,,
107.25,101.81,105.00,104.20,TAHHB,Tabcorp Hldgs notemar37,104.20,27,282.286,104.35,104.75,100.00,6.668q,22/12/14,22/3/17i,100.00,+2.3,,
107.50,102.80,105.00,104.50,TTSHA,Tatts Grp bondjul19,105.00,12,123.111,104.00,105.00,100.00,5.747q,5/01/15,5/06/19h,100.00,+1.9,,
