Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4721.2 at 16:47 4/12/2009  Report at 19:05 Friday 4/12/2009. Processed 19:23 Friday 4/12/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,101.60,-,-,101.10,102.49,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.4
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,96.40,-,100.00,9.0q,1/01/10,31/07/10i,100,12.7
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,102.00,-,100.00,7.82,-,7/09/2012,-,-
101.50,100.50,100.99,100.99,BZBHA,Brookfield Bonds B 8.79%3m12,100.99,1,7.574,100.50,100.99,100.00,8.79,-,23/11/2012,-,-
570.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,560.00,-,-,540.00,590.00,1000.00,7.25sa,15/03/10,3/05/12m,-,37.8
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,1200.00,-,500.00,50,-,14/7/2011,-,-
105.70,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,103.00,-,-,102.50,103.50,100.00,10,-,25/10/2019,-,-
0.90,0.80,0.90,0.89,MSCHE,Minerals Corp 10.5%db09,0.90,266,23.696,0.83,0.90,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1724.00,n/a,1/02/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4091.00,n/a,1/02/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4362.00,n/a,1/02/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
28.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,13.30,-,-,13.50,18.00,100.00,6.18sa,20/03/10,20/03/12m,100,127.9
114.00,100.00,109.00,108.00,AQNHA,AMP Grp Finance frn apr19,109.00,22,238.246,108.00,109.00,100.00,8.755q,17/02/10,15/05/14i,100,1.5
72.00,47.20,-,-,BENHB,Bendigo & Adelaide cap. note,68.75,-,-,68.75,69.00,100.00,4.80q,2/03/10,undated,100,4.1
53.00,13.00,46.10,46.10,GINHA,Generator Income gennote2,46.10,2,9.22,46.10,51.50,100.00,5.670q,8/01/10,8/10/11m,100,52.1
98.00,88.49,95.85,95.85,HLCHA,Halcyon Sec hlcnte10,95.85,15,143.775,95.10,96.449,100.00,7.37q,3/02/10,3/08/10m,100,11.5
83.00,29.00,75.50,75.00,MBLHB,Macq Bank Ltd inc sec,75.00,124,927.16,74.81,75.25,100.00,5.41q,15/01/10,undated,100,4.4
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.181,-,-,0.18,0.21,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,58.00,79.79,78.00,NABHA,National Aust Bank natincsec,79.48,79,618.545,78.60,79.45,100.00,5.255q,15/02/10,undated,100,3.2
98.50,60.00,-,-,NXBHB,Nexus Bonds Ltd frn dec09,98.50,-,-,-,-,100.00,6.61q,16/12/09,16/12/09m,100,n/a
75.50,45.00,63.00,62.50,NXBHC,  nexus3,63.00,5,33.667,56.00,70.00,100.00,6.11q,14/12/09,14/12/10m,100,53.4
59.80,39.00,-,-,NXBHD,  nexus4,55.35,-,-,55.05,57.999,100.00,6.70q,20/05/10,23/06/15m,100,n/a
92.00,58.00,90.35,90.30,SAKHA,Sthn Cross Air skies,90.30,8,73.885,90.50,90.70,100.00,5.170q,27/01/10,1/01/12i,100,7.7
72.00,35.00,-,-,SUNHB,Suncorp-Metway cap. note,65.00,-,-,64.50,65.00,100.00,4.80q,15/02/10,undated,100,4.4
107.85,101.20,105.75,105.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.00,24,251.758,105.00,105.75,100.00,8.255q,17/02/10,1/05/14i,100,1.4
98.80,84.20,97.00,96.801,WOWHB,Woolworths Ltd perp.frn,97.00,174,1688.24,96.80,97.47,100.00,4.555q,15/12/09,15/09/11i,100,2.9
Convertible Notes ,,,,,,,,,,,,,,,,
