Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5634.0 at 2014-08-21T16:36:36. Report at Thursday, August 21, 2014. Processed Friday at 2014-08-22T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
108.40,101.00,101.50,101.45,HBSHA,Heritage Bank 10%3mth19,101.45,5,48.208,101.50,102.00,100.00,10.000q,27/10/14,27/10/14i,100.00,n/a,,
109.65,104.80,-,-,HBSHB,  bondjun17,107.50,-,-,107.50,108.00,100.00,7.250q,20/09/14,20/06/17h,100.00,4.9,,
Floating Rate Notes,,
109.00,101.90,-,-,AGKHA,AGL Energy frn jun39,108.11,-,-,109.00,108.00,100.00,6.487q,8/09/14,8/06/19i,100.00,+2.2,,
103.30,99.85,-,-,LEPHC,ALE Prop Grp frn3mth14,101.45,-,-,-,-,100.00,7.400q,17/11/14,15/05/14i,100.00,+2.6,,
105.49,100.30,104.63,104.62,AMPHA,AMP frn dec23,104.62,4,40.596,104.55,104.62,100.00,5.355q,16/09/14,18/12/18i,100.00,+1.8,,
105.91,102.25,105.00,104.85,ANZHA,ANZ Banking Grp frn jun22,105.00,52,548.965,104.90,105.00,100.00,5.458q,20/09/14,20/6/17i,100.00,+1.2,,
109.00,104.00,108.00,107.52,AQHHA,APT Pipelines notesep72,107.52,17,187.895,107.54,108.00,100.00,7.205q,30/09/14,31/03/18i,100.00,+2.4,,
105.05,102.10,104.35,104.30,AYUHA,Aust Unity frn apr16,104.30,4,43.809,104.30,105.00,100.00,6.215q,14/10/14,14/04/16i,100.00,+1.4,,
81.90,72.20,-,-,BENHB,Bendigo & Adelaide Bk cap. note,78.55,-,-,78.55,81.00,100.00,3.78q,30/08/13,undated,100.00,+2.9,,
105.60,100.80,-,-,IMFHA,Bentham IMF bnd jun19,105.001,-,-,105.002,105.80,100,6.88,8/10/14,30/06/19,-,-,,
109.50,104.85,108.02,107.80,CTXHA,Caltex Aust notesep37,107.82,24,258.380,107.82,108.00,100.00,7.185q,17/09/14,15/06/17i,100.00,+2.2,,
104.98,101.55,104.55,104.30,CNGHA,Colonial Hldgs frn mar37,104.30,41,423.441,104.30,104.54,100.00,5.955q,29/09/14,31/3/17i,100.00,+1.9,,
101.50,99.00,100.80,100.71,CBAHA,C'wlth Bank  of Aust bonddec15,100.80,178,1795.28,100.71,100.80,100.00,3.715q,15/10/14,24/12/15h,100.00,+.9,,
112.39,104.05,110.70,109.91,CWNHA,Crown Resorts notesep72,109.91,44,487.543,110.05,110.60,100.00,7.685q,14/09/14,14/09/18i,100.00,+2.5,,
89.25,73.50,88.50,88.201,MBLHB,Macquarie Bank inc sec,88.32,18,161.912,88.101,88.42,100.00,4.35q,15/10/14,undated,100.00,+2.5,,
82.50,71.32,82.25,81.80,NABHA,National Aust Bank natincsec,81.80,134,1096.28,81.57,81.80,100.00,3.893q,17/11/14,undated,100.00,+2.4,,
105.70,102.10,105.10,104.775,NABHB,  notejun22,105.10,30,313.687,105.00,105.10,100.00,5.455q,18/09/14,18/6/17i,100.00,+1.3,,
96.00,90.30,-,-,NXBHD,Nexus Bonds nexus4,96.00,-,-,95.51,97.499,100.00,5.47q,20/11/14,23/06/15m,100.00,n/a,,
105.50,100.11,104.70,104.06,ORGHA,Origin Energy frn dec71,104.06,52,544.692,104.06,104.20,100.00,6.713q,22/09/14,22/12/16i,100.00,+2.5,,
106.00,102.05,104.30,104.00,PRYHA,Primary Health Care bondsep15,104.30,24,245.671,103.30,104.00,100.00,6.705q,29/09/14,28/09/15i,100.00,+1.6,,
