Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4503.2 at 16:37 17/8/2010  Report at 19:05 Tuesday 17/8/2010. Processed 19:10 Tuesday 17/8/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,-,-,LEPHB,ALE Prop Grp 7.265un11,104.50,-,-,105.50,106.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.8
102.50,100.00,101.95,101.95,BZAHA,Brookfield Bonds A 7.82%3m12,101.95,2,23.754,101.07,101.95,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,103.00,103.00,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,2,23.793,102.10,103.00,100.00,8.79,-,23/11/2012,-,-
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,107.00,-,-,107.00,108.00,100.00,10.000q,17/11/10,27/10/14i,100,3.0
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1121.00,n/a,1/10/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3605.00,n/a,1/10/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3812.00,n/a,1/10/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,101.50,101.49,LEPHC,ALE Prop Grp frn3mth14,101.50,8,83.838,101.50,102.50,100.00,8.64,-,20/8/2014,-,-
34.15,10.196,-,-,AFPHA,Alpha Financial Prod ser1frn12,32.00,-,-,35.00,39.00,100.00,7.14sa,20/09/10,20/03/12m,100,95.9
114.00,106.10,109.50,108.82,AQNHA,AMP Grp Finance frn apr19,108.82,5,54.063,108.82,109.00,100.00,9.490q,17/11/10,15/05/14i,100,2.1
72.00,62.00,66.50,66.50,BENHB,Bendigo & Adelaide cap. note,66.50,2,15.827,66.20,66.50,100.00,.00q,30/11/10,undated,100,4.0
