Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5621.3 at 2014-08-28T16:42:06. Report at Thursday, August 28, 2014. Processed Friday at 2014-08-29T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
108.40,101.00,102.003,101.50,HBSHA,Heritage Bank 10%3mth19,102.00,22,221.130,101.55,102.35,100.00,10.000q,27/10/14,27/10/14i,100.00,n/a,,
109.65,104.80,107.90,107.50,HBSHB,  bondjun17,107.50,7,75.424,107.50,109.00,100.00,7.250q,20/09/14,20/06/17h,100.00,4.9,,
Floating Rate Notes,,
109.00,101.90,107.20,107.00,AGKHA,AGL Energy frn jun39,107.169,42,450.310,107.05,107.17,100.00,6.487q,8/09/14,8/06/19i,100.00,+2.1,,
105.49,100.30,104.35,104.10,AMPHA,AMP frn dec23,104.10,53,551.218,104.10,104.45,100.00,5.355q,16/09/14,18/12/18i,100.00,+1.9,,
105.91,102.25,105.00,104.60,ANZHA,ANZ Banking Grp frn jun22,104.62,155,1620.16,104.62,104.85,100.00,5.458q,20/09/14,20/6/17i,100.00,+1.4,,
109.00,104.00,108.21,108.00,AQHHA,APT Pipelines notesep72,108.01,17,188.000,107.95,108.01,100.00,7.205q,30/09/14,31/03/18i,100.00,+2.4,,
105.50,102.10,-,-,AYUHA,Aust Unity frn apr16,105.50,-,-,104.30,105.60,100.00,6.215q,14/10/14,14/04/16i,100.00,+.6,,
81.90,72.20,-,-,BENHB,Bendigo & Adelaide Bk cap. note,79.99,-,-,79.21,79.99,100.00,3.78q,30/08/13,undated,100.00,+2.7,,
105.60,100.80,105.15,105.04,IMFHA,Bentham IMF bnd jun19,105.04,40,420.277,105.04,105.21,100,6.88,8/10/14,30/06/19,-,-,,
109.50,104.85,107.90,107.651,CTXHA,Caltex Aust notesep37,107.90,831,8967.92,107.70,107.90,100.00,7.185q,17/09/14,15/06/17i,100.00,+2.2,,
104.98,101.55,104.35,104.01,CNGHA,Colonial Hldgs frn mar37,104.01,68,703.419,104.00,104.30,100.00,5.955q,29/09/14,31/3/17i,100.00,+2.0,,
101.50,99.00,100.90,100.75,CBAHA,C'wlth Bank  of Aust bonddec15,100.80,34,338.651,100.75,100.90,100.00,3.715q,15/10/14,24/12/15h,100.00,+.8,,
112.39,104.05,110.20,109.95,CWNHA,Crown Resorts notesep72,109.95,38,415.422,109.95,110.20,100.00,7.685q,14/09/14,14/09/18i,100.00,+2.7,,
89.25,74.551,87.80,87.63,MBLHB,Macquarie Bank inc sec,87.80,6,48.230,87.80,88.20,100.00,4.35q,15/10/14,undated,100.00,+2.5,,
82.50,71.86,81.09,80.70,NABHA,National Aust Bank natincsec,80.701,260,2104.38,80.701,81.00,100.00,3.893q,17/11/14,undated,100.00,+2.5,,
105.70,102.10,105.14,104.85,NABHB,  notejun22,105.00,67,702.387,104.86,105.00,100.00,5.455q,18/09/14,18/6/17i,100.00,+1.3,,
96.00,90.30,-,-,NXBHD,Nexus Bonds nexus4,96.00,-,-,95.50,97.00,100.00,5.47q,20/11/14,23/06/15m,100.00,n/a,,
105.50,100.11,104.10,103.85,ORGHA,Origin Energy frn dec71,103.90,46,480.268,103.90,104.09,100.00,6.713q,22/09/14,22/12/16i,100.00,+2.8,,
106.00,102.05,103.95,103.51,PRYHA,Primary Health Care bondsep15,103.95,1,15.034,103.51,103.95,100.00,6.705q,29/09/14,28/09/15i,100.00,+1.3,,
80.50,70.00,79.00,79.00,SBKHB,Suncorp-Metway cap. note,79.00,4,30.020,79.00,83.00,100.00,3.39q,15/11/14,undated,100.00,+2.0,,
107.25,101.80,107.00,106.05,TAHHB,Tabcorp Hldgs notemar37,106.05,15,164.807,106.50,106.98,100.00,6.713q,22/09/14,22/3/17i,100.00,+2.0,,
107.50,102.80,106.40,106.00,TTSHA,Tatts Grp bondjul19,106.30,8,89.302,105.80,107.40,100.00,5.785q,5/10/14,5/06/19h,100.00,+1.6,,
105.95,102.15,104.20,103.90,WBCHA,Westpac Banking frn aug22,104.15,79,819.984,104.00,104.15,100.00,5.385q,23/11/14,23/8/17i,100.00,+1.3,,
104.10,99.88,102.35,102.05,WBCHB,  frn aug23,102.05,63,644.845,102.05,102.30,100.00,4.935q,22/11/14,22/8/18i,100.00,+1.8,,
107.00,103.31,104.50,104.26,WOWHC,Woolworths frn nov36,104.26,40,419.207,104.26,104.50,100.00,5.885q,24/11/14,24/11/16i,100.00,+1.3,,
Convertible Notes,,
2.15,1.95,2.12,2.12,AZZG,Antares Energy 10% cn23,2.12,30,6.360,2.12,2.135,2.00,10.0q,31/10/14,31/10/13h,2.00,9.2,,
122.00,115.00,118.21,118.00,AFIG,Aust Foundation 6.25% cn,118.00,17,204.137,118.00,118.70,100.00,6.25sa,31/08/14,28/02/17h,-,n/a,,
109.50,102.00,107.05,106.70,IANG,IAG Finance (NZ) exch.note,106.70,32,337.269,106.68,106.87,100.00,4.696q,15/09/14,15/12/19h,100.00,+2.8,,
105.75,92.10,104.01,103.85,MYBG,MYOB Finance sub.nte17,103.85,59,612.405,103.81,103.85,100.00,9.185q,20/09/14,20/12/17h,100.00,+5.8,,
81.80,73.00,80.75,80.75,NFNG,Nufarm Finance (NZ) exc.nov11,80.75,7,52.730,80.02,80.75,100.00,6.620sa,15/10/14,undated,100.00,+6.1,,
110.00,102.10,-,-,PPCG,Peet 9.5% cn,105.60,-,-,105.70,106.25,100.00,9.5sa,16/12/14,16/06/16h,100.00,7.3,,
.40,.35,-,-,SKSG,Stokes 10% cn,.40,-,-,.38,.45,.35,10.00,30/09/14,30/06/17,-,-,,
Hybrid Securities,,
104.30,99.90,102.10,101.74,ANZPA,ANZ Banking Grp pref cps2,101.751,146,1487.54,101.75,101.89,100.00,4.050q,15/09/14,15/12/16i,100.00,+2.2,,
105.90,99.92,102.00,101.60,ANZPC,  pref cps3,101.85,122,1247.72,101.85,102.20,100.00,4.016sa,1/09/14,1/09/17i,100.00,+2.4,,
107.60,100.11,103.25,102.96,ANZPD,  cap note,103.00,109,1120.47,103.00,103.19,100.00,4.237sa,1/09/14,1/09/21i,100.00,+3.4,,
105.48,100.55,104.50,104.10,ANZPE,  cap note2,104.18,117,1226.21,104.18,104.20,100.00,4.132sa,24/09/14,24/03/22i,100.00,+3.0,,
101.27,93.00,101.27,101.19,AAZPB,Australand Assets assets,101.27,8,78.144,101.19,101.22,100.00,7.505q,30/09/14,undated,100.00,+4.8,,
110.15,104.70,109.35,109.25,BOQPD,Bank of Qld pref,109.25,39,424.372,109.25,109.41,100.00,5.474sa,15/10/14,15/04/18i,100.00,+3.1,,
100.61,95.20,99.00,98.80,BENPB,Bendigo & Adelaide Bk pref,98.80,4,36.596,98.80,99.45,100.00,2.946q,15/09/14,15/06/15h,100.00,+3.0,,
100.55,97.25,100.20,100.20,BENPC,  pref,100.20,3,30.060,100.00,100.20,100.00,3.077q,10/10/14,10/10/14i,100.00,n/a,,
110.00,104.00,109.34,108.60,BENPD,  pref,109.00,38,411.097,108.70,108.97,100.00,5.404sa,13/09/14,13/12/17i,100.00,+2.5,,
2.23,2.07,-,-,CAMPA,Clime Capital 7.5% pref,2.10,-,-,2.082,2.10,2.40,2.556q,6/10/14,30/04/17i,2.40,+6.3,,
205.99,200.50,200.98,200.811,CBAPA,C'wlth Bank  of Aust perls v,200.85,40,799.315,200.85,200.98,200.00,4.239q,31/10/14,31/10/14i,200.00,n/a,,
107.40,102.81,106.00,105.00,CBAPC,  perls vi,105.20,141,1490.25,105.20,105.44,100.00,4.540q,17/09/14,15/12/18i,100.00,+2.8,,
47.99,13.40,39.00,39.00,ELDPA,Elders hybrids,39.00,9,33.150,39.00,40.40,100.00,3.434q,30/09/14,undated,100.00,n/a,,
110.00,97.80,105.00,104.50,GMPPA,Goodman Plus Tr stepup pf,104.50,14,145.571,104.50,105.00,100.00,6.605q,30/09/14,31/12/17i,100.00,+2.8,,
107.50,101.55,105.50,105.25,IAGPC,Insurance Aust Grp cps,105.49,81,849.877,105.35,105.49,100.00,4.698sa,1/11/14,1/05/17i,100.00,+2.7,,
107.00,100.30,105.38,105.051,MQGPA,Macquarie Grp cap.nte,105.25,51,541.388,105.251,105.66,100.00,5.914sa,9/09/14,7/06/18i,100.00,+2.9,,
90.00,81.50,89.45,89.00,MXUPA,Multiplex Sites sites,89.36,36,317.577,89.15,89.36,100.00,6.605q,18/10/14,undated,100.00,+4.9,,
104.249,99.50,102.90,102.50,NABPA,National Aust Bank cps,102.50,100,1027.56,102.55,102.67,100.00,4.136qtly,20/09/14,20/03/19i,100.00,+2.9,,
105.30,100.06,103.44,103.10,NABPB,  cps ii,103.32,97,1006.48,103.25,103.32,100.00,4.155qtly,17/09/14,17/12/20i,100.00,+2.9,,
13.50,7.00,11.31,11.31,PXUPA,PaperlinX SPS Tr pref,11.31,26,28.840,11.31,11.80,100.00,7.365sa,31/12/14,undated,100.00,n/a,,
198.00,189.00,196.95,196.37,PCAPA,Preferred Capital perls iii,196.65,23,446.642,196.60,196.90,200.00,2.601q,6/10/14,6/04/16i,200.00,+2.5,,
109.49,102.57,108.30,108.15,RHCPA,Ramsay Health Care cares,108.30,13,138.982,108.151,108.29,100.00,5.296sa,20/10/14,undated,100.00,+3.7,,
92.75,85.55,92.149,91.10,SVWPA,Seven Grp Hldgs pref,91.70,35,322.221,91.151,91.70,100.00,5.221sa,30/11/14,undated,100.00,+5.8,,
108.60,103.30,107.15,106.70,SUNPC,Suncorp Grp pref cps2,106.95,29,309.238,106.96,107.15,100.00,5.135qtly,17/09/14,17/12/17i,100.00,+2.9,,
105.73,100.40,103.99,103.81,SUNPD,  nte nov23,103.95,69,715.138,103.81,103.95,100.00,5.475sa,22/11/14,22/11/18i,100.00,+1.9,,
