Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5382.0 at 2014-06-30T16:46:05. Report at Monday, June 30, 2014. Processed Tuesday at 2014-07-01T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
109.00,102.00,103.75,103.75,HBSHA,Heritage Bank 10%3mth19,103.75,-,5.084,103.58,103.65,100.00,10.000q,17/08/14,27/10/14i,100.00,2.2,,
108.50,104.00,107.00,106.60,HBSHB,  bondjun17,107.00,10,106.610,106.55,107.00,100.00,7.250q,20/09/14,20/06/17h,100.00,4.8,,
5697.365,5697.365,-,-,LSBHB,Pentagon Capital lsbfr10,5697.365,-,-,-,-,247.11,n/a,1/08/14,1/10/14m,-,n/a,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,248.24,n/a,1/08/14,1/10/14m,-,n/a,,
Floating Rate Notes,,
108.89,101.631,107.40,106.92,AGKHA,AGL Energy frn jun39,107.02,38,410.718,107.02,107.35,100.00,6.487q,8/09/14,8/06/19i,100.00,+2.3,,
103.30,99.85,-,-,LEPHC,ALE Prop Grp frn3mth14,101.001,-,-,101.05,101.20,100.00,7.427q,17/08/14,15/05/14i,100.00,+3.9,,
105.00,100.30,104.50,104.21,AMPHA,AMP frn dec23,104.50,31,325.193,104.43,105.49,100.00,5.355q,16/09/14,18/12/18i,100.00,+1.6,,
104.95,101.51,104.00,103.70,ANZHA,ANZ Banking Grp frn jun22,103.989,87,902.839,103.70,104.00,100.00,5.458q,20/09/14,20/6/17i,100.00,+1.4,,
108.90,103.55,108.20,107.35,AQHHA,APT Pipelines notesep72,107.35,79,853.499,107.35,108.10,100.00,7.195q,30/09/14,31/03/18i,100.00,+1.8,,
105.05,100.50,103.80,103.60,AYUHA,Aust Unity frn apr16,103.60,5,53.959,103.80,105.05,100.00,6.255q,14/07/14,14/04/16i,100.00,+2.2,,
80.00,72.20,-,-,BENHB,Bendigo & Adelaide Bk cap. note,76.11,-,-,76.16,78.99,100.00,3.78q,30/08/13,undated,100.00,+3.1,,
108.70,103.00,108.20,107.50,CTXHA,Caltex Aust notesep37,108.00,66,712.138,107.71,108.00,100.00,7.185q,17/09/14,15/06/17i,100.00,+1.9,,
104.98,101.051,104.25,103.20,CNGHA,Colonial Hldgs frn mar37,103.20,105,1089.43,103.30,104.07,100.00,5.960q,29/09/14,31/3/17i,100.00,+2.0,,
101.50,98.50,100.99,100.90,CBAHA,C'wlth Bank  of Aust bonddec15,100.90,22,221.834,100.78,100.99,100.00,3.762q,15/07/14,24/12/15h,100.00,+1.0,,
110.00,103.61,109.00,108.00,CWNHA,Crown Resorts notesep72,108.90,9,94.206,108.90,109.20,100.00,7.685q,14/09/14,14/09/18i,100.00,+2.7,,
88.50,71.51,88.48,87.50,MBLHB,Macquarie Bank inc sec,87.50,52,452.221,87.65,88.00,100.00,4.41q,15/07/14,undated,100.00,+2.6,,
79.88,70.10,79.449,79.21,NABHA,National Aust Bank natincsec,79.25,108,858.685,79.26,79.399,100.00,3.948q,15/08/14,undated,100.00,+2.8,,
104.95,101.75,104.40,103.70,NABHB,  notejun22,103.80,84,870.955,103.80,104.25,100.00,5.455q,18/09/14,18/6/17i,100.00,+1.5,,
94.00,90.30,-,-,NXBHD,Nexus Bonds nexus4,93.50,-,-,93.50,96.00,100.00,5.47q,20/11/14,23/06/15m,100.00,n/a,,
104.90,99.45,104.20,103.75,ORGHA,Origin Energy frn dec71,103.96,76,787.584,103.95,104.40,100.00,6.710q,22/09/14,22/12/16i,100.00,+2.4,,
106.00,100.25,-,-,PRYHA,Primary Health Care bondsep15,103.00,-,-,103.00,104.00,100.00,6.695q,29/09/14,28/09/15i,100.00,+1.6,,
80.50,63.60,78.00,77.80,SBKHB,Suncorp-Metway cap. note,78.00,1,9.027,77.51,78.50,100.00,3.45q,15/08/14,undated,100.00,+2.2,,
107.00,99.40,106.00,106.00,TAHHB,Tabcorp Hldgs notemar37,106.00,3,30.210,105.05,106.10,100.00,6.710q,22/09/14,22/3/17i,100.00,+1.7,,
107.50,102.00,-,-,TTSHA,Tatts Grp bondjul19,105.95,-,-,106.00,107.50,100.00,5.785q,5/07/14,5/06/19h,100.00,+1.8,,
105.00,101.87,105.00,104.39,WBCHA,Westpac Banking frn aug22,104.39,24,250.591,104.39,104.90,100.00,5.440q,23/08/14,23/8/17i,100.00,+1.5,,
103.50,99.88,102.96,102.65,WBCHB,  frn aug23,102.95,39,404.495,102.85,102.95,100.00,4.990q,22/08/14,22/8/18i,100.00,+1.7,,
105.98,103.31,105.15,104.95,WOWHC,Woolworths frn nov36,104.95,27,288.064,104.96,105.15,100.00,5.948q,24/08/14,24/11/16i,100.00,+1.4,,
Convertible Notes,,
2.20,1.95,2.09,2.07,AZZG,Antares Energy 10% cn23,2.09,179,37.255,2.06,2.10,2.00,10.0q,31/07/14,31/10/13h,2.00,9.6,,
120.58,113.82,118.80,118.80,AFIG,Aust Foundation 6.25% cn,118.80,-,5.940,118.80,119.90,100.00,6.25sa,31/08/14,28/02/17h,-,n/a,,
108.49,100.00,105.20,100.00,HLNG,Healthscope Notes 11.25% cn,103.11,241,2480.92,102.50,103.198,100.00,11.25q,25/09/14,17/06/16m,100.00,9.6,,
108.50,100.42,106.79,105.25,HLNGA,  10.25% cn,105.60,203,2150.93,105.60,105.85,100.00,10.25q,25/09/14,25/03/18m,100.00,8.6,,
109.50,101.60,107.00,106.00,IANG,IAG Finance (NZ) exch.note,107.00,11,120.144,107.00,107.49,100.00,4.696q,15/09/14,15/12/19h,100.00,+2.5,,
103.49,92.10,103.00,102.70,MYBG,MYOB Finance sub.nte17,102.70,13,133.831,102.70,103.50,100.00,9.185q,20/09/14,20/12/17h,100.00,+5.7,,
81.80,73.00,77.50,77.50,NFNG,Nufarm Finance (NZ) exc.nov11,77.50,6,44.950,77.50,77.88,100.00,6.620sa,15/10/14,undated,100.00,+6.4,,
110.00,100.20,-,-,PPCG,Peet 9.5% cn,104.99,-,-,104.00,104.99,100.00,9.5sa,16/12/14,16/06/16h,100.00,7.0,,
Hybrid Securities,,
103.15,99.76,103.15,102.65,ANZPA,ANZ Banking Grp pref cps2,102.93,177,1821.74,102.65,102.93,100.00,4.050q,15/09/14,15/12/16i,100.00,+2.0,,
104.42,99.92,104.201,103.25,ANZPC,  pref cps3,104.201,105,1089.16,104.201,104.30,100.00,4.016sa,1/09/14,1/09/17i,100.00,+2.3,,
106.50,99.92,106.40,106.00,ANZPD,  cap note,106.10,41,438.993,105.52,106.10,100.00,4.226sa,1/09/14,1/09/21i,100.00,+2.7,,
104.50,100.55,104.50,103.99,ANZPE,  cap note2,104.10,100,1043.24,104.20,104.28,100.00,4.121sa,24/09/14,24/03/22i,100.00,+2.8,,
100.55,93.00,99.42,99.251,AAZPB,Australand Assets assets,99.42,38,380.959,99.38,99.49,100.00,7.495q,30/09/14,undated,100.00,+4.6,,
109.85,104.60,108.50,108.20,BOQPD,Bank of Qld pref,108.50,29,317.978,108.22,108.50,100.00,5.474sa,15/10/14,15/04/18i,100.00,+3.0,,
99.90,94.00,98.95,98.95,BENPB,Bendigo & Adelaide Bk pref,98.95,1,13.853,98.21,98.95,100.00,2.946q,15/09/14,15/06/15h,100.00,+2.9,,
100.55,96.00,100.01,99.35,BENPC,  pref,100.00,8,81.667,99.50,100.00,100.00,3.119q,10/07/14,10/10/14i,100.00,+1.4,,
109.50,104.00,107.58,106.84,BENPD,  pref,106.85,8,90.381,106.85,107.85,100.00,5.404sa,13/09/14,13/12/17i,100.00,+2.9,,
2.23,1.94,-,-,CAMPA,Clime Capital 7.5% pref,2.12,-,-,2.07,2.12,2.40,2.575q,6/07/14,30/04/17i,2.40,+5.4,,
205.99,201.25,204.72,204.20,CBAPA,C'wlth Bank  of Aust perls v,204.40,84,1715.17,204.20,204.50,200.00,4.254q,1/08/14,31/10/14i,200.00,-.1,,
106.79,102.81,106.79,105.95,CBAPC,  perls vi,105.95,108,1149.17,105.95,106.42,100.00,4.540q,17/09/14,15/12/18i,100.00,+2.4,,
