Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5506.0 at 2015-07-01T16:38:06. Report at Wednesday, July 1, 2015. Processed Thursday at 2015-07-02T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
109.65,104.50,107.25,107.25,HBSHB,BND 7.25% 06-17 3M,107.25,3,34.856,106.30,107.15,100.00,7.250q,20/09/15,20/06/17h,100.00,3.6,,
106.00,101.00,-,-,URFHA,BND 7.75% 12-24 3M T,102.20,-,-,102.27,103.50,100.00,7.750q,30/09/15,27/10/14i,100.00,7.0,,
Floating Rate Notes,,
109.00,102.401,104.40,104.00,AGLHA,HY 3M 06-39 Q SU T,104.28,12,129.395,104.28,104.50,100.00,5.943q,8/09/15,8/06/19i,100.00,+2.7,,
105.49,100.50,101.79,101.00,AMPHA,HY 3M 12-23 Q RD T,101.789,43,441.414,101.50,101.79,100.00,4.803q,16/09/15,18/12/18i,100.00,+2.2,,
105.91,101.41,102.30,102.00,ANZHA,BND 3M 06-22 Q RD T,102.30,84,854.596,102.05,102.35,100.00,4.893q,20/09/15,20/6/17i,100.00,+1.8,,
109.00,103.30,104.91,103.85,AQHHA,HY 3M 09-72 Q RD T,104.80,3,32.762,104.00,104.80,100.00,6.730q,30/09/15,31/03/18i,100.00,+3.0,,
105.75,101.50,-,-,AYUHA,BND 3M 04-16 RD,102.78,-,-,102.50,102.78,100.00,5.812q,14/07/15,14/04/16i,100.00,+1.6,,
82.00,74.02,75.00,75.00,BENHB,HY 3M PER Q SU RD,75.00,5,34.875,73.50,75.00,100.00,3.78q,30/08/13,undated,100.00,+3.4,,
109.50,102.50,106.98,104.50,CTXHA,HY 3M 09-37 Q RD T,106.98,18,187.729,104.801,106.25,100.00,6.658q,17/09/15,15/06/17i,100.00,+2.5,,
