Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4799.4 at 16:36 15/3/2010  Report at 20:51 Monday 15/3/2010. Processed 20:59 Monday 15/3/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,102.101,104.95,100.00,7.265sa,31/03/10,30/09/11m,102.5,9.1
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,98.50,99.80,100.00,9.0q,1/04/10,31/07/10i,100,14.9
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,99.00,-,100.00,7.82,-,7/09/2012,-,-
103.50,100.50,103.00,103.00,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,-,4.017,102.00,103.00,100.00,8.79,-,23/11/2012,-,-
800.00,219.00,790.00,790.00,CBHGA,CBH Res Ltd 7.25%cn12,790.00,-,7.9,700.00,850.00,1000.00,7.25sa,15/03/10,3/05/12m,-,20.5
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,105.60,-,-,106.50,109.50,100.00,10.000q,17/05/10,27/10/14i,100,3.0
0.80,0.66,-,-,MSCHF,Minerals Corp 10.5%db11,0.66,-,-,0.70,0.77,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1501.00,n/a,1/05/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3911.00,n/a,1/05/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4158.00,n/a,1/05/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,19.00,-,-,19.75,25.00,100.00,6.18sa,20/03/10,20/03/12m,100,106.6
114.00,100.00,109.65,109.58,AQNHA,AMP Grp Finance frn apr19,109.60,33,366.819,109.60,109.65,100.00,8.977q,17/05/10,15/05/14i,100,3.3
72.00,48.00,-,-,BENHB,Bendigo & Adelaide cap. note,65.00,-,-,65.50,67.00,100.00,4.98q,31/05/10,undated,100,4.8
65.00,16.00,63.11,62.65,GINHA,Generator Income gennote2,63.00,2,10.403,63.00,68.25,100.00,6.130q,8/04/10,8/10/11m,100,36.8
98.00,92.75,-,-,HLCHA,Halcyon Sec hlcnte10,97.01,-,-,97.25,97.90,100.00,7.51q,3/05/10,3/08/10m,100,14.3
83.00,38.30,73.99,71.40,MBLHB,Macq Bank Ltd inc sec,71.40,8,56.809,70.80,71.40,100.00,5.97q,15/04/10,undated,100,5.0
0.231,0.03,-,-,MFNHA,Macq Fortress frn aug35,0.187,-,-,0.187,0.20,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,58.80,77.999,77.40,NABHA,National Aust Bank natincsec,77.501,77,601.36,77.50,77.60,100.00,5.48q,17/05/10,undated,100,3.4
93.00,45.00,90.05,90.05,NXBHC,Nexus Bonds Ltd nexus3,90.05,7,60.333,90.05,92.879,100.00,7.00q,14/03/10,14/12/10m,100,17.8
60.00,40.00,59.50,59.50,NXBHD,  nexus4,59.50,3,17.85,59.001,59.999,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,58.00,92.05,92.00,SAKHA,Sthn Cross Air skies,92.00,14,124.389,91.50,92.50,100.00,5.910q,27/04/10,1/01/12i,100,7.3
72.00,38.99,-,-,SUNHB,Suncorp-Metway cap. note,64.51,-,-,64.51,66.15,100.00,4.98q,15/05/10,undated,100,4.6
107.95,101.20,105.30,105.20,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.30,2,20.318,105.30,105.50,100.00,8.477q,17/05/10,1/05/14i,100,2.9
98.80,85.05,96.45,96.01,WOWHB,Woolworths Ltd perp.frn,96.45,4,43.073,96.02,96.45,100.00,5.350q,15/03/10,15/09/11i,100,4.3
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,0.90,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.82,-,-,0.82,0.98,1.30,8.0sa,30/06/10,31/12/11m,1.3,40.2
2.07,1.20,-,-,AZZG,Antares Energy 10% cn13,2.02,-,-,2.02,2.05,2.00,10.0q,30/04/10,31/10/13h,-,n/a
0.95,0.155,-,-,AXOG,Aurox Res 7%cnjun10,0.94,-,-,0.94,0.95,0.95,7.0sa,30/06/10,30/06/10m,0.95,16.3
0.58,0.15,-,-,BECG,Becton Prop Grp 9.5% cn10,0.515,-,-,0.53,0.535,0.65,9.5sa,30/06/10,30/06/10m,0.65,124.9
0.23,0.12,0.12,0.12,BPKG,Bremer Park Ltd 7% cn10,0.12,39,-,0.12,0.12,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.135,-,-,0.135,0.15,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.90,-,-,0.86,0.95,1.00,12.0q,31/03/10,30/09/10m,1,47.8
1.048,0.79,1.02,1.02,DRAG,Dragon Min Ltd 10% cn11,1.02,50,5.1,1.01,1.02,1.05,10.0q,31/03/10,10/02/11m,1.05,17.2
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,0.36,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.41,2.41,HSKG,Heemskirk Cons 8% cn11,2.41,256,61.696,2.41,2.45,3.00,12.0q,31/03/10,29/04/11m,3,35.5
101.20,52.20,101.20,100.10,IANG,IAG Finance (Nz) exch.note,100.50,37,376.092,100.30,100.50,100.00,5.775q,15/03/10,15/12/19h,100,3.8
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.102,-,-,0.106,0.135,0.14,12.0q,22/03/10,1/09/11m,0.14,35.5
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.016,0.145,0.135,-,-,9/01/2011,-,-
95.50,63.00,79.00,78.00,NFNG,Nufarm Finance (Nz) exc.nov11,78.50,66,519.718,78.10,78.50,100.00,6.190sa,15/04/10,24/11/11i,100,20.3
0.10,0.04,-,-,RSNG,Renison Cons 12% cn12,0.10,-,-,0.12,0.14,0.33,0.12,-,31/3/2012,-,-
1.25,0.67,-,-,RSGG,Resolute Min 12% cn12,1.025,-,-,0.985,1.03,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,77.30,97.255,97.255,SKAG,Skycity Invest aces,97.255,2,17.894,97.255,97.60,100.00,4.55q,15/03/10,15/12/10h,100,6.2
