Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4612.6 at 2011-07-27T16:38:38. Report at Wednesday, July 27, 2011. Processed Thursday at 2011-07-28T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
,
104.50,102.00,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,103.50,105.00,100.00,7.265sa,30/09/11,30/09/11m,102.50,19.1,,
102.00,98.90,100.00,100.00,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,3,25.000,100.00,101.00,100.00,7.820q,14/10/11,9/07/12,100.00,+5.5,,
105.25,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,101.25,-,-,101.25,103.00,100.00,8.790q,14/10/11,23/11/12,100.00,+5.0,,
109.00,104.00,-,-,HBSHA,Heritage Bldg Society 10%3mth19,106.80,-,-,106.55,106.90,100.00,10.000q,17/08/11,27/10/14i,100.00,+3.3,,
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,165.32,n/a,1/09/11,1/10/11m,-,n/a,,
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,2899,n/a,1/09/11,1/10/14m,-,n/a,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3031,n/a,1/09/11,1/10/14m,-,n/a,,
Floating Rate Notes,,
,
103.25,100.00,101.60,101.50,LEPHC,ALE Prop Grp frn3mth14,101.60,7,73.332,101.60,102.30,100.00,9.750q,17/08/11,15/05/14i,100.00,+4.1,,
84.50,30.001,81.00,81.00,AFPHA,Alpha Financial Prod ser1frn12,81.00,2,12.150,81.00,84.00,100.00,7.46sa,20/09/11,20/03/12m,100.00,+43.7,,
113.10,107.00,109.50,108.90,AQNHA,AMP Grp Finance frn apr19,108.90,34,373.811,108.85,109.50,100.00,9.723q,17/08/11,15/05/14i,100.00,+2.0,,
105.50,100.50,-,-,AYUHA,Aust Unity Ltd frn apr16,103.75,-,-,103.80,104.00,100,8.53,-,14/4/2016,-,-,,
102.00,98.00,-,-,BENHA,Bendigo & Adelaide bondmar14,99.85,-,-,99.85,100.00,100.00,6.407q,15/09/11,17/03/14h,100.00,+1.8,,
79.50,63.75,-,-,BENHB,  cap. note,77.90,-,-,74.00,77.50,100.00,.00q,30/08/11,undated,100.00,+2.9,,
101.30,98.80,99.55,99.40,CBAHA,C'wlth Bank  of Aust bonddec15,99.45,84,835.286,99.35,99.45,100.00,6.045q,15/10/11,24/12/15h,100.00,+1.3,,
97.001,76.01,97.001,97.00,GINHA,Generator Income gennote2,97.00,23,221.162,97.00,97.80,100.00,6.963q,8/10/11,8/10/11m,100.00,+21.6,,
82.00,72.00,75.90,75.15,MBLHB,Macquarie Bank inc sec,75.90,16,119.000,75.50,76.00,100.00,6.67q,17/10/11,undated,100.00,+4.2,,
.319,.154,.301,.30,MFNHA,Macq Fortress frn aug35,.30,1010,30.360,.30,.305,1.00,n/a,30/09/11,31/08/35m,1.00,n/a,,
84.50,76.25,80.90,80.60,NABHA,National Aust Bank natincsec,80.90,182,1468.08,80.85,80.90,100.00,6.223q,15/08/11,undated,100.00,+2.9,,
70.999,64.999,-,-,NXBHD,Nexus Bonds nexus4,70.50,-,-,70.25,71.97,100.00,7.34q,20/11/11,23/06/15m,100.00,n/a,,
101.50,91.50,94.73,93.65,PRYHA,Primary Health Care bondsep15,94.00,18,166.666,93.76,94.00,100.00,9.000q,29/09/11,28/09/15i,100.00,+6.1,,
101.25,91.20,99.70,99.70,SAKHA,Sthn Cross Air skies,99.70,1,13.260,99.70,99.90,100.00,6.777q,17/10/11,1/01/12i,100.00,+3.9,,
76.00,66.557,68.50,68.20,SBKHB,Suncorp-Metway cap. note,68.50,6,40.395,68.50,69.48,100.00,5.72q,15/08/11,undated,100.00,+4.0,,
107.50,103.001,106.50,105.85,TAHHA,Tabcorp Hldgs bondmay14,105.85,11,113.871,105.90,106.40,100.00,9.223q,17/08/11,1/05/14i,100.00,+2.6,,
