Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4825.5 at 16:34 11/3/2010  Report at 19:05 Thursday 11/3/2010. Processed 19:13 Thursday 11/3/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,102.101,104.95,100.00,7.265sa,31/03/10,30/09/11m,102.5,9.0
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,98.00,99.80,100.00,9.0q,1/04/10,31/07/10i,100,14.8
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,100.00,-,100.00,7.82,-,7/09/2012,-,-
103.50,100.50,102.50,102.50,BZBHA,Brookfield Bonds B 8.79%3m12,102.50,5,51.25,102.50,102.50,100.00,8.79,-,23/11/2012,-,-
800.00,219.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,780.00,-,-,700.00,815.00,1000.00,7.25sa,15/03/10,3/05/12m,-,20.5
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,105.60,105.60,HBSHA,Heritage Bld Soc 10%3mth19,105.60,-,1.267,105.60,109.50,100.00,10.000q,17/05/10,27/10/14i,100,3.0
0.80,0.66,-,-,MSCHF,Minerals Corp 10.5%db11,0.66,-,-,0.66,0.77,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1501.00,n/a,1/05/10,1/10/11m,-,n/a
