Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4517.6 at 16:36 15/6/2010  Report at 19:05 Tuesday 15/6/2010. Processed 19:44 Tuesday 15/6/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,91.50,-,-,LEPHB,ALE Prop Grp 7.265un11,103.70,-,-,104.00,105.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.4
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,n/a
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,98.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,101.75,101.75,BZBHA,Brookfield Bonds B 8.79%3m12,101.75,-,-,101.75,102.00,100.00,8.79,-,23/11/2012,-,-
970.00,300.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,970.00,1025.00,1000.00,7.25sa,15/09/10,3/05/12m,-,10.2
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,106.50,-,-,106.25,106.40,100.00,10.000q,17/08/10,27/10/14i,100,3.1
0.80,0.28,-,-,MSCHF,Minerals Corp 10.5%db11,0.29,-,-,0.30,0.32,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1274.00,n/a,1/08/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3729.00,n/a,1/08/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3951.00,n/a,1/08/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,102.00,101.75,LEPHC,ALE Prop Grp frn3mth14,102.00,4,40.725,101.00,101.70,100.00,8.64,-,20/8/2014,-,-
34.15,7.50,-,-,AFPHA,Alpha Financial Prod ser1frn12,30.00,-,-,29.50,35.00,100.00,7.14sa,20/09/10,20/03/12m,100,88.8
114.00,106.00,109.25,109.20,AQNHA,AMP Grp Finance frn apr19,109.25,7,76.344,108.00,109.25,100.00,9.600q,17/08/10,15/05/14i,100,2.2
72.00,57.00,66.95,65.50,BENHB,Bendigo & Adelaide cap. note,65.50,6,41.655,65.50,66.95,100.00,.00q,30/08/10,undated,100,4.4
80.00,32.00,72.00,72.00,GINHA,Generator Income gennote2,72.00,4,28.728,71.25,72.00,100.00,6.468q,8/07/10,8/10/11m,100,31.0
99.25,92.80,99.20,99.20,HLCHA,Halcyon Sec hlcnte10,99.20,3,30.256,99.12,99.20,100.00,8.03q,3/08/10,3/08/10m,100,n/a
83.00,64.00,72.003,71.50,MBLHB,Macq Bank Ltd inc sec,71.50,61,440.746,71.50,72.00,100.00,6.24q,15/07/10,undated,100,4.9
0.231,0.10,-,-,MFNHA,Macq Fortress frn aug35,0.162,-,-,0.162,0.185,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,70.63,74.748,73.901,NABHA,National Aust Bank natincsec,74.748,61,451.376,74.60,74.748,100.00,6.10q,16/08/10,undated,100,3.7
97.00,47.50,-,-,NXBHC,Nexus Bonds Ltd nexus3,91.00,-,-,91.35,94.999,100.00,7.18q,14/09/10,14/12/10m,100,23.2
62.50,51.65,61.50,61.50,NXBHD,  nexus4,61.50,2,12.3,61.50,62.50,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,73.10,89.15,89.00,SAKHA,Sthn Cross Air skies,89.07,77,685.938,89.00,89.07,100.00,6.218q,27/07/10,1/01/12i,100,10.9
72.00,58.06,64.00,64.00,SUNHB,Suncorp-Metway cap. note,64.00,4,25.6,62.50,64.50,100.00,5.56q,15/08/10,undated,100,4.6
107.95,102.20,103.90,102.50,TAHHA,Tabcorp Hldgs Ltd bondmay14,103.90,19,200.055,103.05,103.80,100.00,8.477q,17/08/10,1/05/14i,100,3.3
98.80,93.75,96.80,96.40,WOWHB,Woolworths Ltd perp.frn,96.80,29,280.827,96.40,96.80,100.00,6.008q,15/09/10,15/09/11i,100,3.9
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.875,-,-,0.88,0.95,1.30,8.0sa,30/06/10,31/12/11m,1.3,42.6
2.07,1.70,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,1.86,2.00,2.00,10.0q,31/07/10,31/10/13h,-,n/a
