Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4743.8 at 16:34 3/3/2010  Report at 19:05 Wednesday 3/3/2010. Processed 19:26 Wednesday 3/3/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,103.00,104.95,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.9
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,98.00,99.80,100.00,9.0q,1/04/10,31/07/10i,100,13.9
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,98.00,-,100.00,7.82,-,7/09/2012,-,-
103.50,100.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.50,-,-,102.10,103.50,100.00,8.79,-,23/11/2012,-,-
800.00,219.00,800.00,800.00,CBHGA,CBH Res Ltd 7.25%cn12,800.00,-,40,800.00,820.00,1000.00,7.25sa,15/03/10,3/05/12m,-,18.9
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,104.51,-,-,105.10,106.00,100.00,10.000q,17/05/10,27/10/14i,100,3.4
0.80,0.675,-,-,MSCHF,Minerals Corp 10.5%db11,0.75,-,-,0.66,0.77,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1501.00,n/a,1/05/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3911.00,n/a,1/05/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4158.00,n/a,1/05/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,19.11,19.11,AFPHA,Alpha Financial Prod ser1frn12,19.11,1,1.911,19.11,24.00,100.00,6.18sa,20/03/10,20/03/12m,100,119.5
114.00,100.00,109.32,108.70,AQNHA,AMP Grp Finance frn apr19,109.00,15,166.912,109.00,109.32,100.00,8.977q,17/05/10,15/05/14i,100,3.4
72.00,47.99,65.00,65.00,BENHB,Bendigo & Adelaide cap. note,65.00,5,30.745,65.00,67.00,100.00,4.98q,31/05/10,undated,100,4.7
65.00,13.00,63.50,61.20,GINHA,Generator Income gennote2,61.20,6,35.862,61.10,61.50,100.00,6.130q,8/04/10,8/10/11m,100,37.7
98.00,92.75,97.00,97.00,HLCHA,Halcyon Sec hlcnte10,97.00,1,6.79,97.00,97.74,100.00,7.51q,3/05/10,3/08/10m,100,13.1
83.00,31.50,69.90,69.10,MBLHB,Macq Bank Ltd inc sec,69.90,54,374.433,69.901,74.90,100.00,5.97q,15/04/10,undated,100,5.2
0.231,0.021,0.21,0.182,MFNHA,Macq Fortress frn aug35,0.21,1020,19.637,0.185,0.21,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,58.00,78.00,77.35,NABHA,National Aust Bank natincsec,77.701,86,664.244,77.70,78.00,100.00,5.48q,17/05/10,undated,100,3.4
93.00,45.00,89.20,89.00,NXBHC,Nexus Bonds Ltd nexus3,89.00,5,44.56,89.00,92.90,100.00,7.00q,14/03/10,14/12/10m,100,18.6
60.00,40.00,59.00,59.00,NXBHD,  nexus4,59.00,6,32.45,58.50,60.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,58.00,91.50,91.30,SAKHA,Sthn Cross Air skies,91.40,21,187.531,91.10,92.00,100.00,5.910q,27/04/10,1/01/12i,100,7.8
72.00,35.05,66.25,65.50,SUNHB,Suncorp-Metway cap. note,65.50,10,65.436,65.50,66.25,100.00,4.98q,15/05/10,undated,100,4.4
107.95,101.20,105.50,105.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.00,29,300.116,105.00,105.50,100.00,8.477q,17/05/10,1/05/14i,100,3.0
98.80,84.50,95.90,95.50,WOWHB,Woolworths Ltd perp.frn,95.90,15,146.147,95.90,97.70,100.00,5.350q,15/03/10,15/09/11i,100,3.9
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.765,-,-,0.80,1.00,1.30,8.0sa,30/06/10,31/12/11m,1.3,44.6
2.07,1.20,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,2.02,2.05,2.00,10.0q,30/04/10,31/10/13h,-,n/a
0.86,0.15,-,-,AXOG,Aurox Res 7%cnjun10,0.79,-,-,0.793,0.815,0.95,7.0sa,30/06/10,30/06/10m,0.95,83.9
0.58,0.125,-,-,BECG,Becton Prop Grp 9.5% cn10,0.545,-,-,0.505,0.535,0.65,9.5sa,30/06/10,30/06/10m,0.65,85.6
0.23,0.13,-,-,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,0.135,0.135,CBDG,CBD Energy Ltd 12.5% cn,0.135,25,-,0.135,0.15,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,0.90,0.90,CCYG,China Century Capitl 12%  cn10,0.90,100,9,0.86,0.95,1.00,12.0q,31/03/10,30/09/10m,1,45.4
1.048,0.79,-,-,DRAG,Dragon Min Ltd 10% cn11,1.01,-,-,0.98,1.02,1.05,10.0q,31/03/10,10/02/11m,1.05,16.7
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.35,2.30,HSKG,Heemskirk Cons 8% cn11,2.30,500,116.43,2.25,2.35,3.00,12.0q,31/03/10,29/04/11m,3,39.4
101.10,51.00,100.00,99.50,IANG,IAG Finance (Nz) exch.note,99.80,68,681.717,99.80,100.00,100.00,5.775q,15/03/10,15/12/19h,100,4.0
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.102,-,-,0.103,0.14,0.14,12.0q,22/03/10,1/09/11m,0.14,34.8
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.016,0.145,0.135,-,-,9/01/2011,-,-
95.50,62.00,81.00,80.10,NFNG,Nufarm Finance (Nz) exc.nov11,80.10,15,117.201,79.00,80.10,100.00,6.190sa,15/04/10,24/11/11i,100,18.4
