Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4732.7 at 16:36 22/2/2010  Report at 19:05 Monday 22/2/2010. Processed 19:07 Monday 22/2/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,-,-,LEPHB,ALE Prop Grp 7.265un11,102.50,-,-,102.50,103.949,100.00,7.265sa,31/03/10,30/09/11m,102.5,9.1
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,100.00,-,-,99.80,100.00,100.00,9.0q,1/04/10,31/07/10i,100,12.4
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,98.01,-,100.00,7.82,-,7/09/2012,-,-
103.00,100.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,-,-,102.50,104.00,100.00,8.79,-,23/11/2012,-,-
780.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,780.00,-,-,720.00,789.00,1000.00,7.25sa,15/03/10,3/05/12m,-,22.5
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,105.00,104.90,HBSHA,Heritage Bld Soc 10%3mth19,105.00,7,76.212,104.51,105.00,100.00,10.000q,17/05/10,27/10/14i,100,3.1
0.80,0.675,-,-,MSCHF,Minerals Corp 10.5%db11,0.75,-,-,0.67,0.78,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1576.00,n/a,1/04/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3971.00,n/a,1/04/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4226.00,n/a,1/04/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,22.00,-,-,19.70,24.00,100.00,6.18sa,20/03/10,20/03/12m,100,104.4
114.00,100.00,109.09,108.76,AQNHA,AMP Grp Finance frn apr19,109.09,9,98.001,108.70,109.16,100.00,8.977q,17/05/10,15/05/14i,100,3.3
72.00,47.21,-,-,BENHB,Bendigo & Adelaide cap. note,63.00,-,-,63.00,65.00,100.00,4.80q,2/03/10,undated,100,5.4
65.00,13.00,-,-,GINHA,Generator Income gennote2,61.00,-,-,61.10,67.50,100.00,6.130q,8/04/10,8/10/11m,100,37.0
98.00,92.75,97.00,96.77,HLCHA,Halcyon Sec hlcnte10,96.77,3,26.673,96.77,97.50,100.00,7.51q,3/05/10,3/08/10m,100,12.4
83.00,29.00,69.89,69.20,MBLHB,Macq Bank Ltd inc sec,69.89,6,42.075,69.20,69.89,100.00,5.41q,15/01/10,undated,100,5.5
0.231,0.021,0.198,0.198,MFNHA,Macq Fortress frn aug35,0.198,588,11.65,0.198,0.225,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,58.00,77.899,77.001,NABHA,National Aust Bank natincsec,77.471,41,316.784,77.47,77.55,100.00,5.255q,15/02/10,undated,100,3.6
93.00,45.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,92.00,-,-,92.00,92.90,100.00,7.00q,14/03/10,14/12/10m,100,15.8
60.00,40.00,60.00,60.00,NXBHD,  nexus4,60.00,5,30,55.101,61.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,58.00,90.45,90.20,SAKHA,Sthn Cross Air skies,90.20,110,987.711,89.85,90.20,100.00,5.910q,27/04/10,1/01/12i,100,8.4
