Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4759.6 at 16:47 18/11/2009  Report at 19:05 Wednesday 18/11/2009. Processed 19:21 Wednesday 18/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,101.00,-,-,101.00,102.799,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.6
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,97.20,-,100.00,9.0q,1/01/10,31/07/10i,100,11.8
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.00,-,-,100.00,-,100.00,7.82,-,7/09/2012,-,-
570.00,200.00,570.00,570.00,CBHGA,CBH Res Ltd 7.25%cn12,570.00,-,5.7,557.00,570.00,1000.00,7.25sa,15/03/10,3/05/12m,-,36.0
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
105.70,102.95,104.00,102.95,HBSHA,Heritage Bld Soc 10%3mth19,103.00,21,220.793,103.00,104.00,100.00,10,-,25/10/2019,-,-
0.90,0.80,-,-,MSCHE,Minerals Corp 10.5%db09,0.85,-,-,0.80,0.87,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1798.00,n/a,1/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4150.00,n/a,1/01/10,1/10/14m,-,n/a
6406.14,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4430.00,n/a,1/01/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
28.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,13.50,-,-,11.50,18.00,100.00,6.18sa,20/03/10,20/03/12m,100,123.2
114.00,100.00,110.10,109.50,AQNHA,AMP Grp Finance frn apr19,109.50,14,159.233,109.50,110.40,100.00,8.755q,17/02/10,15/05/14i,100,1.3
72.00,47.20,-,-,BENHB,Bendigo & Adelaide cap. note,71.00,-,-,70.60,71.00,100.00,4.80q,2/03/10,undated,100,3.8
53.00,13.00,48.50,48.50,GINHA,Generator Income gennote2,48.50,2,9.7,47.60,48.50,100.00,5.670q,8/01/10,8/10/11m,100,47.2
98.00,86.00,95.40,95.30,HLCHA,Halcyon Sec hlcnte10,95.30,7,64.075,95.30,95.75,100.00,7.37q,3/02/10,3/08/10m,100,11.4
83.00,29.00,81.00,80.55,MBLHB,Macq Bank Ltd inc sec,80.60,35,281.986,80.55,80.60,100.00,5.41q,15/01/10,undated,100,3.6
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.20,-,-,0.20,0.211,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,56.00,80.00,79.16,NABHA,National Aust Bank natincsec,79.331,123,977.13,79.32,80.00,100.00,5.255q,15/02/10,undated,100,3.2
98.50,60.00,98.50,98.50,NXBHB,Nexus Bonds Ltd frn dec09,98.50,-,4.925,98.00,99.00,100.00,6.61q,16/12/09,16/12/09m,100,n/a
75.50,45.00,66.50,64.50,NXBHC,  nexus3,64.50,3,18.54,65.00,70.00,100.00,6.11q,14/12/09,14/12/10m,100,51.3
59.80,39.00,57.501,57.501,NXBHD,  nexus4,57.501,4,20.987,57.501,58.00,100.00,5.79q,20/11/09,23/06/15m,100,n/a
92.00,58.00,91.50,91.25,SAKHA,Sthn Cross Air skies,91.25,7,62.741,91.25,91.45,100.00,5.170q,27/01/10,1/01/12i,100,6.9
72.00,35.00,69.51,68.50,SUNHB,Suncorp-Metway cap. note,68.50,4,25.65,68.50,70.99,100.00,4.80q,15/02/10,undated,100,3.9
107.85,101.20,105.25,104.81,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.81,8,87.874,104.70,105.00,100.00,7.288q,17/02/10,1/05/14i,100,0.3
98.80,84.20,97.85,97.70,WOWHB,Woolworths Ltd perp.frn,97.70,39,385.755,97.70,98.30,100.00,4.555q,15/12/09,15/09/11i,100,3.0
Convertible Notes ,,,,,,,,,,,,,,,,
0.85,0.50,-,-,AGIG,Ainsworth Game Tech 8% cn11,0.82,-,-,0.67,0.82,1.30,8.0sa,31/12/09,31/12/09m,1.3,n/a
2.07,0.945,-,-,AZZG,Antares Energy 10% cn13,2.07,-,-,2.05,-,2.00,10.0q,31/10/09,31/10/09h,-,n/a
0.815,0.14,0.765,0.76,AXOG,Aurox Res 7%cnjun10,0.76,418,31.895,0.76,0.79,0.95,7.0sa,31/12/09,30/06/10m,0.95,56.8
0.55,0.11,-,-,BECG,Becton Prop Grp 9.5% cn10,0.50,-,-,0.50,0.525,0.65,9.5sa,31/12/09,30/06/10m,0.65,71.9
