Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4164.5 at 2012-01-06T16:37:24. Report at Friday, January 6, 2012. Processed Saturday at 2012-01-07T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
,
102.00,98.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.05,-,-,99.10,101.00,100,7.82,-,9/7/2012,-,-,,
103.95,99.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,102.20,-,-,100.35,102.00,100,8.79,-,23/11/2012,-,-,,
111.00,105.00,109.00,109.00,HBSHA,Heritage Bank Ltd 10%3mth19,109.00,-,2.180,108.50,109.00,100,10.00,-,25/10/2019,-,-,,
5697.365,5697.365,-,-,LSBHB,Pentagon Capital lsbfr10,5697.365,-,-,-,-,2495,174.65,-,1/10/2014,-,-,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,2591,110.12,-,1/10/2014,-,-,,
Floating Rate Notes,,
,
103.15,97.50,-,-,LEPHC,ALE Prop Grp frn3mth14,101.50,-,-,101.20,101.50,100,8.60,-,20/8/2014,-,-,,
92.00,67.00,92.00,92.00,AFPHA,Alpha Financial Prod ser1frn12,92.00,16,147.200,90.00,92.00,100,.91,-,20/3/2012,-,-,,
111.20,102.75,109.00,108.51,AQNHA,AMP Grp Finance frn apr19,108.51,1,11.435,108.51,108.51,100,9.40,-,1/4/2019,-,-,,
105.50,100.50,103.80,103.80,AYUHA,Aust Unity Ltd frn apr16,103.80,-,5.190,103.80,105.00,100,8.35,-,14/4/2016,-,-,,
102.30,98.00,-,-,BENHA,Bendigo And Adelaide bondmar14,100.00,-,-,97.50,101.00,100,5.95,-,17/3/2014,-,-,,
79.50,62.50,-,-,BENHB,  cap. note,71.20,-,-,70.22,72.98,100,5.90,-,-,-,-,,
101.30,97.01,98.90,98.561,CBAHA,Commonwealth Bank bonddec15,98.65,19,187.491,98.65,99.10,100,5.81,-,24/12/2015,-,-,,
80.749,62.03,69.00,68.50,MBLHB,Macq Bank Ltd inc sec,68.50,2,17.063,68.50,69.00,100,6.46,-,-,-,-,,
84.00,73.10,78.85,78.45,NABHA,National Aust Bank natincsec,78.79,40,313.491,78.79,78.85,100,5.90,-,-,-,-,,
74.74,66.30,-,-,NXBHD,Nexus Bonds Ltd nexus4,71.60,-,-,72.003,74.00,100,-,-,23/6/2015,-,-,,
102.95,101.10,102.95,102.75,ORGHA,Origin Energy frn dec71,102.95,59,602.102,102.82,102.97,100,8.47,-,22/12/2071,-,-,,
101.50,90.00,97.25,97.25,PRYHA,Primary Health Care bondsep15,97.25,6,58.156,97.25,97.67,100,8.50,-,28/9/2015,-,-,,
76.00,60.01,-,-,SBKHB,Suncorp-Metway cap. note,64.50,-,-,64.50,64.80,100,5.65,-,-,-,-,,
108.00,101.30,107.00,106.45,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.00,14,148.961,107.00,107.50,100,8.90,-,1/5/2014,-,-,,
105.50,102.90,105.50,105.15,WOWHC,Woolworths Ltd frn nov36,105.20,36,379.078,105.30,105.65,100,7.85,-,24/11/2036,-,-,,
Convertible Notes,,
,
.97,.85,.90,.90,AYIG,A1 Invest & Res 12%  cn12,.90,30,2.700,-,.89,1,.12,-,30/9/2012,-,-,,
1.07,1.07,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1,.10,-,4/1/2015,-,-,,
1.35,1.111,-,-,AGIG,Ainsworth Game Tech 10% cn14,1.34,-,-,-,-,1.30,.10,-,31/12/2014,-,-,,
2.05,1.98,-,-,AZZG,Antares Energy 10% cn13,2.05,-,-,2.05,-,2,.10,-,31/10/2013,-,-,,
