Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4286.3 at 16:36 25/5/2010  Report at 19:05 Tuesday 25/5/2010. Processed 19:13 Tuesday 25/5/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,91.00,-,-,LEPHB,ALE Prop Grp 7.265un11,102.00,-,-,100.05,103.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,8.4
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,18.5
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,98.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,101.50,101.50,BZBHA,Brookfield Bonds B 8.79%3m12,101.50,-,1.522,101.00,101.50,100.00,8.79,-,23/11/2012,-,-
970.00,300.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,970.00,1000.00,1000.00,7.25sa,15/09/10,3/05/12m,-,9.8
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,106.50,106.00,HBSHA,Heritage Bld Soc 10%3mth19,106.50,3,36.065,105.50,106.50,100.00,10.000q,17/08/10,27/10/14i,100,3.0
0.80,0.28,-,-,MSCHF,Minerals Corp 10.5%db11,0.29,-,-,0.22,0.36,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1350.00,n/a,1/07/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3790.00,n/a,1/07/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4020.00,n/a,1/07/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,100.50,100.20,LEPHC,ALE Prop Grp frn3mth14,100.20,8,81.657,100.05,100.50,100.00,8.64,-,20/8/2014,-,-
34.15,5.25,33.50,30.00,AFPHA,Alpha Financial Prod ser1frn12,30.00,20,63.15,28.50,39.00,100.00,7.14sa,20/09/10,20/03/12m,100,84.8
114.00,105.00,109.40,109.00,AQNHA,AMP Grp Finance frn apr19,109.00,5,51.621,109.00,109.50,100.00,9.600q,17/08/10,15/05/14i,100,2.2
72.00,57.00,64.10,64.10,BENHB,Bendigo & Adelaide cap. note,64.10,1,6.73,64.00,67.20,100.00,.00q,30/08/10,undated,100,4.5
80.00,24.01,-,-,GINHA,Generator Income gennote2,69.00,-,-,62.50,70.00,100.00,6.468q,8/07/10,8/10/11m,100,32.9
99.00,92.75,99.00,99.00,HLCHA,Halcyon Sec hlcnte10,99.00,3,24.75,98.66,99.00,100.00,8.03q,3/08/10,3/08/10m,100,12.1
83.00,61.556,70.50,70.00,MBLHB,Macq Bank Ltd inc sec,70.00,16,113.206,70.60,70.80,100.00,6.24q,15/07/10,undated,100,5.1
