Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4544.8 at 16:34 1/2/2010  Report at 19:05 Monday 1/2/2010. Processed 19:17 Monday 1/2/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,86.00,-,-,LEPHB,ALE Prop Grp 7.265un11,102.00,-,-,102.05,105.00,100.00,7.265sa,31/03/10,30/09/11m,102.5,9.0
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,98.50,-,100.00,9.0q,1/04/10,31/07/10i,100,12.0
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,102.00,-,100.00,7.82,-,7/09/2012,-,-
103.00,100.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,-,-,102.00,103.00,100.00,8.79,-,23/11/2012,-,-
760.00,200.00,756.00,750.00,CBHGA,CBH Res Ltd 7.25%cn12,750.00,5,390.18,716.00,780.00,1000.00,7.25sa,15/03/10,3/05/12m,-,24.0
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,1200.00,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,105.00,-,-,105.00,105.50,100.00,10.000q,17/02/10,27/10/14i,100,3.7
0.80,0.70,-,-,MSCHF,Minerals Corp 10.5%db11,0.70,-,-,0.675,0.78,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1650.00,n/a,1/03/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4031.00,n/a,1/03/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4294.00,n/a,1/03/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,22.00,19.50,AFPHA,Alpha Financial Prod ser1frn12,22.00,4,7.504,22.00,25.00,100.00,6.18sa,20/03/10,20/03/12m,100,99.8
114.00,100.00,-,-,AQNHA,AMP Grp Finance frn apr19,110.73,-,-,108.00,108.50,100.00,8.755q,17/02/10,15/05/14i,100,3.0
72.00,47.20,66.70,66.70,BENHB,Bendigo & Adelaide cap. note,66.70,3,20.01,65.80,68.50,100.00,4.80q,2/03/10,undated,100,4.6
65.00,13.00,-,-,GINHA,Generator Income gennote2,65.00,-,-,60.10,64.00,100.00,6.130q,8/04/10,8/10/11m,100,31.0
98.00,92.75,97.25,97.25,HLCHA,Halcyon Sec hlcnte10,97.25,5,47.652,97.25,98.00,100.00,7.37q,3/02/10,3/08/10m,100,9.4
83.00,29.00,74.30,74.20,MBLHB,Macq Bank Ltd inc sec,74.20,12,86.789,73.50,74.00,100.00,5.41q,15/01/10,undated,100,4.7
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.185,-,-,0.185,0.205,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,58.00,78.03,77.80,NABHA,National Aust Bank natincsec,77.99,106,825.072,77.99,78.39,100.00,5.255q,15/02/10,undated,100,3.3
93.00,45.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,93.00,-,-,89.00,93.00,100.00,7.00q,14/03/10,14/12/10m,100,13.0
60.00,40.00,-,-,NXBHD,  nexus4,60.00,-,-,60.00,61.50,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,58.00,95.00,93.00,SAKHA,Sthn Cross Air skies,93.00,10,94.674,92.00,93.00,100.00,5.910q,27/04/10,1/01/12i,100,6.2
72.00,35.00,64.00,64.00,SUNHB,Suncorp-Metway cap. note,64.00,5,32.64,62.00,68.36,100.00,4.80q,15/02/10,undated,100,4.8
107.95,101.20,106.30,105.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.80,9,94.937,105.05,105.80,100.00,8.255q,17/02/10,1/05/14i,100,2.5
98.80,84.20,98.00,97.46,WOWHB,Woolworths Ltd perp.frn,98.00,67,652.016,97.60,98.00,100.00,5.350q,15/03/10,15/09/11i,100,2.9
Convertible Notes ,,,,,,,,,,,,,,,,
-,-,-,-,AVDG,Advance Energy 9.5% cn15,-,-,-,1.00,1.025,1.00,0.1,-,1/04/2015,-,-
