Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5504.5 at 2014-07-16T16:38:35. Report at Wednesday, July 16, 2014. Processed Thursday at 2014-07-17T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
108.45,101.25,102.32,101.25,HBSHA,Heritage Bank 10%3mth19,101.99,3,28.279,101.25,101.99,100.00,10.000q,17/08/14,27/10/14i,100.00,n/a,,
108.50,104.80,107.00,106.71,HBSHB,  bondjun17,106.71,2,25.989,106.71,107.40,100.00,7.250q,20/09/14,20/06/17h,100.00,5.0,,
Floating Rate Notes,,
109.00,101.80,108.30,107.98,AGKHA,AGL Energy frn jun39,108.30,44,471.450,108.05,108.29,100.00,6.487q,8/09/14,8/06/19i,100.00,+2.1,,
103.30,99.85,-,-,LEPHC,ALE Prop Grp frn3mth14,101.25,-,-,101.25,101.75,100.00,7.427q,17/08/14,15/05/14i,100.00,+3.9,,
105.49,100.30,105.45,104.76,AMPHA,AMP frn dec23,104.76,11,117.257,104.76,105.40,100.00,5.355q,16/09/14,18/12/18i,100.00,+1.6,,
104.95,102.10,104.50,104.10,ANZHA,ANZ Banking Grp frn jun22,104.10,239,2493.06,104.10,104.20,100.00,5.458q,20/09/14,20/6/17i,100.00,+1.4,,
108.90,103.65,108.50,107.70,AQHHA,APT Pipelines notesep72,107.70,33,359.219,107.70,107.75,100.00,7.205q,30/09/14,31/03/18i,100.00,+2.3,,
105.05,102.10,-,-,AYUHA,Aust Unity frn apr16,103.70,-,-,104.20,105.00,100.00,6.215q,14/10/14,14/04/16i,100.00,+1.4,,
80.00,72.20,78.99,78.99,BENHB,Bendigo & Adelaide Bk cap. note,78.99,5,38.547,77.75,78.99,100.00,3.78q,30/08/13,undated,100.00,+2.8,,
108.85,104.30,108.45,108.15,CTXHA,Caltex Aust notesep37,108.34,116,1261.55,108.25,108.34,100.00,7.185q,17/09/14,15/06/17i,100.00,+1.9,,
104.98,101.50,104.45,104.20,CNGHA,Colonial Hldgs frn mar37,104.20,75,778.447,104.15,104.45,100.00,5.955q,29/09/14,31/3/17i,100.00,+1.7,,
101.50,98.91,100.34,100.22,CBAHA,C'wlth Bank  of Aust bonddec15,100.25,223,2231.71,100.25,100.34,100.00,3.715q,15/10/14,24/12/15h,100.00,+.9,,
110.00,104.00,109.999,109.61,CWNHA,Crown Resorts notesep72,109.61,10,111.349,109.60,109.61,100.00,7.685q,14/09/14,14/09/18i,100.00,+2.6,,
89.00,72.181,89.00,88.80,MBLHB,Macquarie Bank inc sec,88.80,11,95.459,88.90,90.00,100.00,4.35q,15/10/14,undated,100.00,+2.5,,
81.00,70.301,81.00,80.30,NABHA,National Aust Bank natincsec,80.50,120,968.931,80.40,80.60,100.00,3.948q,15/08/14,undated,100.00,+2.6,,
104.99,102.10,104.49,104.30,NABHB,  notejun22,104.49,37,390.940,104.41,104.49,100.00,5.455q,18/09/14,18/6/17i,100.00,+1.3,,
104.90,99.45,104.31,104.11,ORGHA,Origin Energy frn dec71,104.20,87,904.558,104.11,104.20,100.00,6.713q,22/09/14,22/12/16i,100.00,+2.4,,
106.00,102.05,103.69,103.10,PRYHA,Primary Health Care bondsep15,103.10,9,92.295,103.10,103.69,100.00,6.705q,29/09/14,28/09/15i,100.00,+1.7,,
80.50,66.00,-,-,SBKHB,Suncorp-Metway cap. note,79.50,-,-,78.00,81.00,100.00,3.45q,15/08/14,undated,100.00,+2.1,,
107.00,99.95,106.75,106.50,TAHHB,Tabcorp Hldgs notemar37,106.75,7,77.959,106.60,106.75,100.00,6.713q,22/09/14,22/3/17i,100.00,+1.5,,
107.50,102.00,107.00,107.00,TTSHA,Tatts Grp bondjul19,107.00,4,44.833,106.25,107.00,100.00,5.785q,5/10/14,5/06/19h,100.00,+1.4,,
105.00,102.001,104.80,104.60,WBCHA,Westpac Banking frn aug22,104.70,169,1765.25,104.60,104.70,100.00,5.440q,23/08/14,23/8/17i,100.00,+1.4,,
103.50,99.88,103.49,103.08,WBCHB,  frn aug23,103.30,36,374.440,103.10,103.30,100.00,4.990q,22/08/14,22/8/18i,100.00,+1.6,,
