Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5770.4 at 2015-05-26T16:36:36. Report at Tuesday, May 26, 2015. Processed Wednesday at 2015-05-27T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
109.65,104.50,108.20,108.10,HBSHB,Heritage Bank bvm3wu,108.11,21,226.398,108.11,108.20,100.00,7.250q,20/06/15,20/06/17h,100.00,3.8,,
106.00,101.00,-,-,URFHA,US Masters Res Prop bvm3wut,101.47,-,-,101.57,-,100.00,7.750q,30/06/15,27/10/14i,100.00,7.9,,
Floating Rate Notes,,
109.00,102.401,106.29,106.069,AGLHA,AGL Energy hym3qut,106.20,148,1566.97,106.06,106.35,100.00,6.130q,8/06/15,8/06/19i,100.00,+2.5,,
105.49,101.50,103.58,103.15,AMPHA,AMP hym3qut,103.58,10,105.248,103.201,103.58,100.00,4.960q,16/06/15,18/12/18i,100.00,+1.9,,
105.91,102.50,103.84,103.37,ANZHA,ANZ Banking Grp hym3qut,103.42,139,1433.39,103.42,103.75,100.00,5.020q,20/06/15,20/6/17i,100.00,+1.5,,
109.00,104.00,107.00,106.60,AQHHA,APT Pipelines hym3qut,106.60,98,1044.49,106.05,107.22,100.00,6.730q,30/06/15,31/03/18i,100.00,+2.4,,
105.75,101.50,-,-,AYUHA,Aust Unity fym3wu,102.95,-,-,102.20,102.94,100.00,5.812q,14/07/15,14/04/16i,100.00,+.9,,
82.00,74.51,-,-,BENHB,Bendigo&Adelaide Bk hyr3qu,78.99,-,-,76.00,76.50,100.00,3.78q,30/08/13,undated,100.00,+2.8,,
109.50,104.50,105.25,105.111,CTXHA,Caltex Aust hym3qut,105.20,16,163.682,105.20,105.50,100.00,6.823q,17/06/15,15/06/17i,100.00,+2.7,,
104.98,101.021,103.15,102.85,CNGHA,Colonial Hldgs hym3qut,103.05,30,311.213,103.05,103.15,100.00,5.480q,29/06/15,31/3/17i,100.00,+2.0,,
101.40,99.70,100.408,100.40,CBAHA,C'wlth Bank  of Aust fym3wu,100.40,56,566.795,100.401,100.60,100.00,3.312q,15/07/15,24/12/15h,100.00,+1.0,,
112.39,104.20,106.00,105.30,CWNHA,Crown Resorts hym3qut,106.00,48,509.190,106.00,106.19,100.00,7.323q,14/06/15,14/09/18i,100.00,+3.5,,
100.25,99.62,99.95,99.90,CWNHB,  hym3qut,99.92,42,416.372,99.91,99.92,100.00,6.258q,15/06/15,23/07/21i,100.00,+4.2,,
89.25,75.60,76.70,75.60,MBLHB,Macquarie Bank hyr3qu,76.35,30,230.672,76.40,76.50,100.00,3.96q,15/07/15,undated,100.00,+3.4,,
83.00,75.231,75.90,75.53,NABHA,National Aust Bank hyr3qu,75.87,140,1059.55,75.70,75.88,100.00,3.398q,17/08/15,undated,100.00,+2.8,,
105.70,102.30,103.87,103.60,NABHB,  hym3qu,103.61,141,1455.77,103.61,103.85,100.00,5.060q,18/06/15,18/6/17i,100.00,+1.4,,
99.00,93.10,-,-,NXBHD,Nexus Bonds fym6wu,99.00,-,-,99.101,99.60,100.00,5.10q,23/06/15,23/06/15m,100.00,n/a,,
105.50,98.40,101.49,100.90,ORGHA,Origin Energy hym3qut,101.02,118,1194.63,101.05,101.349,100.00,6.270q,22/06/15,22/12/16i,100.00,+4.1,,
104.99,100.15,101.86,101.31,PRYHA,Primary Health Care fym3qu,101.86,13,136.692,101.34,102.00,100.00,6.230q,29/06/15,28/09/15i,100.00,+1.5,,
80.50,75.76,-,-,SBKHB,Suncorp-Metway nyr3qu,76.00,-,-,75.68,77.00,100.00,2.90q,15/08/15,undated,100.00,+2.1,,
107.25,102.50,104.00,103.25,TAHHB,Tabcorp Hldgs hym3qut,104.00,104,1076.19,103.25,104.00,100.00,6.270q,22/06/15,22/3/17i,100.00,+2.4,,
107.90,103.00,-,-,TTSHA,Tatts Grp fym3wu,106.35,-,-,105.50,105.95,100.00,5.423q,5/07/15,5/06/19h,100.00,+1.6,,
105.95,102.42,103.00,102.60,WBCHA,Westpac Banking hym3qut,102.651,436,4475.84,102.651,102.949,100.00,4.880q,23/08/15,23/8/17i,100.00,+1.5,,
104.10,100.49,101.30,100.80,WBCHB,  hym3qut,101.001,319,3221.28,101.001,101.10,100.00,4.430q,22/08/15,22/8/18i,100.00,+2.0,,
107.00,101.82,102.68,102.25,WOWHC,Woolworths hym3qut,102.68,23,236.044,102.68,102.75,100.00,5.380q,24/08/15,24/11/16i,100.00,+1.4,,
Convertible Notes,,
2.15,1.80,-,-,AZZG,Antares Energy covm3qu,1.90,-,-,1.88,1.90,2.00,10.0q,31/07/15,31/10/13h,2.00,11.1,,
123.301,113.25,119.00,118.00,AFIG,Aust Foundation covm6qu,118.063,12,145.914,118.063,119.00,100.00,6.25sa,31/08/15,28/02/17h,-,n/a,,
108.01,100.60,104.00,103.75,IANG,IAG Finance (NZ) coyr3qu,103.75,53,545.947,103.70,103.75,100.00,4.426q,15/06/15,15/12/19h,100.00,+3.4,,
91.00,74.90,87.00,86.60,NFNG,Nufarm Finance (NZ) coyr6qu,87.00,4,35.318,86.60,86.98,100.00,6.160sa,15/10/15,undated,100.00,+5.1,,
108.00,102.60,106.00,106.00,PPCG,Peet covm6wu,106.00,-,-,106.00,107.00,100.00,9.5sa,16/06/15,16/06/16h,100.00,7.7,,
.50,.35,-,-,SKSG,Stokes covm3qu,.50,-,-,.46,.55,.35,10.00,7/04/15,30/06/17,-,-,,
Hybrid Securities,,
104.30,99.251,100.80,100.15,ANZPA,ANZ Banking Grp lpyr3qut,100.15,180,1808.60,100.16,100.30,100.00,3.796q,15/06/15,15/12/16i,100.00,+2.8,,
105.90,98.499,100.65,99.99,ANZPC,  lpyr6wut,100.05,95,957.395,100.05,100.20,100.00,3.802sa,1/06/15,1/09/17i,100.00,+3.6,,
107.60,97.951,98.80,98.30,ANZPD,  nyr6qut,98.75,91,892.254,98.40,98.75,100.00,4.029sa,1/06/15,1/09/21i,100.00,+3.9,,
105.48,96.30,97.15,96.65,ANZPE,  nyr6qut,97.15,110,1069.86,97.001,97.40,100.00,3.924sa,24/09/15,24/03/22i,100.00,+3.9,,
101.27,98.93,99.50,98.93,ANZPF,  cap note3,99.30,119,1185.41,99.30,99.50,100.00,4.186sa,24/09/15,24/03/23i,100.00,+3.9,,
110.15,103.00,104.45,104.30,BOQPD,Bank of Qld nyr6qut,104.45,7,75.368,104.30,104.45,100.00,5.159sa,15/10/15,15/04/18i,100.00,+3.7,,
100.61,97.34,-,-,BENPB,Bendigo&Adelaide Bk nyr3qut,99.68,-,-,99.68,99.80,100.00,2.676q,15/06/15,15/06/15h,100.00,n/a,,
110.00,103.15,106.10,103.46,BENPD,  nyr6qut,103.95,49,510.546,103.47,104.00,100.00,5.418sa,13/06/15,13/12/17i,100.00,+3.2,,
100.00,95.20,95.61,95.40,BENPE,  nyr6qut,95.55,43,412.173,95.55,95.61,100.00,3.836sa,31/05/15,30/11/20i,100.00,+4.1,,
99.98,96.75,97.00,96.80,CGFPA,Challenger lpyr3qut,96.80,26,252.332,96.80,96.90,100.00,4.258q,25/08/15,25/05/20i,100.00,+4.0,,
2.13,1.845,1.87,1.87,CAMPA,Clime Capital lpvr6qut,1.87,155,29.049,1.855,1.89,2.40,5.570q,6/07/15,30/04/17i,1.29,n/a,,
107.40,100.00,103.50,103.11,CBAPC,C'wlth Bank  of Aust nyr3qut,103.15,78,805.834,103.15,103.25,100.00,4.286q,17/06/15,15/12/18i,100.00,+3.2,,
98.49,93.50,94.55,94.21,CBAPD,  nyr3qut,94.302,432,4080.48,94.301,94.55,100.00,3.586q,15/06/15,15/12/22i,100.00,+4.0,,
75.10,30.99,75.10,75.00,ELDPA,Elders lpyr3qut,75.10,17,130.652,75.20,80.00,100.00,3.101q,30/06/15,undated,100.00,n/a,,
110.00,101.00,102.60,102.40,GMPPA,Goodman Plus Tr nyr3qut,102.60,18,187.431,102.40,102.60,100.00,6.130q,30/06/15,31/12/17i,100.00,+3.2,,
107.10,100.85,101.55,101.30,IAGPC,Insurance Aust Grp lpyr6qut,101.30,11,115.322,101.15,101.30,100.00,4.396sa,1/08/15,1/05/17i,100.00,+3.5,,
100.99,96.00,99.49,98.50,MBLPA,Macquarie Bank nyr6qut,99.40,60,591.587,98.65,99.39,100.00,4.781sa,24/06/15,24/03/20i,100.00,+3.5,,
107.00,99.65,103.90,103.25,MQGPA,Macquarie Grp kpyr6qut,103.25,31,316.428,103.50,103.89,100.00,5.769sa,9/06/15,7/06/18i,100.00,+3.6,,
94.50,83.92,87.70,87.40,MXUPA,Multiplex Sites kpyr3qu,87.51,65,571.776,87.51,87.70,100.00,6.130q,18/07/15,undated,100.00,+5.0,,
104.249,97.51,98.80,98.50,NABPA,National Aust Bank nyr3qut,98.55,162,1594.34,98.70,98.80,100.00,3.829qtly,20/06/15,20/03/19i,100.00,+4.0,,
105.30,97.05,98.429,97.60,NABPB,  nyr3qut,98.429,172,1686.34,97.96,98.45,100.00,3.901qtly,17/06/15,17/12/20i,100.00,+3.8,,
100.80,99.51,100.80,99.676,NABPC,  nyr3qum,100.00,319,3187.97,99.95,100.35,100.00,4.046qtly,23/06/15,23/03/20i,100.00,+3.8,,
16.50,6.25,-,-,PXUPA,PaperlinX SPS Tr kpyr6qu,8.75,-,-,8.50,8.95,100.00,7.460sa,30/06/15,undated,100.00,n/a,,
198.15,192.26,198.14,198.00,PCAPA,Preferred Capital kpyr3qu,198.00,20,394.548,198.00,198.05,200.00,2.237q,6/07/15,6/04/16i,200.00,+2.8,,
109.49,102.57,106.00,105.70,RHCPA,Ramsay Health Care kpyr6qt,106.00,18,186.779,105.70,106.00,100.00,4.984sa,20/10/15,undated,100.00,+3.7,,
92.74,82.651,84.19,83.997,SVWPA,Seven Grp Hldgs lpyr6qut,84.00,44,368.237,83.90,84.00,100.00,5.289sa,31/05/15,undated,100.00,+6.5,,
108.60,101.20,103.50,103.00,SUNPC,Suncorp Grp nyr3qut,103.29,73,756.013,103.23,103.30,100.00,4.872qtly,17/06/15,17/12/17i,100.00,+3.8,,
105.73,101.40,102.40,102.08,SUNPD,  nym3qu,102.38,67,689.324,102.08,102.38,100.00,4.980sa,22/08/15,22/11/18i,100.00,+2.1,,
105.39,98.10,99.88,99.10,SUNPE,  nyr3qut,99.27,28,277.700,98.58,99.75,100.00,3.997qtly,17/06/15,17/06/20i,100.00,+3.9,,
106.93,97.652,100.40,99.81,WBCPC,Westpac Banking lpyr6qut,100.00,71,710.679,99.95,99.991,100.00,3.836sa,30/06/15,31/03/18i,100.00,+3.5,,
104.90,97.80,99.17,98.80,WBCPD,  nyr3qut,99.16,225,2227.65,99.16,99.36,100.00,3.871qtly,8/06/15,8/03/19i,100.00,+3.8,,
103.99,95.60,96.50,96.00,WBCPE,  nyr3qut,96.45,79,762.331,96.46,96.50,100.00,3.721qtly,23/06/15,23/09/22i,100.00,+3.9,,
99.28,95.50,98.98,98.52,WCTPA,Westpac TPS Tr kpym3qu,98.98,25,248.750,98.80,98.99,100.00,2.261q,30/06/15,30/06/16i,100.00,+2.5,,
117.00,111.70,113.00,112.06,WHFPB,Whitefield cpvr6qu,112.06,4,39.317,112.07,114.00,100.00,7.000q,12/06/15,15/12/19h,100.00,n/a,,
Australian Government Bonds,,
