Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4570.4 at 16:34 15/2/2010  Report at 19:05 Monday 15/2/2010. Processed 19:15 Monday 15/2/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,102.50,102.50,LEPHB,ALE Prop Grp 7.265un11,102.50,2,23.37,102.50,103.949,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.9
99.61,99.50,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,99.80,100.00,100.00,9.0q,1/04/10,31/07/10i,100,13.0
105.00,100.00,100.00,100.00,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,5,54.7,98.01,-,100.00,7.82,-,7/09/2012,-,-
103.00,100.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,102.50,-,-,102.50,103.00,100.00,8.79,-,23/11/2012,-,-
780.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,780.00,-,-,780.00,820.00,1000.00,7.25sa,15/03/10,3/05/12m,-,22.3
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,105.00,104.50,HBSHA,Heritage Bld Soc 10%3mth19,104.50,24,254.501,104.00,104.75,100.00,10.000q,17/02/10,27/10/14i,100,3.2
0.80,0.675,-,-,MSCHF,Minerals Corp 10.5%db11,0.75,-,-,0.66,0.78,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1576.00,n/a,1/04/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3971.00,n/a,1/04/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4226.00,n/a,1/04/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,19.70,-,-,19.70,23.00,100.00,6.18sa,20/03/10,20/03/12m,100,112.0
114.00,100.00,108.16,107.51,AQNHA,AMP Grp Finance frn apr19,107.55,20,210.345,107.65,108.70,100.00,8.977q,17/02/10,15/05/14i,100,3.5
72.00,47.20,-,-,BENHB,Bendigo & Adelaide cap. note,63.50,-,-,62.50,67.00,100.00,4.80q,2/03/10,undated,100,5.2
65.00,13.00,60.80,60.60,GINHA,Generator Income gennote2,60.60,5,30.34,60.60,61.80,100.00,6.130q,8/04/10,8/10/11m,100,37.0
98.00,92.75,96.85,96.85,HLCHA,Halcyon Sec hlcnte10,96.85,7,67.795,96.76,98.00,100.00,7.51q,3/05/10,3/08/10m,100,11.5
83.00,29.00,68.30,68.26,MBLHB,Macq Bank Ltd inc sec,68.262,9,64.787,68.30,69.00,100.00,5.41q,15/01/10,undated,100,5.7
0.231,0.021,0.21,0.21,MFNHA,Macq Fortress frn aug35,0.21,190,3.99,0.199,0.21,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,58.00,76.799,75.60,NABHA,National Aust Bank natincsec,75.803,97,733.841,75.80,75.90,100.00,5.255q,15/02/10,undated,100,3.6
93.00,45.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,92.00,-,-,92.00,92.90,100.00,7.00q,14/03/10,14/12/10m,100,15.3
60.00,40.00,-,-,NXBHD,  nexus4,60.00,-,-,60.00,61.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,58.00,91.50,90.36,SAKHA,Sthn Cross Air skies,90.36,3,27.388,90.36,91.50,100.00,5.910q,27/04/10,1/01/12i,100,8.2
72.00,35.00,63.50,63.50,SUNHB,Suncorp-Metway cap. note,63.50,1,6.35,63.00,63.50,100.00,4.80q,15/02/10,undated,100,4.7
107.95,101.20,104.90,104.26,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.90,20,213.464,104.50,104.90,100.00,8.477q,17/02/10,1/05/14i,100,2.9
98.80,84.20,97.00,96.751,WOWHB,Woolworths Ltd perp.frn,96.90,73,706.034,96.71,97.00,100.00,5.350q,15/03/10,15/09/11i,100,3.9
Convertible Notes ,,,,,,,,,,,,,,,,
1.025,1.02,1.025,1.02,AVDG,Advance Energy 9.5% cn15,1.025,75,7.675,1.025,1.025,1.00,0.1,-,1/04/2015,-,-
