Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4643.0 at 16:36 14/5/2010  Report at 19:05 Friday 14/5/2010. Processed 19:55 Friday 14/5/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,91.00,-,-,LEPHB,ALE Prop Grp 7.265un11,102.50,-,-,100.05,103.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.8
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,16.2
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.50,-,-,100.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,103.00,100.30,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,4,40.795,100.30,103.00,100.00,8.79,-,23/11/2012,-,-
970.00,300.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,955.00,980.00,1000.00,7.25sa,15/09/10,3/05/12m,-,9.7
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,106.00,106.00,HBSHA,Heritage Bld Soc 10%3mth19,106.00,5,53,106.10,107.25,100.00,10.000q,17/05/10,27/10/14i,100,2.7
0.80,0.28,-,-,MSCHF,Minerals Corp 10.5%db11,0.29,-,-,0.26,0.41,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1350.00,n/a,1/07/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3790.00,n/a,1/07/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4020.00,n/a,1/07/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,102.90,102.00,LEPHC,ALE Prop Grp frn3mth14,102.90,2,24.792,100.50,102.60,100.00,8.64,-,20/8/2014,-,-
33.50,5.25,33.50,33.50,AFPHA,Alpha Financial Prod ser1frn12,33.50,2,6.7,33.50,50.00,100.00,7.14sa,20/09/10,20/03/12m,100,75.4
114.00,103.00,110.25,110.20,AQNHA,AMP Grp Finance frn apr19,110.25,22,237.864,109.65,110.25,100.00,8.977q,17/05/10,15/05/14i,100,3.1
72.00,57.00,65.10,64.00,BENHB,Bendigo & Adelaide cap. note,64.00,4,22.607,64.00,67.00,100.00,4.98q,30/08/10,undated,100,4.9
80.00,24.01,70.70,70.25,GINHA,Generator Income gennote2,70.25,5,32.465,70.25,72.00,100.00,6.468q,8/07/10,8/10/11m,100,30.7
98.75,92.75,98.75,98.75,HLCHA,Halcyon Sec hlcnte10,98.75,3,24.687,98.57,99.00,100.00,8.03q,3/08/10,3/08/10m,100,11.3
83.00,60.00,73.10,73.00,MBLHB,Macq Bank Ltd inc sec,73.10,5,37.96,73.21,74.00,100.00,6.24q,15/07/10,undated,100,4.6
0.231,0.07,0.19,0.19,MFNHA,Macq Fortress frn aug35,0.19,422,8.018,0.19,0.20,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,68.00,77.00,76.512,NABHA,National Aust Bank natincsec,76.95,135,1037.58,76.95,77.00,100.00,5.48q,17/05/10,undated,100,3.5
