Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4583.2 at 2011-07-13T16:41:27. Report at Wednesday, July 13, 2011. Processed Thursday at 2011-07-14T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
,
104.50,102.00,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,103.50,-,100.00,7.265sa,30/09/11,30/09/11m,102.50,15.4,,
102.00,98.90,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,98.50,100.00,100.00,7.820q,14/07/11,9/07/12,100.00,+5.2,,
105.25,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,101.00,-,-,100.00,103.00,100.00,8.790q,14/07/11,23/11/12,100.00,+5.0,,
109.00,104.00,107.00,106.00,HBSHA,Heritage Bldg Society 10%3mth19,106.00,4,42.600,106.00,106.90,100.00,10.000q,17/08/11,27/10/14i,100.00,+2.7,,
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,165.32,n/a,1/09/11,1/10/11m,-,n/a,,
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,2899,n/a,1/09/11,1/10/14m,-,n/a,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3031,n/a,1/09/11,1/10/14m,-,n/a,,
Floating Rate Notes,,
,
103.25,100.00,102.00,102.00,LEPHC,ALE Prop Grp frn3mth14,102.00,2,21.420,101.51,102.20,100.00,9.750q,17/08/11,15/05/14i,100.00,+3.8,,
84.50,30.00,-,-,AFPHA,Alpha Financial Prod ser1frn12,83.50,-,-,82.501,88.00,100.00,7.46sa,20/09/11,20/03/12m,100.00,+35.5,,
113.10,107.00,108.50,108.20,AQNHA,AMP Grp Finance frn apr19,108.50,21,226.037,108.10,108.50,100.00,9.723q,17/08/11,15/05/14i,100.00,+2.1,,
105.50,100.50,-,-,AYUHA,Aust Unity Ltd frn apr16,103.60,-,-,103.65,104.00,100,8.47,-,14/4/2016,-,-,,
102.00,98.00,100.00,100.00,BENHA,Bendigo & Adelaide bondmar14,100.00,1,10.000,99.84,99.95,100.00,6.407q,15/09/11,17/03/14h,100.00,+1.6,,
79.50,63.50,74.00,72.50,BENHB,  cap. note,74.00,3,23.823,72.50,78.95,100.00,.00q,30/08/11,undated,100.00,+3.3,,
