Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4868.3 at 2010-12-24T14:38:19. Report at Friday, December 24, 2010. Processed Tuesday at 2010-12-28T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
,
105.00,100.10,-,-,LEPHB,ALE Prop Grp 7.265un11,104.00,-,-,104.00,104.50,100,7.26,-,30/9/2011,-,-,,
102.50,99.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,100.05,101.90,100,7.82,-,9/7/2012,-,-,,
105.25,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,-,-,102.00,103.00,100,8.79,-,23/11/2012,-,-,,
109.00,102.50,-,-,HBSHA,Heritage Bldg Society 10%3mth19,106.00,-,-,106.00,107.40,100,10.00,-,25/10/2019,-,-,,
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,809,52.59,-,1/10/2011,-,-,,
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3354,234.75,-,1/10/2014,-,-,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3532,150.10,-,1/10/2014,-,-,,
Floating Rate Notes,,
,
103.25,100.00,-,-,LEPHC,ALE Prop Grp frn3mth14,100.50,-,-,100.30,100.75,100,9.00,-,20/8/2014,-,-,,
67.00,14.00,-,-,AFPHA,Alpha Financial Prod ser1frn12,65.00,-,-,63.50,69.95,100,1.55,-,20/3/2012,-,-,,
113.10,106.10,109.50,109.50,AQNHA,AMP Grp Finance frn apr19,109.50,4,46.099,109.15,109.50,100,9.80,-,1/4/2019,-,-,,
78.00,62.00,-,-,BENHB,Bendigo & Adelaide cap. note,76.00,-,-,76.25,78.00,100,6.05,-,-,-,-,,
100.08,99.90,100.08,99.90,CBAHA,C'wlth Bank  of Aust def,100.00,76,758.103,99.90,100.00,100,6.02,-,24/12/2015,-,-,,
90.50,51.50,89.50,89.26,GINHA,Generator Income gennote2,89.50,16,142.696,89.31,89.60,100,-,-,8/10/2011,-,-,,
82.00,67.10,78.20,77.90,MBLHB,Macq Bank inc sec,78.20,29,227.578,78.10,78.20,100,6.51,-,-,-,-,,
.26,.15,.26,.26,MFNHA,Macq Fortress frn aug35,.26,142,3.687,.26,.27,1,10.25,-,31/8/2035,-,-,,
84.50,73.20,83.49,82.60,NABHA,National Aust Bank natincsec,83.00,43,358.627,83.00,83.15,100,6.30,-,-,-,-,,
67.52,58.00,-,-,NXBHD,Nexus Bonds nexus4,66.50,-,-,66.50,67.50,100,-,-,23/6/2015,-,-,,
101.50,99.10,100.50,100.50,PRYHA,Primary Health Care bondsep15,100.50,3,25.125,100.30,100.50,100,8.93,-,28/9/2015,-,-,,
98.55,88.00,98.00,98.00,SAKHA,Sthn Cross Air skies,98.00,1,5.782,98.10,98.60,100,6.68,-,20/12/2016,-,-,,
74.00,61.05,-,-,SUNHB,Suncorp-Metway cap. note,72.40,-,-,-,-,100,5.80,-,-,-,-,,
107.95,102.20,106.50,106.00,TAHHA,Tabcorp Hldgs bondmay14,106.50,1,8.831,105.30,106.50,100,9.30,-,1/5/2014,-,-,,
100.20,95.00,99.25,98.75,WOWHB,Woolworths perp.frn,98.75,11,103.883,98.80,99.25,100,5.96,-,-,-,-,,
Convertible Notes,,
,
