Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4439.4 at 16:38 25/6/2010  Report at 19:05 Friday 25/6/2010. Processed 21:28 Friday 25/6/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,92.20,104.00,104.00,LEPHB,ALE Prop Grp 7.265un11,104.00,1,6.448,104.00,105.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.3
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,95.00,-,100.00,9.0q,1/07/10,31/07/10i,100,n/a
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,90.00,100.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,103.00,103.00,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,4,36.462,103.00,104.00,100.00,8.79,-,23/11/2012,-,-
970.00,300.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,980.00,1000.00,1000.00,7.25sa,15/09/10,3/05/12m,-,10.4
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,106.60,-,-,106.60,-,100.00,10.000q,17/08/10,27/10/14i,100,3.1
0.80,0.28,-,-,MSCHF,Minerals Corp 10.5%db11,0.29,-,-,-,-,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1274.00,n/a,1/08/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3729.00,n/a,1/08/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3951.00,n/a,1/08/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,101.25,101.25,LEPHC,ALE Prop Grp frn3mth14,101.25,25,253.125,100.85,101.70,100.00,8.64,-,20/8/2014,-,-
34.15,7.60,-,-,AFPHA,Alpha Financial Prod ser1frn12,31.00,-,-,32.001,36.00,100.00,7.14sa,20/09/10,20/03/12m,100,88.3
114.00,106.20,107.90,107.10,AQNHA,AMP Grp Finance frn apr19,107.90,23,245.238,106.85,107.50,100.00,9.600q,17/08/10,15/05/14i,100,2.7
72.00,58.00,-,-,BENHB,Bendigo & Adelaide cap. note,65.00,-,-,63.621,65.00,100.00,5.66q,30/08/10,undated,100,4.7
80.00,32.00,74.00,73.10,GINHA,Generator Income gennote2,73.20,9,67.861,73.21,74.50,100.00,6.468q,8/07/10,8/10/11m,100,30.5
99.75,93.15,99.75,99.75,HLCHA,Halcyon Sec hlcnte10,99.75,2,14.962,99.55,100.399,100.00,8.03q,3/08/10,3/08/10m,100,n/a
83.00,65.00,71.50,70.05,MBLHB,Macq Bank Ltd inc sec,70.50,45,318.652,70.00,71.40,100.00,6.24q,15/07/10,undated,100,4.8
0.231,0.10,0.163,0.163,MFNHA,Macq Fortress frn aug35,0.163,200,3.26,0.163,0.185,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,70.63,75.30,75.10,NABHA,National Aust Bank natincsec,75.20,127,951.848,75.10,75.20,100.00,6.10q,16/08/10,undated,100,3.7
97.00,47.50,-,-,NXBHC,Nexus Bonds Ltd nexus3,91.00,-,-,92.20,94.988,100.00,7.66q,14/09/10,14/12/10m,100,25.4
62.50,51.65,-,-,NXBHD,  nexus4,62.50,-,-,61.81,63.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,74.00,90.50,90.00,SAKHA,Sthn Cross Air skies,90.50,28,249.63,90.00,90.50,100.00,6.218q,27/07/10,1/01/12i,100,10.1
72.00,58.06,63.60,63.60,SUNHB,Suncorp-Metway cap. note,63.60,6,35.234,63.60,65.00,100.00,5.56q,15/08/10,undated,100,4.6
107.95,102.20,103.80,103.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,103.60,12,123.919,103.00,103.60,100.00,8.477q,17/08/10,1/05/14i,100,3.5
98.80,94.50,97.40,97.20,WOWHB,Woolworths Ltd perp.frn,97.40,13,127.064,97.40,97.50,100.00,6.008q,15/09/10,15/09/11i,100,3.6
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.875,-,-,0.76,0.87,1.30,8.0sa,30/06/10,31/12/11m,1.3,38.6
2.07,1.70,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,1.90,2.00,2.00,10.0q,31/07/10,31/10/13h,-,n/a
0.977,0.65,-,-,AXOG,Aurox Res 7%cnjun10,0.947,-,-,-,-,0.95,7.0sa,30/06/10,30/06/10m,0.95,n/a
0.58,0.30,0.30,0.30,BECG,Becton Prop Grp 9.5% cn12,0.30,692,20.768,0.305,0.40,0.65,9.5sa,30/06/10,30/06/10m,-,n/a
0.23,0.12,-,-,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,0.225,1.00,7.0sa,23/12/07,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.12,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.90,-,-,-,0.91,1.00,12.0q,30/09/10,30/09/10m,1,76.7
1.05,0.83,1.05,1.05,DRAG,Dragon Min Ltd 10% cn11,1.05,21931,2302.77,1.05,1.055,1.05,10.0q,30/06/10,10/02/11m,1.05,10.0
0.60,0.60,-,-,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.45,2.45,HSKG,Heemskirk Cons 8% cn11,2.45,746,182.649,2.45,2.56,3.00,12.0q,30/09/10,29/04/11m,3,38.9
103.00,74.20,100.50,99.77,IANG,IAG Finance (Nz) exch.note,99.80,29,292.263,99.80,100.50,100.00,6.236q,15/09/10,15/12/19h,100,4.1
0.14,0.07,-,-,MSTG,Metal Storm Ltd 10% cn11,0.14,-,-,0.075,0.13,0.14,12.0q,22/09/10,1/09/11m,0.14,6.9
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.006,0.145,0.135,-,-,9/01/2011,-,-
95.50,72.05,76.51,75.80,NFNG,Nufarm Finance (Nz) exc.nov11,75.80,10,73.761,75.80,76.25,100.00,6.710sa,15/10/10,24/11/11i,100,25.6
0.12,0.04,-,-,RSNG,Renison Cons 12% cn12,0.10,-,-,0.03,0.09,0.33,0.12,-,31/3/2012,-,-
1.28,0.67,-,-,RSGG,Resolute Min 12% cn12,1.065,-,-,1.01,1.18,0.50,12.0q,21/12/10,31/12/12m,-,n/a
99.75,91.00,99.00,98.60,SKAG,Skycity Invest aces,99.00,16,161.76,98.60,99.00,100.00,5.011q,15/09/10,15/12/10h,100,5.2
0.55,0.45,-,-,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/07/10,30/6/11m,0.55,39.1
0.27,0.05,-,-,VHLG,Virax Hldgs cn dec11,0.10,-,-,0.10,0.20,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.40,99.00,101.99,101.55,ANZPA,ANZ Banking Grp pref,101.799,119,1207.43,101.60,101.90,100.00,5.606q,15/09/10,15/12/16i,100,2.8
103.00,95.50,100.249,99.201,ANZPB,  pref,100.249,78,773.861,100.05,100.30,100.00,5.186q,15/09/10,15/06/14i,100,2.5
90.50,56.00,83.63,83.11,AAZPB,Australand Assets assets,83.11,37,311.037,83.11,85.50,100.00,9.218q,30/06/10,undated,100,n/a
102.95,97.50,-,-,BOQPA,Bank of Qld reset prf,100.01,-,-,100.01,100.95,100.00,5.124sa,15/10/10,15/10/10h,100,12.6
93.50,81.50,87.75,85.50,BOQPC,  pref,86.00,19,164.959,85.70,87.75,100.00,4.767sa,15/10/10,17/12/12i,100,8.8
102.60,95.00,99.50,99.50,BENPA,Bendigo & Adelaide pref,99.50,2,23.283,99.50,100.60,100.00,6.16sa,1/11/10,1/11/12h,100,9.7
90.00,67.00,87.05,87.00,BENPB,  pref,87.00,8,69.788,87.00,87.25,100.00,4.486q,15/09/10,15/06/15h,100,4.4
92.50,68.51,90.00,86.50,BENPC,  pref,86.50,5,41.89,85.90,86.50,100.00,4.401q,10/07/10,10/10/14i,100,5.7
1.90,1.30,-,-,CAMPA,Clime Capital 7.5% pref,1.90,-,-,1.845,1.90,2.40,5.250q,6/07/10,30/04/17i,2.4,5.7
0.59,0.26,0.39,0.387,CMIPC,CMI Ltd pref.cl.a,0.387,117,4.512,0.325,0.40,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,208.25,206.65,CBAPA,C'wlth Bank  of Aust  perls v,208.25,57,1186.81,207.61,208.49,200.00,5.621q,1/08/10,31/10/14i,200,2.7
196.60,184.50,193.00,192.20,CBAPB,  perls iv,193.00,32,612.288,192.70,193.00,200.00,3.976q,31/07/10,31/10/12i,200,3.2
86.00,71.50,84.999,83.00,DXRPA,Dexus Rents Tr rents,83.00,9,73.464,83.00,84.99,100.00,5.718q,15/07/10,1/07/12i,100,11.4
65.003,27.00,41.00,37.50,ELDPA,Elders Ltd hybrids,40.00,232,917.486,39.35,41.50,100.00,4.708q,30/06/10,30/06/11i,100,117.1
93.70,60.00,86.10,85.60,FXJPB,Fairfax Media Ltd pref,86.00,42,358.689,85.50,87.00,100.00,6.450sa,31/10/10,30/04/11i,100,22.6
75.00,37.55,68.00,67.60,GMPPA,Goodman Plus Tr stepup pf,68.00,20,138.181,67.60,67.95,100.00,6.800q,21/09/10,21/03/13i,100,18.1
81.00,50.55,70.00,69.01,GNSPA,Gunns Ltd forests,69.01,1006,7041.49,68.01,69.49,100.00,6.719q,14/07/10,undated,100,n/a
102.54,94.50,99.50,98.95,IAGPA,Insurance Aust Grp 5.63%pref,99.25,3,32.751,98.50,99.25,100.00,5.63sa,15/12/10,15/06/12h,100,8.6
111.00,101.101,106.90,106.20,MQCPA,Macq Cps Tr pref,106.201,24,254.127,106.20,106.51,100.00,11.10sa,30/06/10,30/06/13h,100,8.7
0.07,0.025,-,-,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,-,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,38.00,77.00,76.50,MXUPA,Multiplex Sites sites,77.00,29,219.894,76.55,77.00,100.00,8.318q,15/07/10,undated,100,6.8
96.45,87.65,91.90,91.70,ORIPB,Orica Ltd pref,91.75,39,361.004,91.71,91.75,100.00,5.358sa,30/11/10,30/11/11i,100,7.9
74.50,18.20,62.01,61.70,PXUPA,PaperlinX Sps Tr pref,61.70,10,58.874,61.55,62.99,100.00,6.810sa,30/06/10,30/06/12i,100,34.5
188.00,160.00,166.51,165.40,PCAPA,Preferred Capital perls iii,165.40,54,889.435,165.40,166.00,200.00,3.863q,6/07/10,6/04/16i,200,5.1
99.00,90.00,96.01,95.25,RHCPA,Ramsay Health Care cares,95.25,28,264.632,95.51,96.00,100.00,5.294sa,20/10/10,20/10/10i,100,24.2
88.99,76.00,80.28,78.91,SVWPA,Seven Grp Hldgs pref,78.91,40,318.097,79.10,80.00,100.00,6.790sa,30/11/10,31/05/10i,100,8.0
100.30,94.15,99.50,99.50,SUNPA,Suncorp-Metway 5.068%prf,99.50,3,25.571,99.55,100.00,100.00,5.068sa,14/09/10,14/09/11h,100,9.6
99.75,85.30,96.30,95.251,SUNPB,  pref,95.321,70,675.598,95.32,96.00,100.00,5.676q,15/09/10,14/06/13m,100,4.9
101.20,90.50,-,-,TTXPA,Taps Tr taps,100.822,-,-,-,-,100.00,6.42q,30/06/10,30/06/10h,100,n/a
77.00,32.40,65.50,63.001,TPAPA,Transpacific Sps stepup pf,64.00,17,106.095,63.01,64.999,100.00,5.784sa,15/10/10,1/10/11i,100,48.0
103.50,97.50,102.90,100.201,WBCPA,Westpac Banking pref,102.90,37,370.57,101.70,102.90,100.00,4.773q,30/06/10,26/09/13i,100,1.4
108.50,102.50,106.50,105.95,WBCPB,  pref ii,106.00,54,571.063,105.71,106.00,100.00,5.753q,30/06/10,30/09/14i,100,2.1
94.40,77.05,83.21,82.51,WCTPA,Westpac Tps Tr pref,83.00,55,456.711,83.05,83.50,100.00,3.793q,30/06/10,30/06/16i,100,5.2
70.10,55.00,-,-,WFLPA,Willmott Forests pref,56.00,-,-,55.00,63.99,100.00,7.0sa,30/09/10,30/09/14h,47.62,16.8
