Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:05 Friday 11/6/2010. Processed 19:24 Friday 11/6/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,91.50,-,-,LEPHB,ALE Prop Grp 7.265un11,103.70,-,-,104.00,105.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.3
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,n/a
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,98.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,102.00,102.00,BZBHA,Brookfield Bonds B 8.79%3m12,102.00,5,51,101.50,102.00,100.00,8.79,-,23/11/2012,-,-
970.00,300.00,970.00,970.00,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,3.88,970.00,1025.00,1000.00,7.25sa,15/09/10,3/05/12m,-,10.1
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,106.50,-,-,106.25,106.40,100.00,10.000q,17/08/10,27/10/14i,100,3.0
0.80,0.28,-,-,MSCHF,Minerals Corp 10.5%db11,0.29,-,-,0.30,0.32,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1274.00,n/a,1/08/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3729.00,n/a,1/08/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3951.00,n/a,1/08/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,-,-,LEPHC,ALE Prop Grp frn3mth14,100.00,-,-,100.00,101.75,100.00,8.64,-,20/8/2014,-,-
34.15,6.50,-,-,AFPHA,Alpha Financial Prod ser1frn12,30.00,-,-,29.50,35.00,100.00,7.14sa,20/09/10,20/03/12m,100,88.5
114.00,106.00,109.00,108.00,AQNHA,AMP Grp Finance frn apr19,108.00,4,46.251,108.00,109.20,100.00,9.600q,17/08/10,15/05/14i,100,2.6
72.00,57.00,65.00,65.00,BENHB,Bendigo & Adelaide cap. note,65.00,-,2.6,66.00,67.20,100.00,.00q,30/08/10,undated,100,4.5
80.00,31.25,73.00,71.00,GINHA,Generator Income gennote2,71.00,4,29.865,71.00,74.50,100.00,6.468q,8/07/10,8/10/11m,100,32.1
99.25,92.75,99.25,99.25,HLCHA,Halcyon Sec hlcnte10,99.25,5,49.625,99.25,99.50,100.00,8.03q,3/08/10,3/08/10m,100,n/a
83.00,64.00,72.00,71.15,MBLHB,Macq Bank Ltd inc sec,71.50,14,101.203,71.30,71.50,100.00,6.24q,15/07/10,undated,100,4.9
0.231,0.095,0.163,0.162,MFNHA,Macq Fortress frn aug35,0.162,1100,17.91,0.161,0.185,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,70.63,74.24,73.80,NABHA,National Aust Bank natincsec,74.00,173,1280.43,73.80,74.239,100.00,6.10q,16/08/10,undated,100,3.9
97.00,47.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,91.00,-,-,91.35,94.999,100.00,7.18q,14/06/10,14/12/10m,100,22.9
62.50,51.65,-,-,NXBHD,  nexus4,61.70,-,-,61.80,62.50,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,73.05,89.45,89.10,SAKHA,Sthn Cross Air skies,89.10,13,120.059,89.00,89.10,100.00,6.218q,27/07/10,1/01/12i,100,10.9
72.00,58.00,-,-,SUNHB,Suncorp-Metway cap. note,64.50,-,-,63.50,64.50,100.00,5.56q,15/08/10,undated,100,4.5
107.95,102.20,102.60,102.50,TAHHA,Tabcorp Hldgs Ltd bondmay14,102.60,16,159.502,102.55,102.60,100.00,8.477q,17/08/10,1/05/14i,100,3.7
98.80,93.60,96.80,96.25,WOWHB,Woolworths Ltd perp.frn,96.30,65,623.238,96.25,96.30,100.00,5.530q,15/06/10,15/09/11i,100,5.5
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.875,-,-,0.875,0.95,1.30,8.0sa,30/06/10,31/12/11m,1.3,42.4
2.07,1.70,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,1.86,2.00,2.00,10.0q,31/07/10,31/10/13h,-,n/a
0.975,0.60,-,-,AXOG,Aurox Res 7%cnjun10,0.97,-,-,0.975,0.98,0.95,7.0sa,30/06/10,30/06/10m,0.95,n/a
0.58,0.35,-,-,BECG,Becton Prop Grp 9.5% cn10,0.36,-,-,0.36,0.40,0.65,9.5sa,30/06/10,30/06/10m,0.65,n/a
0.23,0.12,-,-,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,0.23,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.105,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.92,-,-,-,0.90,1.00,12.0q,30/09/10,30/09/10m,1,55.2
1.048,0.83,-,-,DRAG,Dragon Min Ltd 10% cn11,1.002,-,-,1.015,1.035,1.05,10.0q,30/06/10,10/02/11m,1.05,21.2
0.60,0.60,-,-,FARGA,FAR Ltd 15% cn12,0.60,-,-,0.31,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.36,-,-,2.40,2.50,3.00,12.0q,30/09/10,29/04/11m,3,42.3
