Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4575.2 at 16:47 29/10/2009  Report at 19:05 Thursday 29/10/2009. Processed 20:07 Thursday 29/10/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,100.65,100.65,LEPHB,ALE Prop Grp 7.265un11,100.65,5,50.325,100.65,102.45,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.5
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,-,-,100.00,9.0q,1/01/10,31/07/10i,100,10.9
105.00,100.00,100.50,100.50,BZAHA,Brookfield Bonds A 7.82%3m12,100.50,-,2.512,99.50,100.50,100.00,7.82,-,7/09/2012,-,-
540.00,200.00,540.00,540.00,CBHGA,CBH Res Ltd 7.25%cn12,540.00,51,2762.64,500.00,550.00,1000.00,7.25sa,15/03/10,3/05/12m,-,38.0
1200.00,0.12,-,-,GOAG,Gold Aura Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
105.00,102.95,103.00,103.00,HBSHA,Heritage Bld Soc def,103.00,3,30.9,103.50,104.00,100.00,10,-,25/10/2019,-,-
0.80,0.80,-,-,MSCHE,Minerals Corp 10.5%db09,0.80,-,-,0.61,0.93,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1871.00,n/a,2/12/09,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4209.00,n/a,2/12/09,1/10/14m,-,n/a
6406.14,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4497.00,n/a,2/12/09,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
50.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,17.00,-,-,17.00,19.00,100.00,6.18sa,20/03/10,20/03/12m,100,102.0
114.00,100.00,112.00,112.00,AQNHA,AMP Grp Finance frn apr19,112.00,6,69.888,112.00,113.50,100.00,8.030q,17/11/09,15/05/14i,100,-0.6
72.00,47.20,70.01,70.01,BENHB,Bendigo & Adelaide cap. note,70.01,3,21.213,70.01,71.99,100.00,4.03q,30/11/09,undated,100,4.0
53.00,13.00,50.30,50.00,GINHA,Generator Income gennote2,50.00,11,55.175,48.00,55.00,100.00,5.670q,8/01/10,8/10/11m,100,43.5
98.00,86.00,95.60,95.251,HLCHA,Halcyon Sec hlcnte10,95.251,5,42.978,95.251,96.499,100.00,6.66q,3/11/09,3/08/10m,100,10.2
83.00,29.00,81.34,80.75,MBLHB,Macq Bank Ltd inc sec,80.75,15,120.281,80.75,81.34,100.00,5.41q,15/01/10,undated,100,3.6
0.231,0.021,0.231,0.23,MFNHA,Macq Fortress frn aug35,0.23,1800,41.44,0.22,0.243,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,56.00,83.00,81.11,NABHA,National Aust Bank natincsec,81.30,49,402.913,81.45,82.799,100.00,4.53q,16/11/09,undated,100,2.9
96.50,60.00,96.50,95.50,NXBHB,Nexus Bonds Ltd frn dec09,95.50,6,58.639,95.50,96.00,100.00,6.61q,16/12/09,16/12/09m,100,n/a
75.50,45.00,-,-,NXBHC,  nexus3,75.50,-,-,70.00,82.00,100.00,6.11q,14/12/09,14/12/10m,100,31.7
59.80,39.00,-,-,NXBHD,  nexus4,57.00,-,-,57.00,58.50,100.00,5.79q,20/11/09,23/06/15m,100,n/a
92.00,58.00,89.20,88.90,SAKHA,Sthn Cross Air skies,89.20,17,147.662,89.20,90.00,100.00,5.170q,27/01/10,1/01/12i,100,7.8
72.50,35.00,69.59,69.55,SUNHB,Suncorp-Metway cap. note,69.55,8,55.177,69.55,71.19,100.00,4.03q,15/11/09,undated,100,3.9
107.85,101.20,107.79,106.70,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.79,13,139.453,106.90,107.79,100.00,7.288q,17/11/09,1/05/14i,100,-0.1
98.80,84.20,97.60,97.20,WOWHB,Woolworths Ltd perp.frn,97.20,51,499.448,97.16,97.50,100.00,4.555q,15/12/09,15/09/11i,100,3.1
Convertible Notes ,,,,,,,,,,,,,,,,
0.85,0.50,-,-,AGIG,Ainsworth Game Tech 8% cn11,0.79,-,-,0.79,0.82,1.30,8.0sa,31/12/09,31/12/09m,1.3,884.6
2.04,0.78,-,-,AZZG,Antares Energy 10% cn13,2.04,-,-,1.70,2.05,2.00,10.0q,31/10/09,31/10/09h,-,n/a
0.815,0.14,-,-,AXOG,Aurox Res 7%cnjun10,0.80,-,-,0.79,0.80,0.95,7.0sa,31/12/09,30/06/10m,0.95,41.4
0.55,0.11,0.46,0.46,BECG,Becton Prop Grp 9.5% cn10,0.46,945,43.447,0.46,0.49,0.65,9.5sa,31/12/09,30/06/10m,0.65,82.9
0.23,0.13,-,-,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.13,0.23,1.00,7.0sa,31/12/09,23/12/10m,1,n/a
72.50,58.00,-,-,CAAG,Capral Ltd 10% cn 12,68.00,-,-,-,-,100.00,10.0sa,31/03/10,29/03/12m,100,30.2
0.15,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.125,-,-,0.115,-,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.80,-,-,0.76,-,1.00,12.0q,31/03/10,30/09/10m,1,42.3
1.048,0.65,-,-,DRAG,Dragon Min Ltd 10% cn11,1.00,-,-,0.99,1.045,1.05,10.0q,31/12/09,10/02/11m,1.05,15.0
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,0.34,-,0.45,0.15,-,31/1/2012,-,-
2.59,2.15,2.26,2.26,HSKG,Heemskirk Cons 8% cn11,2.26,14,3.064,2.11,2.26,3.00,12.0q,31/03/10,29/04/11m,3,30.5
98.50,51.00,98.40,97.70,IANG,IAG Finance (Nz) exch.note,97.99,167,1631.79,97.70,97.99,100.00,3.259q,15/12/09,15/03/10i,100,8.6
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.081,-,-,0.083,0.16,0.14,12.0q,1/09/09,1/09/09m,-,n/a
-,-,-,-,MSTGA,  sec cn11,-,-,-,0.081,0.16,0.135,-,-,9/01/2011,-,-
107.50,59.50,-,-,MYFG,Myer Grp Finance exc.nte13,104.70,-,-,-,-,100.00,10.19sa,15/01/10,15/03/13m,100,9.6
95.50,60.00,92.00,91.00,NFNG,Nufarm Finance (Nz) exc.nov11,91.00,149,1359.23,91.00,92.00,100.00,6.190sa,15/04/10,24/11/11i,100,6.9
0.10,0.04,-,-,RSNG,Renison Cons 12% cn12,0.10,-,-,0.06,0.083,0.33,0.12,-,31/3/2012,-,-
0.89,0.50,0.71,0.675,RSGG,Resolute Min 12% cn12,0.675,341,23.545,0.68,0.70,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.20,68.00,97.10,96.001,SKAG,Skycity Invest aces,96.001,12,114.414,97.00,97.999,100.00,3.994q,15/12/09,15/12/10h,100,7.0
0.55,0.50,-,-,SURG,Sun Res NL 12%  cn11,0.55,-,-,0.40,0.60,0.55,12.0q,23/01/10,30/6/11m,0.55,12.4
0.16,0.04,-,-,VHLG,Virax Hldgs cn dec09,0.14,-,-,0.10,0.15,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.00,85.50,101.00,100.20,ANZPB,ANZ Banking Grp pref,100.21,113,1135.76,100.20,100.99,100.00,4.101q,15/12/09,15/06/14i,100,0.2
86.50,31.20,83.00,81.75,AAZPB,Australand Assets assets,82.00,24,197.151,81.75,84.85,100.00,8.170q,31/12/09,undated,100,n/a
102.95,90.05,100.30,100.00,BOQPA,Bank of Qld reset prf,100.00,3,25.119,100.00,101.15,100.00,5.124sa,15/04/10,15/10/10h,100,7.7
91.50,64.60,91.50,90.20,BOQPC,  pref,90.20,11,101.715,90.20,91.00,100.00,4.403sa,15/04/10,17/12/12i,100,5.6
0.41,0.04,0.361,0.35,BEPPA,BBI Eps Ltd pref,0.355,99060,3560.7,0.35,0.36,1.00,4.520q,1/01/10,1/07/12h,1.039,45.9
102.60,90.00,101.00,100.00,BENPA,Bendigo & Adelaide pref,101.00,3,26.111,100.00,101.00,100.00,6.16sa,1/11/09,1/11/12h,100,8.4
87.50,55.00,86.00,85.00,BENPB,  pref,85.00,4,34.335,85.00,89.50,100.00,3.469q,15/12/09,15/06/15h,100,2.6
89.50,55.00,89.00,89.00,BENPC,  pref,89.00,1,9.968,89.00,89.50,100.00,3.899q,10/01/10,10/10/14i,100,4.7
1.90,0.95,1.80,1.80,CAMPA,Clime Capital 7.5% pref,1.80,400,72,1.78,1.85,2.40,5.250q,6/01/10,30/04/17i,2.4,6.3
0.59,0.26,0.58,0.58,CMIPC,CMI Ltd pref.cl.a,0.58,391,22.702,0.58,0.59,1.20,11.67q,3/03/08,undated,-,n/a
206.40,204.52,205.60,205.19,CBAPA,C'wlth Bank  of Aust  perls v,205.30,158,3246.69,205.25,205.30,200.00,5.086q,1/02/10,31/10/14i,200,0.9
194.80,160.50,189.65,189.00,CBAPB,  perls iv,189.00,72,1362.41,189.00,189.65,200.00,2.977q,31/10/09,31/10/12i,200,0.7
85.50,41.00,85.00,84.50,DXRPA,Dexus Rents Tr rents,84.50,2,18.265,83.20,84.50,100.00,4.670q,17/01/10,1/07/12i,100,8.5
74.00,19.65,58.50,57.55,ELDPA,Elders Ltd hybrids,58.50,54,313.143,57.55,58.50,100.00,3.913q,31/12/09,30/06/11i,100,39.0
89.00,48.001,84.50,83.99,FXJPB,Fairfax Media Ltd pref,84.20,52,436.909,83.99,84.20,100.00,4.607sa,31/10/09,30/04/11i,100,16.4
69.99,12.01,63.88,63.50,GMPPA,Goodman Plus Tr stepup pf,63.88,1,6.234,63.55,63.88,100.00,5.210q,21/12/09,21/03/13i,100,17.9
80.40,46.00,77.10,73.75,GNSPA,Gunns Ltd forests,75.00,24,184.302,75.00,76.50,100.00,6.181q,14/01/10,undated,100,n/a
102.54,90.00,101.00,100.00,IAGPA,Insurance Aust Grp 5.63%pref,101.00,28,284.781,100.00,101.00,100.00,5.63sa,15/12/09,15/06/12h,100,9.0
106.649,96.20,106.649,106.40,MAZPA,Macq (Tickets) tickets,106.649,800,8519.22,106.40,106.649,100.00,6.475sa,18/02/10,1/01/10h,105.26,6.0
111.00,78.50,108.80,108.04,MQCPA,Macq Cps Tr pref,108.80,40,430.322,108.06,108.80,100.00,11.10sa,31/12/09,30/06/13h,100,9.4
0.07,0.023,-,-,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
74.80,17.20,72.50,71.85,MXUPA,Multiplex Sites sites,72.00,183,1317.75,70.55,72.00,100.00,5.270q,18/01/10,1/04/10i,100,92.0
96.25,62.00,94.10,93.75,ORIPB,Orica Ltd pref,93.75,6,54.785,92.50,93.80,100.00,4.710sa,30/11/09,30/11/11i,100,5.9
54.90,11.00,39.50,38.20,PXUPA,PaperlinX Sps Tr pref,39.00,40,154.725,38.75,39.50,100.00,5.685sa,31/12/09,30/06/12i,100,49.9
188.00,125.00,178.00,176.60,PCAPA,Preferred Capital perls iii,177.50,36,629.396,177.00,177.50,200.00,3.269q,6/01/10,6/04/16i,200,3.5
99.00,71.00,96.10,95.80,RHCPA,Ramsay Health Care cares,95.82,23,222.571,95.25,95.80,100.00,5.019sa,20/04/10,20/10/10i,100,7.9
97.50,72.50,96.10,95.25,SEVPC,Seven Network    pref,95.60,47,450.763,95.50,95.90,100.00,4.003sa,30/11/09,31/05/10i,100,15.5
103.50,90.00,98.00,97.10,SUNPA,Suncorp-Metway 5.068%prf,98.00,22,209.8,98.00,98.50,100.00,5.068sa,14/03/10,14/09/11h,100,9.0
99.00,65.00,95.00,93.55,SUNPB,  pref,94.00,123,1160.03,93.75,94.50,100.00,4.591q,15/12/09,14/06/13m,100,3.1
98.499,64.00,-,-,TTXPA,Taps Tr taps,98.499,-,-,97.201,98.499,100.00,5.37q,21/01/10,30/06/10h,100,4.1
72.50,27.90,68.00,67.50,TPAPA,Transpacific Sps stepup pf,67.50,20,135.28,67.00,67.50,100.00,5.096sa,15/04/10,1/10/11i,100,28.0
0.027,0.013,-,-,WASPA,Wasabi Energy Ltd pref,0.026,-,-,-,-,-,-,-,-,-,-
102.50,90.30,100.50,100.05,WBCPA,Westpac Banking pref,100.30,85,850.748,100.10,100.30,100.00,3.934q,31/12/09,26/09/13i,100,-0.1
108.50,100.00,108.00,106.10,WBCPB,  pref ii,108.00,32,340.648,107.503,108.00,100.00,5.033q,31/12/09,30/09/14i,100,-0.4
94.40,60.50,88.50,87.05,WCTPA,Westpac Tps Tr pref,87.05,20,173.777,87.05,88.00,100.00,3.059q,31/12/09,30/06/16i,100,3.7
84.499,50.00,-,-,WFLPA,Willmott Forests pref,66.00,-,-,65.00,69.84,100.00,7.0sa,30/09/09,30/09/09h,57.14,n/a
