Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5434.0 at 2014-10-28T16:39:36. Report at Tuesday, October 28, 2014. Processed Wednesday at 2014-10-29T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
106.85,101.00,-,-,HBSHA,Heritage Bank 10%3mth19,102.01,-,-,-,-,100.00,10.000q,27/10/14,27/10/14i,100.00,n/a,,
109.65,104.50,106.80,106.60,HBSHB,  bondjun17,106.60,3,32.016,106.60,107.49,100.00,7.250q,20/12/14,20/06/17h,100.00,4.9,,
Floating Rate Notes,,
109.00,102.401,104.84,104.35,AGKHA,AGL Energy frn jun39,104.534,19,195.974,104.53,104.84,100.00,6.430q,8/12/14,8/06/19i,100.00,+2.9,,
105.49,100.30,103.00,102.55,AMPHA,AMP frn dec23,103.00,26,272.656,102.92,103.00,100.00,5.297q,16/12/14,18/12/18i,100.00,+2.0,,
105.91,102.25,103.80,103.50,ANZHA,ANZ Banking Grp frn jun22,103.55,68,701.359,103.50,103.72,100.00,5.400q,20/12/14,20/6/17i,100.00,+1.6,,
109.00,104.00,106.85,106.30,AQHHA,APT Pipelines notesep72,106.30,19,204.423,106.30,106.40,100.00,7.198q,31/12/14,31/03/18i,100.00,+2.7,,
105.75,101.85,102.70,102.01,AYUHA,Aust Unity frn apr16,102.01,2,18.544,101.50,102.00,100.00,6.265q,14/01/15,14/04/16i,100.00,+2.3,,
81.90,72.20,79.30,79.30,BENHB,Bendigo & Adelaide Bk cap. note,79.30,-,-,79.60,80.95,100.00,3.78q,30/08/13,undated,100.00,+2.8,,
105.80,100.80,103.60,103.60,IMFHA,Bentham IMF bnd jun19,103.60,-,-,103.60,104.20,100,6.88,8/10/14,30/06/19,-,-,,
109.50,104.50,107.00,106.90,CTXHA,Caltex Aust notesep37,107.00,36,382.676,106.75,106.90,100.00,7.147q,17/12/14,15/06/17i,100.00,+2.2,,
104.98,101.021,103.08,102.85,CNGHA,Colonial Hldgs frn mar37,103.00,18,187.384,102.90,103.05,100.00,5.990q,29/12/14,31/3/17i,100.00,+2.2,,
101.40,99.60,100.50,100.25,CBAHA,C'wlth Bank  of Aust bonddec15,100.48,36,363.767,100.35,100.48,100.00,3.760q,15/01/15,24/12/15h,100.00,+.8,,
112.39,105.10,106.37,105.72,CWNHA,Crown Resorts notesep72,106.37,19,204.667,105.87,106.34,100.00,7.647q,14/12/14,14/09/18i,100.00,+3.4,,
89.25,76.301,83.00,82.55,MBLHB,Macquarie Bank inc sec,82.70,16,133.450,82.70,83.50,100.00,4.41q,15/01/15,undated,100.00,+2.9,,
83.00,73.01,79.829,79.061,NABHA,National Aust Bank natincsec,79.40,78,622.655,79.38,79.50,100.00,3.893q,17/11/14,undated,100.00,+2.6,,
105.70,102.20,104.40,103.65,NABHB,  notejun22,104.00,49,508.102,103.72,104.00,100.00,5.397q,18/12/14,18/6/17i,100.00,+1.4,,
96.51,90.30,96.51,96.51,NXBHD,Nexus Bonds nexus4,96.51,1,9.265,96.51,96.999,100.00,5.47q,20/11/14,23/06/15m,100.00,n/a,,
105.50,100.45,102.46,102.08,ORGHA,Origin Energy frn dec71,102.45,46,466.930,102.20,102.50,100.00,6.668q,22/12/14,22/12/16i,100.00,+3.1,,
106.00,101.30,102.50,102.45,PRYHA,Primary Health Care bondsep15,102.50,2,20.082,102.00,102.50,100.00,6.698q,29/12/14,28/09/15i,100.00,+1.8,,
80.50,70.00,79.00,77.54,SBKHB,Suncorp-Metway cap. note,77.54,3,24.323,77.54,82.50,100.00,3.39q,15/11/14,undated,100.00,+2.2,,
107.25,102.101,104.70,104.03,TAHHB,Tabcorp Hldgs notemar37,104.70,5,53.857,104.06,104.70,100.00,6.668q,22/12/14,22/3/17i,100.00,+2.2,,
107.50,102.80,104.80,104.80,TTSHA,Tatts Grp bondjul19,104.80,7,68.225,104.80,105.00,100.00,5.747q,5/01/15,5/06/19h,100.00,+2.0,,
105.95,102.15,104.30,104.08,WBCHA,Westpac Banking frn aug22,104.30,34,355.254,104.30,104.35,100.00,5.385q,23/11/14,23/8/17i,100.00,+1.5,,
104.10,99.88,102.00,101.70,WBCHB,  frn aug23,102.00,41,412.866,101.95,102.00,100.00,4.935q,22/11/14,22/8/18i,100.00,+2.0,,
107.00,103.31,104.77,104.601,WOWHC,Woolworths frn nov36,104.769,19,196.963,104.62,104.77,100.00,5.885q,24/11/14,24/11/16i,100.00,+1.4,,
Convertible Notes,,
2.15,1.95,-,-,AZZG,Antares Energy 10% cn23,2.05,-,-,2.01,2.05,2.00,10.0q,31/10/14,31/10/13h,2.00,9.6,,
