Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4342.4 at 16:37 20/5/2010  Report at 19:05 Thursday 20/5/2010. Processed 19:48 Thursday 20/5/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,91.00,-,-,LEPHB,ALE Prop Grp 7.265un11,102.50,-,-,100.05,103.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.9
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,17.7
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.50,-,-,-,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,101.50,101.50,BZBHA,Brookfield Bonds B 8.79%3m12,101.50,2,20.3,101.50,103.40,100.00,8.79,-,23/11/2012,-,-
970.00,300.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,970.01,1000.00,1000.00,7.25sa,15/09/10,3/05/12m,-,9.8
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,106.00,-,-,106.00,106.25,100.00,10.000q,17/08/10,27/10/14i,100,3.0
0.80,0.28,-,-,MSCHF,Minerals Corp 10.5%db11,0.29,-,-,0.22,0.29,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1350.00,n/a,1/07/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3790.00,n/a,1/07/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4020.00,n/a,1/07/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,101.30,101.30,LEPHC,ALE Prop Grp frn3mth14,101.30,-,5.065,101.00,102.35,100.00,8.64,-,20/8/2014,-,-
34.15,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,34.00,-,-,34.00,38.00,100.00,7.14sa,20/09/10,20/03/12m,100,74.9
114.00,103.00,110.00,109.65,AQNHA,AMP Grp Finance frn apr19,110.00,10,108.844,109.65,109.90,100.00,9.600q,17/08/10,15/05/14i,100,3.1
72.00,57.00,-,-,BENHB,Bendigo & Adelaide cap. note,64.00,-,-,64.50,67.20,100.00,.00q,30/08/10,undated,100,4.6
80.00,24.01,71.00,70.00,GINHA,Generator Income gennote2,70.00,21,145.35,69.40,73.50,100.00,6.468q,8/07/10,8/10/11m,100,31.5
99.00,92.75,99.00,98.80,HLCHA,Halcyon Sec hlcnte10,98.80,2,22.961,98.80,99.00,100.00,8.03q,3/08/10,3/08/10m,100,12.4
83.00,60.00,73.60,72.01,MBLHB,Macq Bank Ltd inc sec,72.01,16,114.099,72.01,72.40,100.00,6.24q,15/07/10,undated,100,4.8
0.231,0.07,-,-,MFNHA,Macq Fortress frn aug35,0.19,-,-,0.145,0.19,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,68.00,75.80,75.56,NABHA,National Aust Bank natincsec,75.80,133,1008.05,75.55,75.80,100.00,6.10q,16/08/10,undated,100,3.6
97.00,47.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,92.00,-,-,93.00,94.95,100.00,7.18q,14/06/10,14/12/10m,100,21.6
62.50,45.50,-,-,NXBHD,  nexus4,60.55,-,-,60.80,67.00,100.00,6.70q,20/11/10,23/06/15m,100,n/a
95.00,71.05,92.45,91.75,SAKHA,Sthn Cross Air skies,92.00,55,504.908,91.70,92.35,100.00,6.218q,27/07/10,1/01/12i,100,8.0
72.00,53.00,66.00,66.00,SUNHB,Suncorp-Metway cap. note,66.00,2,12.144,66.00,67.00,100.00,5.56q,15/08/10,undated,100,4.2
107.95,102.35,104.15,103.25,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.00,15,152.408,103.55,104.00,100.00,8.477q,17/08/10,1/05/14i,100,3.1
98.80,92.00,98.00,97.60,WOWHB,Woolworths Ltd perp.frn,97.60,89,864.752,97.60,98.00,100.00,5.530q,15/06/10,15/09/11i,100,3.9
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.90,-,-,0.865,0.93,1.30,8.0sa,30/06/10,31/12/11m,1.3,38.2
2.07,1.25,-,-,AZZG,Antares Energy 10% cn13,2.05,-,-,2.01,2.05,2.00,10.0q,31/07/10,31/10/13h,-,n/a
0.975,0.40,-,-,AXOG,Aurox Res 7%cnjun10,0.96,-,-,0.945,0.96,0.95,7.0sa,30/06/10,30/06/10m,0.95,n/a
0.58,0.36,-,-,BECG,Becton Prop Grp 9.5% cn10,0.40,-,-,0.34,0.409,0.65,9.5sa,30/06/10,30/06/10m,0.65,n/a
0.23,0.12,-,-,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,-,0.155,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.92,-,-,0.75,0.92,1.00,12.0q,30/09/10,30/09/10m,1,44.8
1.048,0.83,-,-,DRAG,Dragon Min Ltd 10% cn11,1.03,-,-,0.973,1.048,1.05,10.0q,30/06/10,10/02/11m,1.05,15.1
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,0.36,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.20,-,-,2.26,2.45,3.00,12.0q,30/09/10,29/04/11m,3,48.7
103.00,68.85,100.60,100.02,IANG,IAG Finance (Nz) exch.note,100.50,56,561.938,100.02,100.50,100.00,5.901q,15/06/10,15/12/19h,100,4.2
0.14,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.14,-,-,0.10,0.13,0.14,12.0q,22/06/10,1/09/11m,0.14,8.4
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.016,0.145,0.135,-,-,9/01/2011,-,-
95.50,71.25,75.00,74.50,NFNG,Nufarm Finance (Nz) exc.nov11,74.50,16,119.56,73.05,75.00,100.00,6.710sa,15/10/10,24/11/11i,100,24.8
0.12,0.04,-,-,RSNG,Renison Cons 12% cn12,0.10,-,-,0.06,0.125,0.33,0.12,-,31/3/2012,-,-
1.28,0.67,1.13,1.13,RSGG,Resolute Min 12% cn12,1.13,50,5.65,1.00,1.06,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,89.10,98.90,98.55,SKAG,Skycity Invest aces,98.55,3,24.904,98.421,99.45,100.00,4.676q,15/06/10,15/12/10h,100,7.6
0.55,0.45,-,-,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/07/10,30/6/11m,0.55,35.1
0.27,0.05,-,-,VHLG,Virax Hldgs cn dec11,0.27,-,-,-,0.27,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.40,99.00,102.85,102.00,ANZPA,ANZ Banking Grp pref,102.00,186,1905.04,101.90,102.00,100.00,5.271q,15/06/10,15/12/16i,100,3.0
103.00,95.50,100.92,100.261,ANZPB,  pref,100.261,101,1012.32,100.26,100.90,100.00,4.851q,15/06/10,15/06/14i,100,2.9
90.50,49.00,85.00,84.70,AAZPB,Australand Assets assets,85.00,32,269.666,84.70,85.00,100.00,9.218q,30/06/10,undated,100,n/a
102.95,97.20,99.40,99.40,BOQPA,Bank of Qld reset prf,99.40,-,2.982,99.50,99.80,100.00,5.124sa,15/10/10,15/10/10h,100,11.0
