Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4659.5 at 17:37 21/12/2009  Report at 19:05 Monday 21/12/2009. Processed 19:14 Monday 21/12/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,101.60,-,-,101.60,102.25,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.6
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,-,-,100.00,9.0q,1/01/10,31/07/10i,100,9.6
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,102.00,-,100.00,7.82,-,7/09/2012,-,-
102.00,100.50,102.00,102.00,BZBHA,Brookfield Bonds B 8.79%3m12,102.00,5,51,101.50,102.00,100.00,8.79,-,23/11/2012,-,-
570.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,570.00,-,-,565.00,590.00,1000.00,7.25sa,15/03/10,3/05/12m,-,37.6
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,1200.00,-,500.00,50,-,14/7/2011,-,-
105.70,102.00,104.70,104.01,HBSHA,Heritage Bld Soc 10%3mth19,104.70,4,44.358,104.70,104.75,100.00,10,-,25/10/2019,-,-
0.90,0.80,-,-,MSCHE,Minerals Corp 10.5%db09,0.80,-,-,0.80,0.83,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1724.00,n/a,31/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4091.00,n/a,31/01/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4362.00,n/a,31/01/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,15.00,15.00,AFPHA,Alpha Financial Prod ser1frn12,15.00,1,-,15.00,18.00,100.00,6.18sa,20/03/10,20/03/12m,100,121.4
114.00,100.00,109.00,108.50,AQNHA,AMP Grp Finance frn apr19,108.50,15,168.683,108.50,109.00,100.00,8.755q,17/02/10,15/05/14i,100,1.6
72.00,47.20,-,-,BENHB,Bendigo & Adelaide cap. note,67.50,-,-,65.20,67.40,100.00,4.80q,2/03/10,undated,100,4.4
53.00,13.00,50.00,50.00,GINHA,Generator Income gennote2,50.00,13,62.5,49.00,50.00,100.00,5.670q,8/01/10,8/10/11m,100,47.9
98.00,91.00,-,-,HLCHA,Halcyon Sec hlcnte10,96.99,-,-,96.40,96.98,100.00,7.37q,3/02/10,3/08/10m,100,10.6
83.00,29.00,76.99,75.10,MBLHB,Macq Bank Ltd inc sec,76.99,39,297.551,75.11,76.99,100.00,5.41q,15/01/10,undated,100,4.2
0.231,0.021,0.205,0.195,MFNHA,Macq Fortress frn aug35,0.195,1071,21.715,0.195,0.225,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,58.00,78.00,76.99,NABHA,National Aust Bank natincsec,77.30,67,517.363,77.50,78.00,100.00,5.255q,15/02/10,undated,100,3.5
75.50,45.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,72.00,-,-,75.01,85.00,100.00,7.00q,14/03/10,14/12/10m,100,40.0
59.80,39.00,58.00,57.998,NXBHD,  nexus4,58.00,7,40.599,57.25,66.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
