Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4980.5 at 16:35 21/4/2010  Report at 19:05 Wednesday 21/4/2010. Processed 19:10 Wednesday 21/4/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,88.95,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,100.10,102.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.1
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,12.2
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,90.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,101.75,-,-,100.16,101.75,100.00,8.79,-,23/11/2012,-,-
900.00,240.00,900.00,900.00,CBHGA,CBH Res Ltd 7.25%cn12,900.00,1,99,861.00,900.00,1000.00,7.25sa,15/09/10,3/05/12m,-,13.5
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,106.00,106.00,HBSHA,Heritage Bld Soc 10%3mth19,106.00,5,53,105.80,107.00,100.00,10.000q,17/05/10,27/10/14i,100,2.4
0.80,0.45,0.45,0.45,MSCHF,Minerals Corp 10.5%db11,0.45,377,16.965,0.411,0.45,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1426.00,n/a,3/06/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3851.00,n/a,3/06/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4089.00,n/a,3/06/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
29.50,5.25,29.50,29.00,AFPHA,Alpha Financial Prod ser1frn12,29.00,3,8.691,29.00,30.75,100.00,7.14sa,20/09/10,20/03/12m,100,82.7
114.00,102.85,110.00,109.55,AQNHA,AMP Grp Finance frn apr19,110.00,21,228.355,109.90,110.00,100.00,8.977q,17/05/10,15/05/14i,100,3.4
72.00,57.00,68.90,67.20,BENHB,Bendigo & Adelaide cap. note,67.90,15,105.293,67.90,69.00,100.00,4.98q,31/05/10,undated,100,4.5
80.00,21.21,75.50,75.50,GINHA,Generator Income gennote2,75.50,1,8.984,75.00,77.30,100.00,6.468q,8/07/10,8/10/11m,100,23.3
98.75,92.75,-,-,HLCHA,Halcyon Sec hlcnte10,97.001,-,-,97.611,99.00,100.00,7.51q,3/05/10,3/08/10m,100,14.4
83.00,57.00,72.50,71.60,MBLHB,Macq Bank Ltd inc sec,72.00,32,231.582,71.50,71.99,100.00,6.24q,15/07/10,undated,100,4.9
0.231,0.06,0.197,0.197,MFNHA,Macq Fortress frn aug35,0.197,100,1.97,0.198,0.22,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,65.10,79.00,78.55,NABHA,National Aust Bank natincsec,78.70,139,1089.69,78.61,78.75,100.00,5.48q,17/05/10,undated,100,3.4
94.999,47.00,94.00,93.50,NXBHC,Nexus Bonds Ltd nexus3,93.50,4,34.695,92.60,94.00,100.00,7.18q,14/06/10,14/12/10m,100,15.4
62.50,44.00,-,-,NXBHD,  nexus4,61.00,-,-,60.501,61.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,64.01,91.50,91.50,SAKHA,Sthn Cross Air skies,91.50,3,25.162,90.75,91.50,100.00,6.218q,27/04/10,1/01/12i,100,7.8
72.00,51.00,66.90,66.00,SUNHB,Suncorp-Metway cap. note,66.90,9,61.109,66.10,67.00,100.00,4.98q,15/05/10,undated,100,4.4
107.95,101.20,107.45,107.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.00,13,137.833,107.00,107.45,100.00,8.477q,17/05/10,1/05/14i,100,2.7
98.80,90.60,97.55,97.35,WOWHB,Woolworths Ltd perp.frn,97.35,77,750.653,97.30,97.60,100.00,5.530q,15/06/10,15/09/11i,100,3.6
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.845,0.845,AGIG,Ainsworth Game Tech 10% cn11,0.845,10,-,0.845,0.92,1.30,8.0sa,30/06/10,31/12/11m,1.3,40.9
2.07,1.25,-,-,AZZG,Antares Energy 10% cn13,2.05,-,-,2.00,-,2.00,10.0q,30/04/10,31/10/13h,-,n/a
0.975,0.40,0.97,0.97,AXOG,Aurox Res 7%cnjun10,0.97,62,6.014,0.955,0.975,0.95,7.0sa,30/06/10,30/06/10m,0.95,7.8
0.58,0.305,-,-,BECG,Becton Prop Grp 9.5% cn10,0.46,-,-,0.445,0.48,0.65,9.5sa,30/06/10,30/06/10m,0.65,401.5
0.23,0.12,-,-,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,-,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.92,-,-,-,-,1.00,12.0q,30/09/10,30/09/10m,1,35.8
1.048,0.83,-,-,DRAG,Dragon Min Ltd 10% cn11,1.03,-,-,1.01,1.03,1.05,10.0q,30/06/10,10/02/11m,1.05,13.5
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.32,-,-,2.33,2.45,3.00,12.0q,30/09/10,29/04/11m,3,37.8
101.98,64.00,101.88,101.30,IANG,IAG Finance (Nz) exch.note,101.50,64,645.29,101.50,101.65,100.00,5.901q,15/06/10,15/12/19h,100,3.9
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.095,-,-,0.096,0.14,0.14,12.0q,22/06/10,1/09/11m,0.14,42.5
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.023,0.145,0.135,-,-,9/01/2011,-,-
95.50,70.50,-,-,NFNG,Nufarm Finance (Nz) exc.nov11,79.25,-,-,80.05,79.90,100.00,6.710sa,15/10/10,24/11/11i,100,18.4
0.12,0.04,-,-,RSNG,Renison Cons 12% cn12,0.10,-,-,0.10,-,0.33,0.12,-,31/3/2012,-,-
1.25,0.67,-,-,RSGG,Resolute Min 12% cn12,1.20,-,-,1.14,1.30,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,89.05,-,-,SKAG,Skycity Invest aces,98.50,-,-,98.501,99.399,100.00,4.676q,15/06/10,15/12/10h,100,6.0
0.55,0.45,-,-,SURG,Sun Res NL 12%  cn11,0.45,-,-,0.55,-,0.55,12.0q,23/04/10,30/6/11m,0.55,32.3
0.27,0.04,-,-,VHLG,Virax Hldgs cn dec11,0.27,-,-,-,0.26,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.40,99.00,103.10,102.80,ANZPA,ANZ Banking Grp pref,103.00,344,3538.79,102.95,103.08,100.00,5.271q,15/06/10,15/12/16i,100,2.7
103.00,95.50,101.799,100.501,ANZPB,  pref,100.999,96,972.977,100.53,101.00,100.00,4.851q,15/06/10,15/06/14i,100,2.5
90.50,46.51,90.00,89.90,AAZPB,Australand Assets assets,89.90,36,321.996,89.90,90.30,100.00,9.218q,30/06/10,undated,100,n/a
102.95,97.20,99.15,99.00,BOQPA,Bank of Qld reset prf,99.00,5,49.535,99.05,100.80,100.00,5.124sa,15/10/10,15/10/10h,100,10.0
93.50,75.00,90.50,88.70,BOQPC,  pref,90.50,10,92.262,88.80,90.50,100.00,4.767sa,15/10/10,17/12/12i,100,5.9
102.60,94.20,99.00,98.60,BENPA,Bendigo & Adelaide pref,98.60,3,31.661,98.65,99.25,100.00,6.16sa,1/05/10,1/11/12h,100,9.4
90.00,64.00,87.50,86.00,BENPB,  pref,87.50,6,52.35,86.50,87.99,100.00,4.151q,15/06/10,15/06/15h,100,3.2
92.50,66.00,88.50,88.00,BENPC,  pref,88.50,4,35.275,88.50,89.99,100.00,4.401q,10/07/10,10/10/14i,100,5.1
1.90,1.21,-,-,CAMPA,Clime Capital 7.5% pref,1.75,-,-,1.75,1.80,2.40,5.250q,6/07/10,30/04/17i,2.4,7.0
0.59,0.26,0.44,0.44,CMIPC,CMI Ltd pref.cl.a,0.44,233,10.266,0.44,0.46,1.20,11.67q,n/a,undated,-,n/a
211.20,202.50,208.00,207.10,CBAPA,C'wlth Bank  of Aust  perls v,207.10,82,1707.56,207.00,207.10,200.00,5.446q,1/05/10,31/10/14i,200,2.4
196.60,176.10,193.25,192.60,CBAPB,  perls iv,192.60,42,808.733,192.61,193.30,200.00,3.801q,30/04/10,31/10/12i,200,2.7
86.00,57.00,82.00,82.00,DXRPA,Dexus Rents Tr rents,82.00,46,373.756,81.20,82.15,100.00,5.718q,17/07/10,1/07/12i,100,11.5
63.75,20.00,63.20,62.00,ELDPA,Elders Ltd hybrids,62.10,40,247.68,62.10,62.50,100.00,4.708q,30/06/10,30/06/11i,100,47.8
93.70,52.00,90.50,90.20,FXJPB,Fairfax Media Ltd pref,90.20,16,146.217,89.77,90.30,100.00,5.930sa,30/04/10,30/04/11i,100,12.5
75.00,23.50,73.00,71.80,GMPPA,Goodman Plus Tr stepup pf,72.25,39,284.57,72.25,73.50,100.00,6.173q,21/06/10,21/03/13i,100,15.1
81.00,54.70,63.00,63.00,GNSPA,Gunns Ltd forests,63.00,1,6.3,62.10,64.35,100.00,6.719q,14/07/10,undated,100,n/a
102.54,94.50,100.35,99.30,IAGPA,Insurance Aust Grp 5.63%pref,99.30,38,375.881,99.40,100.35,100.00,5.63sa,15/06/10,15/06/12h,100,9.9
111.00,95.50,108.50,108.00,MQCPA,Macq Cps Tr pref,108.40,28,307.155,108.40,108.50,100.00,11.10sa,30/06/10,30/06/13h,100,9.3
0.07,0.025,-,-,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,0.068,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,34.20,81.00,80.50,MXUPA,Multiplex Sites sites,80.75,24,192.373,80.50,81.20,100.00,8.318q,18/07/10,undated,100,6.4
96.45,71.00,95.60,95.45,ORIPB,Orica Ltd pref,95.60,21,202.671,95.31,95.75,100.00,5.358sa,31/05/10,30/11/11i,100,5.9
67.50,18.20,66.00,65.15,PXUPA,PaperlinX Sps Tr pref,66.00,16,105.197,65.16,66.00,100.00,6.810sa,30/06/10,30/06/12i,100,26.5
188.00,155.00,175.00,174.10,PCAPA,Preferred Capital perls iii,174.10,11,186.769,174.50,175.00,200.00,3.863q,6/07/10,6/04/16i,200,4.0
99.00,84.20,95.75,95.01,RHCPA,Ramsay Health Care cares,95.50,248,2353.88,95.05,95.50,100.00,5.294sa,20/10/10,20/10/10i,100,13.1
97.50,80.00,90.65,87.50,SEVPC,Seven Network    pref,90.65,118,1057.18,90.30,90.65,100.00,4.844sa,31/05/10,31/05/10i,100,n/a
100.30,94.15,99.60,99.20,SUNPA,Suncorp-Metway 5.068%prf,99.60,29,286.399,99.00,99.60,100.00,5.068sa,14/09/10,14/09/11h,100,8.2
99.75,80.30,98.60,98.001,SUNPB,  pref,98.55,78,763.706,98.08,98.55,100.00,5.341q,15/06/10,14/06/13m,100,2.9
101.00,81.60,100.00,99.95,TTXPA,Taps Tr taps,100.00,11,111.999,100.00,100.419,100.00,6.42q,23/04/10,30/06/10h,100,4.5
77.00,32.40,71.00,70.60,TPAPA,Transpacific Sps stepup pf,71.00,17,119.783,70.90,71.50,100.00,5.784sa,15/10/10,1/10/11i,100,31.7
103.50,96.00,101.75,100.211,WBCPA,Westpac Banking pref,101.74,101,1014.34,100.21,101.74,100.00,4.773q,30/06/10,26/09/13i,100,2.0
108.50,100.70,107.10,105.00,WBCPB,  pref ii,106.599,116,1226.98,106.10,107.45,100.00,5.753q,30/06/10,30/09/14i,100,2.2
94.40,75.00,88.00,87.65,WCTPA,Westpac Tps Tr pref,87.65,8,68.482,87.65,87.99,100.00,3.793q,30/06/10,30/06/16i,100,3.8
84.499,58.12,-,-,WFLPA,Willmott Forests pref,60.99,-,-,60.701,60.99,100.00,7.0sa,30/09/10,30/09/14h,54.21,14.9
