Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4685.1 at 16:41 17/9/2010  Report at 19:05 Friday 17/9/2010. Processed 22:57 Friday 17/9/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,-,103.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,6.4
102.50,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.00,-,-,101.00,-,100.00,7.82,-,7/09/2012,-,-
105.25,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.55,-,-,102.10,104.00,100.00,8.79,-,23/11/2012,-,-
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
109.00,102.00,108.25,108.00,HBSHA,Heritage Bld Soc 10%3mth19,108.25,2,26.709,108.00,108.25,100.00,10.000q,17/11/10,27/10/14i,100,2.6
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,965.66,n/a,1/11/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3543.00,n/a,1/11/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3743.00,n/a,1/11/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,-,-,LEPHC,ALE Prop Grp frn3mth14,102.00,-,-,102.00,102.70,100.00,8.7,-,20/8/2014,-,-
38.00,10.196,-,-,AFPHA,Alpha Financial Prod ser1frn12,38.00,-,-,36.00,38.00,100.00,7.14sa,20/09/10,20/03/12m,100,78.1
114.00,106.10,110.00,109.60,AQNHA,AMP Grp Finance frn apr19,110.00,1,14.834,109.60,110.00,100.00,9.490q,17/11/10,15/05/14i,100,1.9
72.00,62.00,-,-,BENHB,Bendigo & Adelaide cap. note,65.22,-,-,65.26,67.95,100.00,.00q,30/11/10,undated,100,4.3
83.00,44.00,83.00,83.00,GINHA,Generator Income gennote2,83.00,5,37.765,83.00,84.989,100.00,6.840q,8/10/10,8/10/11m,100,22.9
83.00,67.10,74.15,74.15,MBLHB,Macq Bank Ltd inc sec,74.15,1,7.193,74.30,75.00,100.00,6.58q,15/10/10,undated,100,4.4
0.231,0.15,0.163,0.163,MFNHA,Macq Fortress frn aug35,0.163,949,15.469,0.163,0.20,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,73.20,79.45,78.01,NABHA,National Aust Bank natincsec,79.00,99,777.521,78.10,79.00,100.00,6.00q,15/11/10,undated,100,3.2
98.00,62.50,-,-,NXBHC,Nexus Bonds Ltd nexus3,97.00,-,-,97.25,98.50,100.00,7.61q,14/12/10,14/12/10m,100,17.4
66.00,55.00,-,-,NXBHD,  nexus4,66.00,-,-,65.50,66.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
96.00,82.01,95.05,94.50,SAKHA,Sthn Cross Air skies,95.05,18,169.821,95.05,97.50,100.00,6.640q,27/10/10,1/01/12i,100,7.4
72.00,61.05,66.40,66.40,SUNHB,Suncorp-Metway cap. note,66.40,1,6.64,67.00,68.24,100.00,5.50q,15/11/10,undated,100,4.0
107.95,102.20,105.00,104.75,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.85,19,195.153,104.85,105.20,100.00,8.990q,17/11/10,1/05/14i,100,3.0
99.25,95.00,99.00,98.50,WOWHB,Woolworths Ltd perp.frn,98.70,22,213.294,98.50,99.00,100.00,5.920q,15/12/10,15/09/11i,100,2.6
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
1.03,0.73,1.00,1.00,AGIG,Ainsworth Game Tech 10% cn11,1.00,59,5.9,1.00,1.03,1.30,8.0sa,31/12/10,31/12/11m,1.3,33.5
2.07,1.90,-,-,AZZG,Antares Energy 10% cn13,1.98,-,-,1.87,2.03,2.00,10.0q,31/10/10,31/10/13h,-,n/a
0.58,0.195,0.20,0.20,BECG,Becton Prop Grp 9.5% cn12,0.20,300,6,0.20,0.26,0.65,9.5sa,31/12/10,30/06/12m,0.65,78.9
0.23,0.10,0.13,0.13,BPKG,Bremer Park Ltd 7% cn10,0.13,800,10.4,0.10,0.16,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.12,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.145,-,-,0.145,-,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn12,0.90,-,-,0.76,0.83,1.00,12.0q,30/09/10,30/09/10m,1,n/a
1.07,0.911,1.07,1.07,DRAG,Dragon Min Ltd 10% cn11,1.07,150,16.05,1.065,1.07,1.05,10.0q,30/09/10,10/02/11m,1.05,11.1
0.60,0.60,-,-,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.76,2.20,2.75,2.75,HSKG,Heemskirk Cons 8% cn11,2.75,10,2.75,2.75,2.82,3.00,12.0q,30/09/10,29/04/11m,3,23.4
103.50,86.15,101.50,101.50,IANG,IAG Finance (Nz) exch.note,101.50,22,225.838,101.60,102.40,100.00,6.174q,15/12/10,15/12/19h,100,3.8
0.14,0.08,-,-,MSTG,Metal Storm Ltd 10% cn11,0.08,-,-,0.074,0.10,0.14,12.0q,22/09/10,1/09/11m,0.14,80.6
0.15,0.071,-,-,MSTGA,  sec cn11,0.072,-,-,0.072,0.145,0.135,-,-,9/01/2011,-,-
95.50,50.00,62.00,60.00,NFNG,Nufarm Finance (Nz) exc.nov11,60.75,53,318.78,60.75,61.00,100.00,6.710sa,15/10/10,24/11/11i,100,58.0
0.12,0.06,-,-,RSNG,Renison Cons 12% cn12,0.09,-,-,0.045,-,0.33,0.12,-,31/3/2012,-,-
1.34,0.675,1.32,1.32,RSGG,Resolute Min 12% cn12,1.32,500,66,1.30,1.35,0.50,12.0q,21/12/10,31/12/12m,-,n/a
