Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4575.8 at 16:46 11/2/2010  Report at 19:05 Thursday 11/2/2010. Processed 19:24 Thursday 11/2/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,-,-,LEPHB,ALE Prop Grp 7.265un11,102.05,-,-,102.05,103.579,100.00,7.265sa,31/03/10,30/09/11m,102.5,9.2
99.61,99.50,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,99.80,-,100.00,9.0q,1/04/10,31/07/10i,100,12.9
105.00,100.00,100.00,100.00,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,10,100,100.00,100.001,100.00,7.82,-,7/09/2012,-,-
103.00,100.50,102.51,102.50,BZBHA,Brookfield Bonds B 8.79%3m12,102.50,5,51.251,102.50,103.00,100.00,8.79,-,23/11/2012,-,-
780.00,200.00,780.00,780.00,CBHGA,CBH Res Ltd 7.25%cn12,780.00,-,39,780.00,865.00,1000.00,7.25sa,15/03/10,3/05/12m,-,22.2
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,105.00,104.50,HBSHA,Heritage Bld Soc 10%3mth19,104.50,5,52.487,105.00,106.00,100.00,10.000q,17/02/10,27/10/14i,100,3.8
0.80,0.675,-,-,MSCHF,Minerals Corp 10.5%db11,0.75,-,-,0.651,0.78,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1576.00,n/a,1/04/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3971.00,n/a,1/04/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4226.00,n/a,1/04/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,19.70,19.70,AFPHA,Alpha Financial Prod ser1frn12,19.70,1,1.516,19.70,23.00,100.00,6.18sa,20/03/10,20/03/12m,100,111.7
114.00,100.00,108.00,107.997,AQNHA,AMP Grp Finance frn apr19,108.00,1,11.555,108.15,108.60,100.00,8.755q,17/02/10,15/05/14i,100,3.9
72.00,47.20,63.50,63.50,BENHB,Bendigo & Adelaide cap. note,63.50,2,9.525,62.00,67.00,100.00,4.80q,2/03/10,undated,100,5.2
65.00,13.00,61.00,61.00,GINHA,Generator Income gennote2,61.00,10,57.95,61.00,63.00,100.00,6.130q,8/04/10,8/10/11m,100,36.3
98.00,92.75,97.00,96.50,HLCHA,Halcyon Sec hlcnte10,96.50,1,14.432,96.75,98.00,100.00,7.51q,3/05/10,3/08/10m,100,12.2
83.00,29.00,71.50,70.00,MBLHB,Macq Bank Ltd inc sec,70.201,49,342.922,70.201,72.49,100.00,5.41q,15/01/10,undated,100,5.4
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.198,-,-,0.199,0.21,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,58.00,76.50,76.01,NABHA,National Aust Bank natincsec,76.20,93,707.756,76.20,76.49,100.00,5.255q,15/02/10,undated,100,3.6
93.00,45.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,91.00,-,-,91.00,91.95,100.00,7.00q,14/03/10,14/12/10m,100,16.6
60.00,40.00,-,-,NXBHD,  nexus4,60.00,-,-,60.00,61.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,58.00,-,-,SAKHA,Sthn Cross Air skies,91.00,-,-,90.36,91.50,100.00,5.910q,27/04/10,1/01/12i,100,7.7
72.00,35.00,63.25,62.58,SUNHB,Suncorp-Metway cap. note,62.90,16,100.758,62.90,63.50,100.00,4.80q,15/02/10,undated,100,4.8
107.95,101.20,104.25,104.25,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.25,2,25.437,104.40,104.50,100.00,8.255q,17/02/10,1/05/14i,100,3.7
98.80,84.20,97.00,96.521,WOWHB,Woolworths Ltd perp.frn,97.00,58,562.563,96.71,97.40,100.00,5.350q,15/03/10,15/09/11i,100,3.8
Convertible Notes ,,,,,,,,,,,,,,,,
1.025,1.025,-,-,AVDG,Advance Energy 9.5% cn15,1.025,-,-,-,1.02,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.765,-,-,0.775,1.02,1.30,8.0sa,30/06/10,31/12/11m,1.3,43.0
2.07,1.20,2.00,2.00,AZZG,Antares Energy 10% cn13,2.00,100,20,1.98,2.00,2.00,10.0q,30/04/10,31/10/13h,-,n/a
0.86,0.14,0.80,0.79,AXOG,Aurox Res 7%cnjun10,0.80,750,59.95,0.795,0.80,0.95,7.0sa,30/06/10,30/06/10m,0.95,64.9
0.58,0.12,-,-,BECG,Becton Prop Grp 9.5% cn10,0.52,-,-,0.506,0.53,0.65,9.5sa,30/06/10,30/06/10m,0.65,88.7
0.23,0.13,-,-,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.13,-,-,0.12,0.30,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.82,-,-,0.825,-,1.00,12.0q,31/03/10,30/09/10m,1,60.6
1.048,0.77,1.039,1.039,DRAG,Dragon Min Ltd 10% cn11,1.039,100,10.39,0.941,1.039,1.05,10.0q,31/03/10,10/02/11m,1.05,12.6
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.22,-,-,2.22,2.30,3.00,12.0q,31/03/10,29/04/11m,3,41.0
100.10,51.00,100.00,99.80,IANG,IAG Finance (Nz) exch.note,99.80,107,1067.27,99.805,99.95,100.00,5.775q,15/03/10,15/12/19h,100,4.2
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.102,-,-,0.103,0.14,0.14,12.0q,22/03/10,1/09/11m,0.14,33.3
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.048,0.14,0.135,-,-,9/01/2011,-,-
95.50,61.00,83.40,82.75,NFNG,Nufarm Finance (Nz) exc.nov11,83.40,5,42.353,82.85,83.25,100.00,6.190sa,15/04/10,24/11/11i,100,14.9
0.10,0.04,-,-,RSNG,Renison Cons 12% cn12,0.076,-,-,0.076,0.14,0.33,0.12,-,31/3/2012,-,-
1.25,0.62,-,-,RSGG,Resolute Min 12% cn12,1.09,-,-,0.90,1.14,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,76.00,98.989,98.989,SKAG,Skycity Invest aces,98.989,1,13.561,98.101,98.989,100.00,4.55q,15/03/10,15/12/10h,100,5.0
0.55,0.45,-,-,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/04/10,30/6/11m,0.55,30.5
0.18,0.04,0.18,0.18,VHLG,Virax Hldgs cn dec11,0.18,400,7.199,0.14,0.20,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
100.24,99.00,100.10,99.97,ANZPA,ANZ Banking Grp pref,100.05,329,3293.53,100.00,100.10,100.00,5.023q,15/03/10,15/12/16i,100,3.4
103.00,85.50,99.50,98.35,ANZPB,  pref,99.25,61,599.589,99.25,99.50,100.00,4.725q,15/03/10,15/06/14i,100,3.1
86.52,31.20,86.52,84.00,AAZPB,Australand Assets assets,86.50,76,651.623,86.10,86.99,100.00,8.910q,31/03/10,undated,100,n/a
102.95,96.05,102.00,102.00,BOQPA,Bank of Qld reset prf,102.00,-,4.08,99.50,101.80,100.00,5.124sa,15/04/10,15/10/10h,100,8.1
93.50,64.60,88.00,85.50,BOQPC,  pref,85.50,12,106.74,85.00,87.00,100.00,4.403sa,15/04/10,17/12/12i,100,8.7
102.60,91.55,98.00,98.00,BENPA,Bendigo & Adelaide pref,98.00,2,17.64,98.40,99.00,100.00,6.16sa,1/05/10,1/11/12h,100,10.8
90.00,55.00,88.50,88.00,BENPB,  pref,88.00,2,13.667,87.51,88.00,100.00,4.025q,15/03/10,15/06/15h,100,3.1
90.99,55.00,90.00,89.00,BENPC,  pref,90.00,4,36.245,90.00,90.50,100.00,4.129q,10/04/10,10/10/14i,100,4.6
1.90,0.95,1.75,1.75,CAMPA,Clime Capital 7.5% pref,1.75,91,15.947,1.75,1.765,2.40,5.250q,6/04/10,30/04/17i,2.4,7.0
0.59,0.26,0.44,0.44,CMIPC,CMI Ltd pref.cl.a,0.44,216,9.519,0.44,0.48,1.20,11.67q,3/03/08,undated,-,n/a
208.90,202.50,205.00,204.10,CBAPA,C'wlth Bank  of Aust  perls v,205.00,50,1023.19,204.50,205.00,200.00,5.446q,1/05/10,31/10/14i,200,2.8
194.80,160.50,189.20,188.25,CBAPB,  perls iv,188.25,31,585.629,188.25,189.00,200.00,3.801q,30/04/10,31/10/12i,200,3.6
86.00,41.00,82.35,81.50,DXRPA,Dexus Rents Tr rents,82.35,12,99.993,81.55,82.35,100.00,5.410q,17/04/10,1/07/12i,100,10.7
63.75,19.65,56.80,55.60,ELDPA,Elders Ltd hybrids,56.80,18,102.993,56.21,56.80,100.00,4.417q,31/03/10,30/06/11i,100,49.7
90.30,48.001,88.05,88.00,FXJPB,Fairfax Media Ltd pref,88.00,8,73.595,88.00,88.40,100.00,5.930sa,30/04/10,30/04/11i,100,14.9
75.00,12.01,71.25,70.20,GMPPA,Goodman Plus Tr stepup pf,70.30,14,98.805,70.30,71.00,100.00,5.940q,21/03/10,21/03/13i,100,15.6
81.00,46.00,77.50,76.00,GNSPA,Gunns Ltd forests,77.25,6,46.162,77.00,77.25,100.00,6.456q,14/04/10,undated,100,n/a
102.54,93.00,98.60,98.55,IAGPA,Insurance Aust Grp 5.63%pref,98.55,5,46.227,98.55,99.00,100.00,5.63sa,15/06/10,15/06/12h,100,9.4
111.00,78.50,106.98,105.75,MQCPA,Macq Cps Tr pref,106.00,50,533.72,106.00,106.20,100.00,11.10sa,30/06/10,30/06/13h,100,9.5
0.07,0.023,-,-,MSCPA,Minerals Corp 7.0% pref,0.07,-,-,0.02,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,17.20,78.50,77.80,MXUPA,Multiplex Sites sites,78.10,18,140.866,78.10,79.00,100.00,6.010q,18/04/10,1/04/10i,100,n/a
96.25,62.20,94.00,93.45,ORIPB,Orica Ltd pref,93.455,91,847.3,93.455,94.35,100.00,5.358sa,31/05/10,30/11/11i,100,6.1
63.30,12.05,63.20,62.50,PXUPA,PaperlinX Sps Tr pref,63.20,27,168.834,63.00,63.25,100.00,6.810sa,30/06/10,30/06/12i,100,25.9
