Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4744.0 at 16:47 10/11/2009  Report at 19:05 Tuesday 10/11/2009. Processed 19:57 Tuesday 10/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,100.65,-,-,100.66,102.249,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.6
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,99.50,-,100.00,9.0q,1/01/10,31/07/10i,100,11.3
105.00,100.00,100.00,100.00,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,2,15,97.50,100.00,100.00,7.82,-,7/09/2012,-,-
540.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,540.00,-,-,540.00,550.00,1000.00,7.25sa,15/03/10,3/05/12m,-,38.5
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
105.70,102.95,105.65,105.10,HBSHA,Heritage Bld Soc 10%3mth19,105.20,17,173.666,105.20,105.65,100.00,10,-,25/10/2019,-,-
0.90,0.80,-,-,MSCHE,Minerals Corp 10.5%db09,0.90,-,-,0.80,0.90,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1798.00,n/a,2/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4150.00,n/a,2/01/10,1/10/14m,-,n/a
6406.14,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4430.00,n/a,2/01/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
30.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,13.50,-,-,10.55,19.00,100.00,6.18sa,20/03/10,20/03/12m,100,121.3
114.00,100.00,110.65,110.50,AQNHA,AMP Grp Finance frn apr19,110.50,14,155.952,110.00,111.00,100.00,8.030q,17/11/09,15/05/14i,100,0.3
72.00,47.20,-,-,BENHB,Bendigo & Adelaide cap. note,71.05,-,-,70.00,73.50,100.00,4.03q,30/11/09,undated,100,4.0
53.00,13.00,48.10,48.00,GINHA,Generator Income gennote2,48.10,20,96.488,48.10,51.00,100.00,5.670q,8/01/10,8/10/11m,100,46.9
